measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2012-01-01,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0
2012-05-01,0.0,0.0,0.0
2012-06-01,0.0,0.0,0.0
2012-07-01,0.0,0.0,0.0
2012-08-01,0.0,0.0,0.0
2012-09-01,0.0,0.0,0.0
2012-10-01,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0
2013-01-01,98.107,936.0,936.0
2013-02-01,201.008,1918.0,1918.0
2013-03-01,342.317,3266.0,3266.0
2013-04-01,360.922,3444.0,3444.0
2013-05-01,406.187,3875.0,3875.0
2013-06-01,517.641,4939.0,4939.0
2013-07-01,488.38,4660.0,4660.0
2013-08-01,657.263,6271.0,6271.0
2013-09-01,638.906,6096.0,6096.0
2013-10-01,565.639,5397.0,5397.0
2013-11-01,563.062,5372.0,5372.0
2013-12-01,587.568,5606.0,5606.0
2014-01-01,176.472,1678.0,1678.0
2014-02-01,201.266,1914.0,1914.0
2014-03-01,354.348,3370.0,3370.0
2014-04-01,419.334,3988.0,3988.0
2014-05-01,481.732,4581.0,4581.0
2014-06-01,534.282,5081.0,5081.0
2014-07-01,494.419,4702.0,4702.0
2014-08-01,534.981,5088.0,5088.0
2014-09-01,521.978,4964.0,4964.0
2014-10-01,471.363,4483.0,4483.0
2014-11-01,391.708,3725.0,3725.0
2014-12-01,267.117,2540.0,2540.0
2015-01-01,231.411,2157.0,2157.0
2015-02-01,291.652,2718.0,2718.0
2015-03-01,427.401,3983.0,3983.0
2015-04-01,479.694,4470.0,4470.0
2015-05-01,482.167,4493.0,4493.0
2015-06-01,496.793,4630.0,4630.0
2015-07-01,514.155,4791.0,4791.0
2015-08-01,520.402,4850.0,4850.0
2015-09-01,429.476,4002.0,4002.0
2015-10-01,361.8,3372.0,3372.0
2015-11-01,335.161,3123.0,3123.0
2015-12-01,275.888,2571.0,2571.0
2016-01-01,174.617,1612.0,1612.0
2016-02-01,291.459,2691.0,2691.0
2016-03-01,321.712,2970.0,2970.0
2016-04-01,374.773,3460.0,3460.0
2016-05-01,465.86,4301.0,4301.0
2016-06-01,446.812,4125.0,4125.0
2016-07-01,521.605,4815.0,4815.0
2016-08-01,514.383,4749.0,4749.0
2016-09-01,453.837,4190.0,4190.0
2016-10-01,382.582,3532.0,3532.0
2016-11-01,328.655,3034.0,3034.0
2016-12-01,239.705,2213.0,2213.0
2017-01-01,156.561,1442.0,1442.0
2017-02-01,174.874,1611.0,1611.0
2017-03-01,326.095,3004.0,3004.0
2017-04-01,343.566,3165.0,3165.0
2017-05-01,431.976,3980.0,3980.0
2017-06-01,468.136,4313.0,4313.0
2017-07-01,426.711,3931.0,3931.0
2017-08-01,394.347,3633.0,3633.0
2017-09-01,368.236,3393.0,3393.0
2017-10-01,339.231,3125.0,3125.0
2017-11-01,208.459,1921.0,1921.0
2017-12-01,198.808,1832.0,1832.0
2018-01-01,199.805,1819.0,1819.0
2018-02-01,281.256,2561.0,2561.0
2018-03-01,321.599,2928.0,2928.0
2018-04-01,402.039,3660.0,3660.0
2018-05-01,484.61,4412.0,4412.0
2018-06-01,522.135,4754.0,4754.0
2018-07-01,451.318,4109.0,4109.0
2018-08-01,454.459,4137.0,4137.0
2018-09-01,430.21,3917.0,3917.0
2018-10-01,338.949,3086.0,3086.0
2018-11-01,233.143,2123.0,2123.0
2018-12-01,185.477,1689.0,1689.0
2019-01-01,143.732,1280.0,1280.0
2019-02-01,167.712,1493.0,1493.0
2019-03-01,254.757,2269.0,2269.0
2019-04-01,296.3,2639.0,2639.0
2019-05-01,308.496,2747.0,2747.0
2019-06-01,372.953,3321.0,3321.0
2019-07-01,368.058,3278.0,3278.0
2019-08-01,360.468,3210.0,3210.0
2019-09-01,294.787,2625.0,2625.0
2019-10-01,270.861,2412.0,2412.0
2019-11-01,173.225,1543.0,1543.0
2019-12-01,111.651,994.0,994.0
2020-01-01,196.119,1719.0,1719.0
2020-02-01,265.846,2331.0,2331.0
2020-03-01,260.146,2281.0,2281.0
2020-04-01,327.857,2874.0,2874.0
2020-05-01,429.083,3762.0,3762.0
2020-06-01,427.281,3746.0,3746.0
2020-07-01,482.621,4231.0,4231.0
2020-08-01,399.838,3505.0,3505.0
2020-09-01,313.952,2752.0,2752.0
2020-10-01,290.194,2544.0,2544.0
2020-11-01,229.42,2011.0,2011.0
2020-12-01,181.643,1592.0,1592.0
2021-01-01,153.348,1356.0,1356.0
2021-02-01,200.882,1777.0,1777.0
2021-03-01,259.374,2294.0,2294.0
2021-04-01,324.668,2871.0,2871.0
2021-05-01,353.882,3130.0,3130.0
2021-06-01,343.758,3040.0,3040.0
2021-07-01,329.255,2912.0,2912.0
2021-08-01,323.856,2864.0,2864.0
2021-09-01,279.248,2470.0,2470.0
2021-10-01,232.425,2056.0,2056.0
