measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2003-01-01,1632.16,19236.0,19236.0
2003-02-01,1440.354,16975.0,16975.0
2003-03-01,1482.076,17467.0,17467.0
2003-04-01,1331.03,15687.0,15687.0
2003-05-01,1358.3020000000001,16008.0,16008.0
2003-06-01,1440.53,16977.0,16977.0
2003-07-01,1665.991,19635.0,19635.0
2003-08-01,1766.3480000000002,20817.0,20817.0
2003-09-01,1480.1580000000001,17444.0,17444.0
2003-10-01,1388.431,16363.0,16363.0
2003-11-01,1383.7930000000001,16309.0,16309.0
2003-12-01,1535.827,18101.0,18101.0
2004-01-01,1506.083,17886.0,17886.0
2004-02-01,1506.083,17886.0,17886.0
2004-03-01,1506.083,17886.0,17886.0
2004-04-01,1506.083,17886.0,17886.0
2004-05-01,1506.083,17886.0,17886.0
2004-06-01,1506.083,17886.0,17886.0
2004-07-01,1506.083,17886.0,17886.0
2004-08-01,1506.083,17886.0,17886.0
2004-09-01,1506.083,17886.0,17886.0
2004-10-01,1506.083,17886.0,17886.0
2004-11-01,1506.083,17886.0,17886.0
2004-12-01,1506.083,17886.0,17886.0
2005-01-01,1294.785,15605.23,15605.23
2005-02-01,1155.05,13921.1,13921.1
2005-03-01,1319.227,15899.82,15899.82
2005-04-01,1316.5,15866.95,15866.95
2005-05-01,1447.3,17443.4,17443.4
2005-06-01,1433.856,17281.37,17281.37
2005-07-01,1484.681,17893.94,17893.94
2005-08-01,1477.971,17813.06,17813.06
2005-09-01,1392.239,16779.78,16779.78
2005-10-01,1405.362,16937.95,16937.95
2005-11-01,1415.4370000000001,17059.38,17059.38
2005-12-01,1418.593,17097.42,17097.42
2006-01-01,1522.5230000000001,17466.0,17466.0
2006-02-01,1407.0430000000001,16142.0,16142.0
2006-03-01,1552.063,17805.0,17805.0
2006-04-01,1141.943,13100.0,13100.0
2006-05-01,1396.122,16016.0,16016.0
2006-06-01,1462.4930000000002,16778.0,16778.0
2006-07-01,1517.825,17412.0,17412.0
2006-08-01,1508.6970000000001,17308.0,17308.0
2006-09-01,1443.105,16555.0,16555.0
2006-10-01,1497.471,17179.0,17179.0
2006-11-01,1512.4270000000001,17351.0,17351.0
2006-12-01,1457.288,16718.0,16718.0
2007-01-01,1285.344,15589.0,15589.0
2007-02-01,1175.189,14253.0,14253.0
