measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0
2009-07-01,2074.5480000000002,21226.0,21226.0
2009-08-01,1841.239,18838.0,18838.0
2009-09-01,1934.257,19790.0,19790.0
2009-10-01,1985.9930000000002,20320.0,20320.0
2009-11-01,1904.6570000000002,19488.0,19488.0
2009-12-01,1990.306,20363.0,20363.0
2010-01-01,2555.808,26983.0,26983.0
2010-02-01,2260.464,23866.0,23866.0
2010-03-01,2198.007,23206.0,23206.0
2010-04-01,2274.795,24017.0,24017.0
2010-05-01,2322.61,24522.0,24522.0
2010-06-01,2617.065,27631.0,27631.0
2010-07-01,2734.8520000000003,28875.0,28875.0
2010-08-01,2751.2760000000003,29048.0,29048.0
2010-09-01,2595.03,27398.0,27398.0
2010-10-01,2477.886,26161.0,26161.0
2010-11-01,2619.86,27660.0,27660.0
2010-12-01,2433.347,25691.0,25691.0
2011-01-01,2464.978,25978.0,25978.0
2011-02-01,2455.701,25879.0,25879.0
2011-03-01,2604.86,27451.0,27451.0
2011-04-01,2470.856,26039.0,26039.0
2011-05-01,2602.374,27425.0,27425.0
2011-06-01,2527.24,26633.0,26633.0
2011-07-01,2668.523,28122.0,28122.0
2011-08-01,2723.687,28703.0,28703.0
2011-09-01,2598.828,27387.0,27387.0
2011-10-01,2476.041,26094.0,26094.0
2011-11-01,2448.759,25806.0,25806.0
2011-12-01,2466.153,25989.0,25989.0
2012-01-01,2623.534,27521.0,27521.0
2012-02-01,2583.069,27095.0,27095.0
2012-03-01,2477.056,25984.0,25984.0
2012-04-01,2327.243,24412.0,24412.0
2012-05-01,2413.74,25319.0,25319.0
2012-06-01,2094.421,21970.0,21970.0
2012-07-01,2256.294,23667.0,23667.0
2012-08-01,2609.098,27368.0,27368.0
2012-09-01,2567.118,26928.0,26928.0
2012-10-01,2576.718,27029.0,27029.0
2012-11-01,2817.871,29558.0,29558.0
2012-12-01,2823.838,29621.0,29621.0
2013-01-01,2409.019,25796.0,25796.0
2013-02-01,2170.262,23239.0,23239.0
2013-03-01,2331.551,24966.0,24966.0
2013-04-01,2116.086,22658.0,22658.0
2013-05-01,2347.2,25134.0,25134.0
2013-06-01,2285.747,24475.0,24475.0
2013-07-01,2350.64,25170.0,25170.0
2013-08-01,2597.283,27811.0,27811.0
2013-09-01,2369.251,25370.0,25370.0
2013-10-01,2586.577,27697.0,27697.0
2013-11-01,2572.031,27541.0,27541.0
2013-12-01,2685.353,28754.0,28754.0
2014-01-01,2832.978,30315.0,30315.0
2014-02-01,2472.573,26458.0,26458.0
2014-03-01,2584.014,27651.0,27651.0
2014-04-01,2269.267,24283.0,24283.0
2014-05-01,2338.166,25021.0,25021.0
2014-06-01,2479.97,26538.0,26538.0
2014-07-01,2480.648,26545.0,26545.0
2014-08-01,2431.344,26017.0,26017.0
2014-09-01,2450.664,26224.0,26224.0
2014-10-01,2462.965,26356.0,26356.0
2014-11-01,2114.8,22630.0,22630.0
2014-12-01,2254.611,24126.0,24126.0
2015-01-01,2170.545,23273.0,23273.0
2015-02-01,2019.1,21649.0,21649.0
2015-03-01,2104.347,22563.0,22563.0
2015-04-01,1858.195,19924.0,19924.0
2015-05-01,2029.548,21761.0,21761.0
2015-06-01,2281.012,24457.0,24457.0
2015-07-01,2324.749,24926.0,24926.0
2015-08-01,2239.374,24011.0,24011.0
2015-09-01,2191.77,23501.0,23501.0
2015-10-01,2110.213,22626.0,22626.0
2015-11-01,1955.474,20967.0,20967.0
2015-12-01,2227.673,23886.0,23886.0
2016-01-01,2644.968,27917.0,27917.0
2016-02-01,2501.831,26405.0,26405.0
2016-03-01,2302.964,24307.0,24307.0
2016-04-01,2276.033,24022.0,24022.0
2016-05-01,2668.509,28164.0,28164.0
2016-06-01,2632.303,27782.0,27782.0
2016-07-01,2542.033,26830.0,26830.0
2016-08-01,2459.173,25955.0,25955.0
2016-09-01,2597.777,27418.0,27418.0
2016-10-01,2529.194,26694.0,26694.0
2016-11-01,2580.329,27234.0,27234.0
2016-12-01,2559.886,27018.0,27018.0
2017-01-01,2492.465,26185.0,26185.0
2017-02-01,2254.808,23688.0,23688.0
2017-03-01,2525.008,26527.0,26527.0
2017-04-01,2269.73,23845.0,23845.0
2017-05-01,2473.804,25989.0,25989.0
2017-06-01,2531.762,26598.0,26598.0
2017-07-01,2510.323,26373.0,26373.0
2017-08-01,2518.083,26454.0,26454.0
2017-09-01,2361.308,24808.0,24808.0
2017-10-01,1992.254,20930.0,20930.0
2017-11-01,2378.3,24986.0,24986.0
2017-12-01,2619.155,27516.0,27516.0
2018-01-01,2594.851,26522.0,26522.0
2018-02-01,2424.955,24786.0,24786.0
2018-03-01,2408.103,24614.0,24614.0
2018-04-01,2287.504,23381.0,23381.0
2018-05-01,2340.009,23918.0,23918.0
2018-06-01,2342.693,23946.0,23946.0
2018-07-01,2514.706,25704.0,25704.0
2018-08-01,2620.518,26785.0,26785.0
2018-09-01,2533.01,25891.0,25891.0
2018-10-01,2552.686,26092.0,26092.0
2018-11-01,2502.914,25583.0,25583.0
2018-12-01,2662.051,27210.0,27210.0
2019-01-01,2640.722,26988.0,26988.0
2019-02-01,2416.285,24694.0,24694.0
2019-03-01,2677.12,27360.0,27360.0
2019-04-01,2483.662,25383.0,25383.0
2019-05-01,2310.765,23616.0,23616.0
2019-06-01,2347.55,23991.0,23991.0
2019-07-01,2590.381,26473.0,26473.0
2019-08-01,2702.452,27619.0,27619.0
2019-09-01,2487.996,25427.0,25427.0
2019-10-01,2215.172,22639.0,22639.0
2019-11-01,2409.2,24621.0,24621.0
2019-12-01,2599.695,26568.0,26568.0
2020-01-01,2741.066,28425.0,28425.0
2020-02-01,2465.634,25568.0,25568.0
2020-03-01,2598.056,26942.0,26942.0
2020-04-01,2431.543,25215.0,25215.0
2020-05-01,2582.978,26786.0,26786.0
