measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2013-12-01,0.0,0.0,0.0
2014-01-01,131.044,1246.0,1246.0
2014-02-01,143.294,1363.0,1363.0
2014-03-01,231.914,2206.0,2206.0
2014-04-01,262.564,2497.0,2497.0
2014-05-01,306.932,2919.0,2919.0
2014-06-01,335.098,3187.0,3187.0
2014-07-01,309.455,2943.0,2943.0
2014-08-01,321.992,3062.0,3062.0
2014-09-01,317.989,3024.0,3024.0
2014-10-01,293.51,2791.0,2791.0
2014-11-01,238.447,2268.0,2268.0
2014-12-01,163.761,1557.0,1557.0
2015-01-01,143.528,1338.0,1338.0
2015-02-01,184.461,1719.0,1719.0
2015-03-01,263.315,2454.0,2454.0
2015-04-01,299.733,2793.0,2793.0
2015-05-01,300.878,2804.0,2804.0
2015-06-01,311.705,2905.0,2905.0
2015-07-01,315.666,2942.0,2942.0
2015-08-01,321.755,2998.0,2998.0
2015-09-01,266.263,2481.0,2481.0
2015-10-01,227.313,2118.0,2118.0
2015-11-01,208.281,1941.0,1941.0
2015-12-01,180.102,1678.0,1678.0
2016-01-01,125.556,1159.0,1159.0
2016-02-01,251.194,2319.0,2319.0
2016-03-01,218.449,2017.0,2017.0
2016-04-01,245.354,2265.0,2265.0
2016-05-01,302.9,2796.0,2796.0
2016-06-01,300.773,2777.0,2777.0
2016-07-01,346.389,3198.0,3198.0
2016-08-01,337.374,3115.0,3115.0
2016-09-01,314.358,2902.0,2902.0
2016-10-01,275.729,2546.0,2546.0
2016-11-01,241.391,2229.0,2229.0
2016-12-01,193.533,1787.0,1787.0
2017-01-01,127.17,1172.0,1172.0
2017-02-01,207.187,1909.0,1909.0
2017-03-01,284.452,2621.0,2621.0
2017-04-01,299.939,2763.0,2763.0
2017-05-01,297.702,2743.0,2743.0
2017-06-01,357.587,3294.0,3294.0
2017-07-01,349.671,3222.0,3222.0
2017-08-01,346.746,3195.0,3195.0
2017-09-01,279.978,2579.0,2579.0
2017-10-01,247.282,2278.0,2278.0
2017-11-01,151.949,1400.0,1400.0
2017-12-01,111.337,1026.0,1026.0
2018-01-01,136.458,1242.0,1242.0
2018-02-01,149.392,1360.0,1360.0
2018-03-01,240.717,2191.0,2191.0
2018-04-01,268.695,2446.0,2446.0
2018-05-01,338.64,3083.0,3083.0
2018-06-01,330.194,3006.0,3006.0
2018-07-01,387.997,3532.0,3532.0
2018-08-01,313.565,2855.0,2855.0
2018-09-01,193.999,1766.0,1766.0
2018-10-01,186.08,1694.0,1694.0
2018-11-01,111.12,1012.0,1012.0
2018-12-01,154.143,1403.0,1403.0
2019-01-01,159.711,1422.0,1422.0
2019-02-01,184.45,1643.0,1643.0
2019-03-01,259.281,2309.0,2309.0
2019-04-01,284.173,2531.0,2531.0
2019-05-01,286.956,2555.0,2555.0
2019-06-01,316.487,2818.0,2818.0
2019-07-01,378.949,3375.0,3375.0
2019-08-01,313.704,2794.0,2794.0
2019-09-01,295.769,2634.0,2634.0
2019-10-01,200.065,1782.0,1782.0
2019-11-01,161.567,1439.0,1439.0
2019-12-01,101.888,907.0,907.0
2020-01-01,134.384,1178.0,1178.0
2020-02-01,176.02,1543.0,1543.0
2020-03-01,267.83,2348.0,2348.0
2020-04-01,256.796,2251.0,2251.0
2020-05-01,362.034,3174.0,3174.0
2020-06-01,342.048,2999.0,2999.0
2020-07-01,336.843,2953.0,2953.0
2020-08-01,318.419,2792.0,2792.0
2020-09-01,276.47,2424.0,2424.0
2020-10-01,201.003,1762.0,1762.0
2020-11-01,143.752,1260.0,1260.0
2020-12-01,109.401,959.0,959.0
2021-01-01,117.179,1036.0,1036.0
2021-02-01,92.554,819.0,819.0
2021-03-01,292.949,2591.0,2591.0
2021-04-01,237.106,2097.0,2097.0
2021-05-01,294.689,2606.0,2606.0
2021-06-01,305.491,2702.0,2702.0
2021-07-01,240.402,2126.0,2126.0
2021-08-01,242.324,2143.0,2143.0
2021-09-01,225.205,1992.0,1992.0
2021-10-01,166.432,1472.0,1472.0
2021-11-01,164.601,1456.0,1456.0
2021-12-01,88.068,779.0,779.0
2022-01-01,216.689,739.0,739.0
2022-02-01,142.6,487.0,487.0
2022-03-01,212.821,726.0,726.0
2022-04-01,260.025,887.0,887.0
2022-05-01,292.663,999.0,999.0
2022-06-01,294.371,1004.0,1004.0
2022-07-01,324.941,1109.0,1109.0
2022-08-01,286.639,978.0,978.0
2022-09-01,237.637,811.0,811.0
2022-10-01,188.365,643.0,643.0
2022-11-01,155.368,530.0,530.0
2022-12-01,100.881,344.0,344.0
2023-01-01,50.0,171.0,171.0
2023-02-01,163.0,556.0,556.0
2023-03-01,279.0,952.0,952.0
2023-04-01,313.0,1068.0,1068.0
2023-05-01,449.0,1532.0,1532.0
2023-06-01,326.0,1112.0,1112.0
2023-07-01,367.0,1252.0,1252.0
2023-08-01,314.0,1071.0,1071.0
2023-09-01,255.0,870.0,870.0
2023-10-01,184.0,628.0,628.0
2023-11-01,143.0,488.0,488.0
2023-12-01,105.0,358.0,358.0
2024-01-01,87.0,297.0,297.0
2024-02-01,175.0,597.0,597.0
2024-03-01,125.0,427.0,427.0
2024-04-01,146.0,498.0,498.0
2024-05-01,247.0,843.0,843.0
2024-06-01,349.0,1191.0,1191.0
2024-07-01,222.0,757.0,757.0
2024-08-01,225.0,768.0,768.0
2024-09-01,197.0,672.0,672.0
2024-10-01,225.0,768.0,768.0
2024-11-01,171.0,583.0,583.0
2024-12-01,131.0,447.0,447.0
