measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2003-01-01,995.0,10189.8,10189.8
2003-02-01,2774.0,28408.53,28408.53
2003-03-01,7577.0,77596.06,77596.06
2003-04-01,8186.0,83832.83,83832.83
2003-05-01,5953.0,60964.67,60964.67
2003-06-01,5432.0,55629.11,55629.11
2003-07-01,3910.0,40042.31,40042.31
2003-08-01,3084.0,31583.24,31583.24
2003-09-01,2456.0,25151.9,25151.9
2003-10-01,2540.0,26012.14,26012.14
2003-11-01,2508.0,25684.43,25684.43
2003-12-01,2382.0,24394.06,24394.06
2004-01-01,1378.0,13810.32,13810.32
2004-02-01,2259.0,22639.7,22639.7
2004-03-01,2180.0,21847.96,21847.96
2004-04-01,3228.0,32351.02,32351.02
2004-05-01,5882.0,58949.4,58949.4
2004-06-01,4408.0,44176.98,44176.98
2004-07-01,3502.0,35097.04,35097.04
2004-08-01,3216.0,32230.75,32230.75
2004-09-01,3004.0,30106.09,30106.09
2004-10-01,2693.0,26989.25,26989.25
2004-11-01,1331.0,13339.28,13339.28
2004-12-01,1386.0,13890.49,13890.49
2005-01-01,1073.0,10728.93,10728.93
2005-02-01,1180.0,11798.82,11798.82
2005-03-01,4461.0,44605.54,44605.54
2005-04-01,5184.0,51834.82,51834.82
2005-05-01,5659.0,56584.34,56584.34
2005-06-01,6405.0,64043.6,64043.6
2005-07-01,4277.0,42765.72,42765.72
2005-08-01,2720.0,27197.28,27197.28
2005-09-01,4219.0,42185.78,42185.78
2005-10-01,2998.0,29977.0,29977.0
2005-11-01,1878.0,18778.12,18778.12
2005-12-01,1659.0,16588.34,16588.34
2006-01-01,2144.0,21266.0,21266.0
2006-02-01,1608.0,15950.0,15950.0
2006-03-01,4761.0,47224.0,47224.0
2006-04-01,5242.0,51995.0,51995.0
2006-05-01,6023.0,59742.0,59742.0
2006-06-01,3631.0,36016.0,36016.0
2006-07-01,3905.0,38734.0,38734.0
2006-08-01,3623.0,35937.0,35937.0
2006-09-01,2841.0,28180.0,28180.0
2006-10-01,4086.0,40529.0,40529.0
2006-11-01,1979.0,19630.0,19630.0
2006-12-01,1677.0,16634.0,16634.0
2007-01-01,1815.0,17939.0,17939.0
2007-02-01,3353.0,33141.0,33141.0
2007-03-01,2921.0,28871.0,28871.0
2007-04-01,5187.0,51268.0,51268.0
2007-05-01,4318.0,42679.0,42679.0
2007-06-01,5311.0,52494.0,52494.0
2007-07-01,3646.0,36037.0,36037.0
2007-08-01,4189.0,41404.0,41404.0
2007-09-01,4571.0,45180.0,45180.0
2007-10-01,3602.0,35602.0,35602.0
2007-11-01,637.0,6296.0,6296.0
2007-12-01,1433.0,14164.0,14164.0
2008-01-01,2165.357,21337.0,21337.0
2008-02-01,2097.025,20664.0,20664.0
2008-03-01,3596.2740000000003,35438.0,35438.0
2008-04-01,4301.395,42386.0,42386.0
2008-05-01,5516.258,54357.0,54357.0
2008-06-01,5270.686000000001,51937.0,51937.0
2008-07-01,5591.486,55099.0,55099.0
2008-08-01,5174.693,50991.0,50991.0
2008-09-01,3241.89,31946.0,31946.0
2008-10-01,2378.445,23437.0,23437.0
2008-11-01,1779.1280000000002,17532.0,17532.0
2008-12-01,1923.363,18953.0,18953.0
2009-01-01,1261.685,12314.0,12314.0
2009-02-01,2057.495,20081.0,20081.0
2009-03-01,3724.018,36346.0,36346.0
2009-04-01,5056.514,49352.0,49352.0
2009-05-01,5877.7210000000005,57367.0,57367.0
2009-06-01,7121.534000000001,69506.0,69506.0
2009-07-01,7354.839,71783.0,71783.0
2009-08-01,5673.711,55375.0,55375.0
2009-09-01,4011.9660000000003,39157.0,39157.0
2009-10-01,3402.304,33206.0,33206.0
2009-11-01,1974.2610000000002,19269.0,19269.0
2009-12-01,1430.952,13966.0,13966.0
2010-01-01,1143.367,11155.0,11155.0
2010-02-01,1679.6100000000001,16386.0,16386.0
2010-03-01,3031.964,29580.0,29580.0
2010-04-01,4151.419,40501.0,40501.0
2010-05-01,5232.779,51051.0,51051.0
2010-06-01,6592.653,64318.0,64318.0
2010-07-01,7027.649,68562.0,68562.0
