measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2020-03-01,771.07,6760.0,6760.0
2020-04-01,983.42,8622.0,8622.0
2020-05-01,1088.456,9542.0,9542.0
2020-06-01,953.846,8362.0,8362.0
2020-07-01,1083.6,9500.0,9500.0
2020-08-01,909.205,7971.0,7971.0
2020-09-01,769.728,6748.0,6748.0
2020-10-01,761.738,6678.0,6678.0
2020-11-01,603.489,5291.0,5291.0
2020-12-01,570.448,5001.0,5001.0
2021-01-01,548.675,4852.0,4852.0
2021-02-01,555.326,4911.0,4911.0
2021-03-01,883.441,7813.0,7813.0
2021-04-01,1210.668,10707.0,10707.0
2021-05-01,1270.388,11235.0,11235.0
2021-06-01,1073.454,9494.0,9494.0
2021-07-01,1114.295,9855.0,9855.0
2021-08-01,1018.359,9006.0,9006.0
2021-09-01,999.972,8844.0,8844.0
2021-10-01,828.219,7325.0,7325.0
2021-11-01,782.537,6921.0,6921.0
2021-12-01,537.666,4755.0,4755.0
2022-01-01,642.796,2193.0,2193.0
2022-02-01,720.08,2457.0,2457.0
2022-03-01,886.463,3025.0,3025.0
2022-04-01,1114.971,3804.0,3804.0
2022-05-01,1181.439,4031.0,4031.0
2022-06-01,1205.609,4114.0,4114.0
2022-07-01,1065.981,3637.0,3637.0
2022-08-01,905.369,3089.0,3089.0
2022-09-01,889.664,3036.0,3036.0
2022-10-01,820.765,2800.0,2800.0
2022-11-01,546.027,1863.0,1863.0
2022-12-01,449.836,1535.0,1535.0
2023-01-01,767.0,2617.0,2617.0
2023-02-01,738.0,2518.0,2518.0
2023-03-01,813.0,2774.0,2774.0
2023-04-01,936.0,3194.0,3194.0
2023-05-01,912.0,3112.0,3112.0
2023-06-01,964.0,3289.0,3289.0
2023-07-01,1012.0,3453.0,3453.0
2023-08-01,1007.0,3436.0,3436.0
2023-09-01,928.0,3166.0,3166.0
2023-10-01,924.0,3153.0,3153.0
2023-11-01,710.0,2423.0,2423.0
2023-12-01,652.0,2225.0,2225.0
2024-01-01,716.0,2443.0,2443.0
2024-02-01,801.0,2733.0,2733.0
2024-03-01,894.0,3050.0,3050.0
2024-04-01,1002.0,3419.0,3419.0
2024-05-01,966.0,3296.0,3296.0
2024-06-01,1048.0,3576.0,3576.0
2024-07-01,939.0,3204.0,3204.0
2024-08-01,921.0,3142.0,3142.0
2024-09-01,747.0,2549.0,2549.0
2024-10-01,826.0,2818.0,2818.0
2024-11-01,557.0,1900.0,1900.0
2024-12-01,504.0,1720.0,1720.0
