measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2008-01-01,5195.2080000000005,64871.0,64871.0
2008-02-01,5411.767,67575.0,67575.0
2008-03-01,4575.716,57136.0,57136.0
2008-04-01,4549.988,56815.0,56815.0
2008-05-01,5057.943,63157.0,63157.0
2008-06-01,5693.342000000001,71091.0,71091.0
2008-07-01,4084.097,50997.0,50997.0
2008-08-01,4340.724,54202.0,54202.0
2008-09-01,4534.993,56627.0,56627.0
2008-10-01,2746.31,34293.0,34293.0
2008-11-01,6015.0560000000005,75108.0,75108.0
2008-12-01,6316.856000000001,78877.0,78877.0
2009-01-01,5663.586,52709.0,52709.0
2009-02-01,7041.485000000001,65533.0,65533.0
2009-03-01,5356.3820000000005,49850.0,49850.0
2009-04-01,6819.512000000001,63467.0,63467.0
2009-05-01,5196.752,48365.0,48365.0
2009-06-01,5771.954000000001,53718.0,53718.0
2009-07-01,6639.312,61790.0,61790.0
2009-08-01,7122.521000000001,66287.0,66287.0
2009-09-01,4940.914000000001,45984.0,45984.0
2009-10-01,7467.415,69497.0,69497.0
2009-11-01,6664.8330000000005,62028.0,62028.0
2009-12-01,7526.334000000001,70045.0,70045.0
2010-01-01,6428.323,65258.0,65258.0
2010-02-01,5344.381,54253.0,54253.0
2010-03-01,5767.8820000000005,58553.0,58553.0
2010-04-01,5982.245,60729.0,60729.0
2010-05-01,5267.736,53475.0,53475.0
2010-06-01,7113.25,72210.0,72210.0
2010-07-01,5793.624000000001,58814.0,58814.0
2010-08-01,5688.368,57746.0,57746.0
2010-09-01,6078.089,61702.0,61702.0
2010-10-01,5463.327,55461.0,55461.0
2010-11-01,8488.592,86172.0,86172.0
2010-12-01,7985.183,81062.0,81062.0
2011-01-01,6975.014,79942.0,79942.0
2011-02-01,5329.091,61077.0,61077.0
2011-03-01,6811.284,78064.0,78064.0
2011-04-01,7701.988,88272.0,88272.0
2011-05-01,5790.854,66369.0,66369.0
2011-06-01,6559.798,75182.0,75182.0
2011-07-01,6382.521,73150.0,73150.0
2011-08-01,5760.855,66025.0,66025.0
2011-09-01,5606.991,64262.0,64262.0
2011-10-01,2561.499,29357.0,29357.0
2011-11-01,7234.482,82914.0,82914.0
2011-12-01,7737.623,88681.0,88681.0
2012-01-01,10324.62,186096.0,186096.0
2012-02-01,8083.864,145707.0,145707.0
2012-03-01,13228.532,238437.0,238437.0
2012-04-01,8362.654,150732.0,150732.0
2012-05-01,9115.251,164298.0,164298.0
2012-06-01,10620.12,191422.0,191422.0
2012-07-01,11887.986,214274.0,214274.0
2012-08-01,7753.042,139744.0,139744.0
2012-09-01,11140.267,200797.0,200797.0
2012-10-01,9802.635,176687.0,176687.0
2012-11-01,6778.138,122172.0,122172.0
2012-12-01,10297.891,185614.0,185614.0
