measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2016-01-01,78.183,722.0,722.0
2016-02-01,130.498,1205.0,1205.0
2016-03-01,144.044,1330.0,1330.0
2016-04-01,167.801,1549.0,1549.0
2016-05-01,208.585,1926.0,1926.0
2016-06-01,200.056,1847.0,1847.0
2016-07-01,233.544,2156.0,2156.0
2016-08-01,230.311,2126.0,2126.0
2016-09-01,203.202,1876.0,1876.0
2016-10-01,171.298,1581.0,1581.0
2016-11-01,147.152,1359.0,1359.0
2016-12-01,107.326,991.0,991.0
2017-01-01,78.708,725.0,725.0
2017-02-01,87.916,810.0,810.0
2017-03-01,163.94,1510.0,1510.0
2017-04-01,172.723,1591.0,1591.0
2017-05-01,217.17,2001.0,2001.0
2017-06-01,235.349,2168.0,2168.0
2017-07-01,214.523,1976.0,1976.0
2017-08-01,198.253,1827.0,1827.0
2017-09-01,185.126,1706.0,1706.0
2017-10-01,170.544,1571.0,1571.0
2017-11-01,104.8,966.0,966.0
2017-12-01,99.948,921.0,921.0
2018-01-01,87.58,797.0,797.0
2018-02-01,123.282,1122.0,1122.0
2018-03-01,140.966,1283.0,1283.0
2018-04-01,176.225,1604.0,1604.0
2018-05-01,212.418,1934.0,1934.0
2018-06-01,228.866,2084.0,2084.0
2018-07-01,197.825,1801.0,1801.0
2018-08-01,199.202,1814.0,1814.0
2018-09-01,188.573,1717.0,1717.0
2018-10-01,148.571,1353.0,1353.0
2018-11-01,102.193,930.0,930.0
2018-12-01,81.299,740.0,740.0
2019-01-01,88.32,786.0,786.0
2019-02-01,103.055,918.0,918.0
2019-03-01,156.541,1394.0,1394.0
2019-04-01,182.068,1621.0,1621.0
2019-05-01,189.562,1688.0,1688.0
2019-06-01,229.17,2041.0,2041.0
2019-07-01,226.162,2014.0,2014.0
2019-08-01,221.498,1972.0,1972.0
2019-09-01,181.139,1613.0,1613.0
2019-10-01,166.437,1482.0,1482.0
2019-11-01,106.442,948.0,948.0
2019-12-01,68.606,611.0,611.0
2020-01-01,99.296,871.0,871.0
2020-02-01,134.6,1180.0,1180.0
2020-03-01,131.714,1155.0,1155.0
2020-04-01,165.997,1455.0,1455.0
2020-05-01,217.249,1905.0,1905.0
2020-06-01,216.336,1897.0,1897.0
2020-07-01,244.356,2142.0,2142.0
2020-08-01,202.442,1775.0,1775.0
2020-09-01,158.957,1394.0,1394.0
2020-10-01,146.928,1288.0,1288.0
2020-11-01,116.157,1018.0,1018.0
2020-12-01,91.968,806.0,806.0
2021-01-01,100.771,891.0,891.0
2021-02-01,132.006,1167.0,1167.0
2021-03-01,170.443,1507.0,1507.0
2021-04-01,213.35,1887.0,1887.0
2021-05-01,232.548,2057.0,2057.0
2021-06-01,225.895,1998.0,1998.0
2021-07-01,216.365,1914.0,1914.0
2021-08-01,212.817,1882.0,1882.0
2021-09-01,183.503,1623.0,1623.0
2021-10-01,152.734,1351.0,1351.0
2021-11-01,121.529,1075.0,1075.0
2021-12-01,83.039,734.0,734.0
2022-01-01,108.154,369.0,369.0
2022-02-01,129.006,440.0,440.0
2022-03-01,171.034,584.0,584.0
2022-04-01,192.932,658.0,658.0
2022-05-01,226.122,772.0,772.0
2022-06-01,235.45,803.0,803.0
2022-07-01,227.088,775.0,775.0
2022-08-01,210.849,719.0,719.0
2022-09-01,177.939,607.0,607.0
2022-10-01,163.934,559.0,559.0
2022-11-01,121.529,415.0,415.0
2022-12-01,84.963,290.0,290.0
2023-01-01,72.0,246.0,246.0
2023-02-01,171.0,583.0,583.0
2023-03-01,115.0,392.0,392.0
2023-04-01,254.0,867.0,867.0
2023-05-01,209.0,713.0,713.0
2023-06-01,244.0,833.0,833.0
2023-07-01,206.0,703.0,703.0
2023-08-01,196.0,669.0,669.0
2023-09-01,194.0,662.0,662.0
2023-10-01,132.0,450.0,450.0
2023-11-01,131.0,447.0,447.0
2023-12-01,73.0,249.0,249.0
2024-01-01,81.0,276.0,276.0
2024-02-01,118.0,403.0,403.0
2024-03-01,166.0,566.0,566.0
2024-04-01,190.0,648.0,648.0
2024-05-01,219.0,747.0,747.0
2024-06-01,190.0,648.0,648.0
2024-07-01,181.0,618.0,618.0
2024-08-01,165.0,563.0,563.0
2024-09-01,108.0,368.0,368.0
2024-10-01,77.0,263.0,263.0
2024-11-01,89.0,304.0,304.0
2024-12-01,75.0,256.0,256.0
