measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0
2024-07-01,406.0,1385.0,1385.0
2024-08-01,763.0,2603.0,2603.0
2024-09-01,745.0,2542.0,2542.0
2024-10-01,624.0,2129.0,2129.0
2024-11-01,442.0,1508.0,1508.0
2024-12-01,310.0,1058.0,1058.0
