measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2005-01-01,36.927,445.01,445.01
2005-02-01,29.542,356.01,356.01
2005-03-01,40.995,494.03,494.03
2005-04-01,38.915,468.96,468.96
2005-05-01,37.212,448.44,448.44
2005-06-01,70.245,846.52,846.52
2005-07-01,92.475,1114.41,1114.41
2005-08-01,91.864,1107.05,1107.05
2005-09-01,55.618,670.25,670.25
2005-10-01,39.436,475.25,475.25
2005-11-01,34.563,416.52,416.52
2005-12-01,43.207,520.68,520.68
2006-01-01,62.259,755.0,755.0
2006-02-01,70.378,853.0,853.0
2006-03-01,92.741,1125.0,1125.0
2006-04-01,76.74600000000001,931.0,931.0
2006-05-01,101.095,1226.0,1226.0
2006-06-01,130.221,1579.0,1579.0
2006-07-01,233.02700000000002,2826.0,2826.0
2006-08-01,207.065,2511.0,2511.0
2006-09-01,121.8,1477.0,1477.0
2006-10-01,131.933,1600.0,1600.0
2006-11-01,88.69800000000001,1076.0,1076.0
2006-12-01,90.039,1092.0,1092.0
2007-01-01,47.241,645.0,645.0
2007-02-01,44.777,612.0,612.0
2007-03-01,19.218,263.0,263.0
2007-04-01,23.158,316.0,316.0
2007-05-01,17.289,237.0,237.0
2007-06-01,38.652,528.0,528.0
2007-07-01,52.977000000000004,724.0,724.0
2007-08-01,61.532000000000004,840.0,840.0
2007-09-01,60.278000000000006,823.0,823.0
2007-10-01,58.748000000000005,803.0,803.0
2007-11-01,58.45,799.0,799.0
2007-12-01,66.679,911.0,911.0
2008-01-01,0.432,81.0,81.0
2008-02-01,0.401,74.0,74.0
2008-03-01,0.394,73.0,73.0
2008-04-01,0.376,70.0,70.0
2008-05-01,0.18,33.0,33.0
2008-06-01,0.044000000000000004,8.0,8.0
2008-07-01,0.249,46.0,46.0
2008-08-01,0.394,73.0,73.0
2008-09-01,0.375,70.0,70.0
2008-10-01,0.392,73.0,73.0
2008-11-01,0.35200000000000004,65.0,65.0
2008-12-01,0.41100000000000003,76.0,76.0
2009-01-01,76.671,1033.0,1033.0
2009-02-01,87.718,1180.0,1180.0
