measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,29728.0,386739.0,386739.0,1601.0,20183.0,20183.0
2003-02-01,9929.0,130024.0,130024.0,1.0,10.0,10.0
2003-03-01,7763.0,95020.0,95020.0,3.0,30.0,30.0
2003-04-01,8070.0,103657.0,103657.0,683.0,9990.0,9990.0
2003-05-01,22804.0,281566.0,281566.0,2.0,18.0,18.0
2003-06-01,39281.0,500320.0,500320.0,0.0,0.0,0.0
2003-07-01,912.0,11658.0,11658.0,10259.0,126104.0,126104.0
2003-08-01,2779.0,36014.0,36014.0,12266.0,124902.0,124902.0
2003-09-01,254.0,3900.0,3900.0,3594.0,64487.0,64487.0
2003-10-01,2779.0,41182.0,41182.0,3360.0,39630.0,39630.0
2003-11-01,388.0,5717.0,5717.0,8.0,105.0,105.0
2003-12-01,2669.0,34359.0,34359.0,10.0,130.0,130.0
2004-01-01,5606.0,73903.0,73903.0,12.0,135.0,135.0
2004-02-01,56.0,1587.0,1587.0,4.0,110.0,110.0
2004-03-01,0.0,0.0,0.0,330.0,4967.0,4967.0
2004-04-01,1377.0,15806.0,15806.0,126.0,1506.0,1506.0
2004-05-01,4279.0,53035.0,53035.0,20060.0,240497.0,240497.0
2004-06-01,1502.0,18951.0,18951.0,3178.0,40664.0,40664.0
2004-07-01,1060.0,13375.0,13375.0,5357.0,60831.0,60831.0
2004-08-01,30.0,384.0,384.0,5308.0,65756.0,65756.0
2004-09-01,84.0,1044.0,1044.0,2412.0,27602.0,27602.0
2004-10-01,0.0,0.0,0.0,-93.0,100.0,100.0
2004-11-01,267.0,5463.0,5463.0,371.0,5892.0,5892.0
2004-12-01,8939.0,111000.0,111000.0,50.0,581.0,581.0
2005-01-01,8344.0,102500.7,102500.7,11.0,126.0,126.0
2005-02-01,0.0,0.0,0.0,-3.0,106.0,106.0
2005-03-01,4426.0,53749.0,53749.0,12.0,149.0,149.0
2005-04-01,1167.0,13947.6,13947.6,1575.0,18001.0,18001.0
2005-05-01,417.0,5628.6,5628.6,349.0,4556.0,4556.0
2005-06-01,736.0,9286.6,9286.6,2025.0,25081.0,25081.0
2005-07-01,8355.0,102907.8,102907.8,25475.0,299461.0,299461.0
2005-08-01,13458.0,167393.8,167393.8,34203.0,411920.0,411920.0
2005-09-01,9851.0,121684.0,121684.0,4046.0,49290.0,49290.0
2005-10-01,0.0,0.0,0.0,-173.0,2811.0,2811.0
2005-11-01,1219.0,15770.2,15770.2,1432.0,18675.0,18675.0
2005-12-01,10403.0,121239.1,121239.1,14.0,174.9,174.9
2006-01-01,-2.0,75.0,75.0,-3.0,93.0,93.0
2006-02-01,553.0,6508.0,6508.0,3.0,149.0,149.0
2006-03-01,-3.0,267.0,267.0,-3.0,128.0,128.0
2006-04-01,8.0,116.0,116.0,755.0,9405.0,9405.0
2006-05-01,32.0,406.0,406.0,5298.0,64808.0,64808.0
2006-06-01,115.0,1456.0,1456.0,2951.0,34925.0,34925.0
2006-07-01,1934.0,21791.0,21791.0,33050.0,376450.0,376450.0
2006-08-01,6000.0,73834.0,73834.0,72245.0,843965.0,843965.0
2006-09-01,597.0,15956.0,15956.0,1310.0,21696.0,21696.0
2006-10-01,0.0,0.0,0.0,0.0,229.0,229.0
2006-11-01,5.0,64.0,64.0,601.0,7703.0,7703.0
2006-12-01,0.0,0.0,0.0,-4.0,131.0,131.0
2007-01-01,861.6740000000001,11003.0,11003.0,18.326,234.0,234.0
2007-02-01,2707.0640000000003,29725.0,29725.0,14.936,164.0,164.0
2007-03-01,131.37,1891.0,1891.0,10.63,153.0,153.0
2007-04-01,1056.441,13769.0,13769.0,170.559,2223.0,2223.0
2007-05-01,9.257,110.0,110.0,2100.743,25009.0,25009.0
2007-06-01,40.066,493.0,493.0,8650.934000000001,106448.0,106448.0
2007-07-01,47.539,563.0,563.0,14342.461,169734.0,169734.0
2007-08-01,16271.555,188326.0,188326.0,79184.445,916476.0,916476.0
2007-09-01,6266.528,72332.0,72332.0,51442.472,593778.0,593778.0
2007-10-01,2409.701,28304.0,28304.0,24311.299,285557.0,285557.0
2007-11-01,-0.5,0.0,0.0,-0.5,0.0,0.0
2007-12-01,41.71,713.0,713.0,10.29,176.0,176.0
2008-01-01,3864.8520000000003,44358.0,44358.0,9.148,105.0,105.0
2008-02-01,286.421,4205.0,4205.0,11.579,170.0,170.0
2008-03-01,364.94,4414.0,4414.0,3957.06,47859.0,47859.0
2008-04-01,0.0,0.0,0.0,-40.0,938.0,938.0
2008-05-01,0.0,0.0,0.0,-2.0,82.0,82.0
2008-06-01,778.28,9158.0,9158.0,27737.72,326396.0,326396.0
2008-07-01,45.429,539.0,539.0,9307.571,110512.0,110512.0
2008-08-01,585.9830000000001,6734.0,6734.0,14534.017,167017.0,167017.0
2008-09-01,546.139,6467.0,6467.0,5584.861,66132.0,66132.0
2008-10-01,5.118,58.0,58.0,1599.882,18129.0,18129.0
2008-11-01,459.773,6148.0,6148.0,8.227,110.0,110.0
2008-12-01,149.35500000000002,2540.0,2540.0,3.645,62.0,62.0
2009-01-01,9961.9,118749.0,118749.0,15.1,180.0,180.0
2009-02-01,2279.603,29568.0,29568.0,5.397,70.0,70.0
2009-03-01,6852.457,86559.0,86559.0,130.543,1649.0,1649.0
2009-04-01,1695.911,21048.0,21048.0,4869.089,60431.0,60431.0
2009-05-01,3770.93,44399.0,44399.0,9062.07,106697.0,106697.0
2009-06-01,18.235,209.0,209.0,72215.765,826891.0,826891.0
2009-07-01,23.653000000000002,261.0,261.0,89326.347,985672.0,985672.0
2009-08-01,534.357,5765.0,5765.0,131756.643,1421528.0,1421528.0
2009-09-01,17.005,186.0,186.0,82032.995,895343.0,895343.0
