measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2006-01-01,,,,176.81300000000002,1881.0,1881.0
2006-02-01,,,,199.871,2126.0,2126.0
2006-03-01,,,,263.38100000000003,2802.0,2802.0
2006-04-01,,,,217.95700000000002,2319.0,2319.0
2006-05-01,,,,287.106,3054.0,3054.0
2006-06-01,,,,369.825,3934.0,3934.0
2006-07-01,,,,661.789,7040.0,7040.0
2006-08-01,,,,588.058,6256.0,6256.0
2006-09-01,,,,345.90700000000004,3680.0,3680.0
2006-10-01,,,,374.68600000000004,3986.0,3986.0
2006-11-01,,,,251.899,2680.0,2680.0
2006-12-01,,,,255.709,2720.0,2720.0
2007-01-01,,,,276.195,2467.0,2467.0
2007-02-01,,,,533.5210000000001,4766.0,4766.0
2007-03-01,,,,338.358,3022.0,3022.0
2007-04-01,,,,362.262,3237.0,3237.0
2007-05-01,,,,535.371,4782.0,4782.0
2007-06-01,,,,643.668,5750.0,5750.0
2007-07-01,,,,774.522,6919.0,6919.0
2007-08-01,,,,1791.037,16000.0,16000.0
2007-09-01,,,,625.8430000000001,5591.0,5591.0
2007-10-01,,,,578.38,5167.0,5167.0
2007-11-01,,,,252.78300000000002,2258.0,2258.0
2007-12-01,,,,290.058,2591.0,2591.0
2008-01-01,1.343,19.0,19.0,240.911,2152.0,2152.0
2008-02-01,1.117,12.0,12.0,191.387,1711.0,1711.0
2008-03-01,0.9720000000000001,6.0,6.0,138.981,1243.0,1243.0
2008-04-01,0.991,6.0,6.0,106.3,951.0,951.0
2008-05-01,1.116,12.0,12.0,88.671,793.0,793.0
2008-06-01,0.793,6.0,6.0,327.327,2927.0,2927.0
2008-07-01,0.662,6.0,6.0,563.644,5039.0,5039.0
2008-08-01,0.9410000000000001,6.0,6.0,352.20500000000004,3149.0,3149.0
2008-09-01,0.9610000000000001,6.0,6.0,205.09400000000002,1834.0,1834.0
2008-10-01,0.8480000000000001,6.0,6.0,106.28500000000001,951.0,951.0
2008-11-01,1.054,12.0,12.0,106.13300000000001,949.0,949.0
2008-12-01,0.991,6.0,6.0,231.27300000000002,2068.0,2068.0
2009-01-01,9.869,93.0,93.0,274.47200000000004,2443.0,2443.0
2009-02-01,3.911,37.0,37.0,157.854,1405.0,1405.0
2009-03-01,10.549000000000001,93.0,93.0,193.36800000000002,1721.0,1721.0
2009-04-01,8.393,74.0,74.0,189.83800000000002,1689.0,1689.0
2009-05-01,6.905,62.0,62.0,167.168,1487.0,1487.0
2009-06-01,9.065,81.0,81.0,338.90700000000004,3016.0,3016.0
2009-07-01,7.947,68.0,68.0,207.478,1847.0,1847.0
2009-08-01,7.583,68.0,68.0,366.16900000000004,3259.0,3259.0
2009-09-01,4.878,43.0,43.0,229.905,2046.0,2046.0
2009-10-01,7.678,68.0,68.0,76.421,680.0,680.0
2009-11-01,6.525,56.0,56.0,57.369,510.0,510.0
2009-12-01,5.875,50.0,50.0,66.873,595.0,595.0
2010-01-01,7.503,62.0,62.0,593.3050000000001,5357.0,5357.0
2010-02-01,6.75,62.0,62.0,395.642,3574.0,3574.0
2010-03-01,8.594000000000001,81.0,81.0,305.97200000000004,2763.0,2763.0
2010-04-01,7.936,74.0,74.0,296.212,2676.0,2676.0
2010-05-01,8.045,74.0,74.0,756.259,6831.0,6831.0
2010-06-01,8.744,81.0,81.0,1340.184,12105.0,12105.0
2010-07-01,7.779000000000001,68.0,68.0,2563.654,23155.0,23155.0
2010-08-01,9.942,87.0,87.0,2761.857,24945.0,24945.0
2010-09-01,7.3100000000000005,68.0,68.0,586.749,5300.0,5300.0
2010-10-01,7.172000000000001,62.0,62.0,210.494,1901.0,1901.0
2010-11-01,6.791,62.0,62.0,210.471,1901.0,1901.0
2010-12-01,6.792000000000001,62.0,62.0,756.8430000000001,6836.0,6836.0
2011-01-01,1.939,25.0,25.0,351.316,3114.0,3114.0
2011-02-01,0.938,6.0,6.0,241.503,2141.0,2141.0
2011-03-01,1.002,6.0,6.0,300.814,2667.0,2667.0
2011-04-01,0.859,6.0,6.0,305.842,2712.0,2712.0
2011-05-01,1.64,12.0,12.0,555.654,4926.0,4926.0
2011-06-01,1.466,12.0,12.0,523.369,4640.0,4640.0
2011-07-01,1.319,12.0,12.0,1552.835,13767.0,13767.0
2011-08-01,0.793,6.0,6.0,861.347,7636.0,7636.0
2011-09-01,1.124,12.0,12.0,296.017,2624.0,2624.0
2011-10-01,1.386,12.0,12.0,202.062,1791.0,1791.0
2011-11-01,1.207,12.0,12.0,163.915,1453.0,1453.0
2011-12-01,1.713,12.0,12.0,246.94,2190.0,2190.0
2012-01-01,0.0,0.0,0.0,529.663,4674.0,4674.0
2012-02-01,0.0,0.0,0.0,717.267,6330.0,6330.0
2012-03-01,0.0,0.0,0.0,805.484,7109.0,7109.0
2012-04-01,0.0,0.0,0.0,920.589,8125.0,8125.0
2012-05-01,0.0,0.0,0.0,726.044,6408.0,6408.0
2012-06-01,0.0,0.0,0.0,1244.329,10982.0,10982.0
2012-07-01,0.0,0.0,0.0,2042.183,18024.0,18024.0
2012-08-01,0.0,0.0,0.0,958.046,8455.0,8455.0
2012-09-01,0.0,0.0,0.0,662.529,5847.0,5847.0
2012-10-01,0.0,0.0,0.0,274.612,2423.0,2423.0
2012-11-01,0.0,0.0,0.0,393.78,3475.0,3475.0
2012-12-01,0.0,0.0,0.0,276.474,2440.0,2440.0
2013-01-01,0.0,0.0,0.0,280.551,2451.0,2451.0
2013-02-01,0.0,0.0,0.0,280.261,2448.0,2448.0
2013-03-01,0.0,0.0,0.0,523.01,4567.0,4567.0
2013-04-01,0.0,0.0,0.0,450.329,3932.0,3932.0
2013-05-01,0.0,0.0,0.0,327.956,2864.0,2864.0
2013-06-01,0.0,0.0,0.0,305.489,2668.0,2668.0
2013-07-01,0.0,0.0,0.0,830.636,7253.0,7253.0
2013-08-01,0.0,0.0,0.0,577.715,5045.0,5045.0
2013-09-01,0.0,0.0,0.0,340.909,2977.0,2977.0
2013-10-01,0.0,0.0,0.0,162.406,1418.0,1418.0
2013-11-01,0.0,0.0,0.0,235.014,2052.0,2052.0
2013-12-01,0.0,0.0,0.0,220.724,1928.0,1928.0
2014-01-01,0.0,0.0,0.0,264.728,2327.0,2327.0
2014-02-01,0.0,0.0,0.0,64.85,570.0,570.0
2014-03-01,0.0,0.0,0.0,92.458,813.0,813.0
2014-04-01,0.0,0.0,0.0,81.07,713.0,713.0
2014-05-01,0.0,0.0,0.0,250.322,2201.0,2201.0
2014-06-01,0.0,0.0,0.0,217.442,1912.0,1912.0
2014-07-01,0.0,0.0,0.0,156.227,1373.0,1373.0
2014-08-01,0.0,0.0,0.0,288.624,2537.0,2537.0
2014-09-01,0.0,0.0,0.0,181.494,1595.0,1595.0
2014-10-01,0.0,0.0,0.0,226.196,1989.0,1989.0
2014-11-01,0.0,0.0,0.0,152.546,1341.0,1341.0
2014-12-01,0.0,0.0,0.0,181.043,1592.0,1592.0
2015-01-01,0.0,0.0,0.0,342.008,2981.0,2981.0
2015-02-01,0.0,0.0,0.0,305.448,2664.0,2664.0
2015-03-01,0.0,0.0,0.0,330.949,2886.0,2886.0
2015-04-01,0.0,0.0,0.0,309.024,2695.0,2695.0
2015-05-01,0.0,0.0,0.0,250.75,2187.0,2187.0
2015-06-01,0.0,0.0,0.0,378.958,3305.0,3305.0
