measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0
2010-12-01,191.0,1863.0,1863.0
2011-01-01,2748.991,26709.0,26709.0
2011-02-01,4933.959,47938.0,47938.0
2011-03-01,7697.754,74791.0,74791.0
2011-04-01,6390.314,62088.0,62088.0
2011-05-01,5378.529,52258.0,52258.0
2011-06-01,5870.706,57040.0,57040.0
2011-07-01,5075.472,49313.0,49313.0
2011-08-01,3877.325,37672.0,37672.0
2011-09-01,3121.28,30326.0,30326.0
2011-10-01,5568.665,54105.0,54105.0
2011-11-01,6542.859,63570.0,63570.0
2011-12-01,3521.146,34211.0,34211.0
2012-01-01,3252.216,30948.0,30948.0
2012-02-01,2166.545,20617.0,20617.0
2012-03-01,3864.975,36779.0,36779.0
2012-04-01,2552.915,24294.0,24294.0
2012-05-01,2586.555,24614.0,24614.0
2012-06-01,2459.143,23401.0,23401.0
2012-07-01,2014.443,19169.0,19169.0
2012-08-01,2239.349,21310.0,21310.0
2012-09-01,1802.125,17149.0,17149.0
2012-10-01,3100.715,29506.0,29506.0
2012-11-01,3469.726,33018.0,33018.0
2012-12-01,5216.293,49638.0,49638.0
2013-01-01,3960.691,37789.0,37789.0
2013-02-01,5534.973,52809.0,52809.0
2013-03-01,6134.068,58525.0,58525.0
2013-04-01,7551.733,72051.0,72051.0
2013-05-01,5291.912,50490.0,50490.0
2013-06-01,4711.814,44955.0,44955.0
2013-07-01,4463.385,42585.0,42585.0
2013-08-01,4762.84,45442.0,45442.0
2013-09-01,5828.555,55610.0,55610.0
2013-10-01,4434.568,42310.0,42310.0
2013-11-01,6227.08,59413.0,59413.0
2013-12-01,4255.381,40601.0,40601.0
2014-01-01,4903.212,46630.0,46630.0
2014-02-01,7726.743,73481.0,73481.0
2014-03-01,7146.449,67963.0,67963.0
2014-04-01,6983.707,66415.0,66415.0
2014-05-01,4859.127,46210.0,46210.0
2014-06-01,5736.693,54556.0,54556.0
2014-07-01,4460.776,42422.0,42422.0
2014-08-01,3139.11,29853.0,29853.0
2014-09-01,4621.57,43951.0,43951.0
2014-10-01,5647.102,53704.0,53704.0
2014-11-01,6309.964,60008.0,60008.0
2014-12-01,5278.547,50199.0,50199.0
2015-01-01,2850.871,26567.0,26567.0
2015-02-01,4831.682,45026.0,45026.0
2015-03-01,5462.204,50902.0,50902.0
2015-04-01,5181.715,48288.0,48288.0
2015-05-01,3525.895,32858.0,32858.0
2015-06-01,3288.312,30644.0,30644.0
2015-07-01,3436.851,32028.0,32028.0
2015-08-01,3898.977,36335.0,36335.0
2015-09-01,4441.174,41387.0,41387.0
2015-10-01,4234.495,39461.0,39461.0
2015-11-01,5233.434,48770.0,48770.0
2015-12-01,6523.39,60791.0,60791.0
2016-01-01,5988.042,55282.0,55282.0
2016-02-01,6729.551,62127.0,62127.0
2016-03-01,7842.951,72406.0,72406.0
2016-04-01,6623.131,61145.0,61145.0
2016-05-01,5164.083,47675.0,47675.0
2016-06-01,5447.967,50296.0,50296.0
2016-07-01,5773.365,53300.0,53300.0
2016-08-01,4035.749,37258.0,37258.0
2016-09-01,2658.957,24547.0,24547.0
2016-10-01,4447.849,41063.0,41063.0
2016-11-01,6260.858,57800.0,57800.0
2016-12-01,8032.497,74156.0,74156.0
2017-01-01,5674.255,52277.0,52277.0
2017-02-01,5550.399,51136.0,51136.0
2017-03-01,5848.184,53879.0,53879.0
2017-04-01,5798.066,53418.0,53418.0
2017-05-01,5547.3,51107.0,51107.0
2017-06-01,4187.009,38575.0,38575.0
2017-07-01,3454.825,31829.0,31829.0
2017-08-01,3755.094,34596.0,34596.0
2017-09-01,3899.945,35930.0,35930.0
2017-10-01,5897.76,54336.0,54336.0
2017-11-01,5640.398,51965.0,51965.0
2017-12-01,5983.765,55128.0,55128.0
2018-01-01,5895.067,53669.0,53669.0
2018-02-01,5472.96,49826.0,49826.0
2018-03-01,6899.469,62813.0,62813.0
2018-04-01,6962.061,63383.0,63383.0
2018-05-01,5179.313,47152.0,47152.0
2018-06-01,5730.998,52175.0,52175.0
2018-07-01,4573.598,41638.0,41638.0
2018-08-01,4742.979,43180.0,43180.0
2018-09-01,4825.139,43928.0,43928.0
2018-10-01,5095.742,46392.0,46392.0
2018-11-01,5593.596,50924.0,50924.0
2018-12-01,5853.078,53286.0,53286.0
2019-01-01,5616.089,50011.0,50011.0
2019-02-01,5564.943,49556.0,49556.0
2019-03-01,5506.07,49032.0,49032.0
2019-04-01,5922.242,52738.0,52738.0
2019-05-01,5450.982,48541.0,48541.0
2019-06-01,4911.859,43740.0,43740.0
2019-07-01,5038.137,44865.0,44865.0
2019-08-01,4557.215,40582.0,40582.0
2019-09-01,5793.098,51588.0,51588.0
2019-10-01,5619.971,50046.0,50046.0
2019-11-01,5691.909,50686.0,50686.0
2019-12-01,5649.485,50309.0,50309.0
2020-01-01,6763.006,59291.0,59291.0
2020-02-01,8128.169,71260.0,71260.0
2020-03-01,5886.455,51607.0,51607.0
2020-04-01,5673.402,49739.0,49739.0
2020-05-01,6108.523,53553.0,53553.0
2020-06-01,5857.607,51354.0,51354.0
2020-07-01,4787.834,41975.0,41975.0
2020-08-01,4704.296,41243.0,41243.0
2020-09-01,3750.515,32881.0,32881.0
2020-10-01,5890.962,51646.0,51646.0
2020-11-01,6395.198,56067.0,56067.0
2020-12-01,5753.033,50437.0,50437.0
2021-01-01,6732.311,59541.0,59541.0
2021-02-01,8637.063,76386.0,76386.0
2021-03-01,6684.134,59114.0,59114.0
2021-04-01,7003.216,61936.0,61936.0
2021-05-01,7064.821,62481.0,62481.0
2021-06-01,5194.032,45936.0,45936.0
2021-07-01,3239.787,28653.0,28653.0
2021-08-01,5223.781,46199.0,46199.0
2021-09-01,4179.394,36963.0,36963.0
2021-10-01,5717.937,50569.0,50569.0
2021-11-01,5428.078,48006.0,48006.0
2021-12-01,5926.446,52413.0,52413.0
2022-01-01,5246.464,17901.0,17901.0
2022-02-01,6127.603,20907.0,20907.0
2022-03-01,6654.214,22704.0,22704.0
2022-04-01,7248.544,24732.0,24732.0
2022-05-01,6702.281,22868.0,22868.0
2022-06-01,4562.108,15566.0,15566.0
2022-07-01,2977.759,10160.0,10160.0
2022-08-01,3219.952,10986.0,10986.0
2022-09-01,4168.013,14221.0,14221.0
2022-10-01,4042.136,13792.0,13792.0
2022-11-01,6230.11,21257.0,21257.0
2022-12-01,6685.816,22812.0,22812.0
2023-01-01,5745.0,19602.0,19602.0
2023-02-01,8051.0,27470.0,27470.0
2023-03-01,7580.0,25863.0,25863.0
2023-04-01,7415.0,25300.0,25300.0
2023-05-01,3789.0,12928.0,12928.0
2023-06-01,3303.0,11270.0,11270.0
2023-07-01,3304.0,11273.0,11273.0
2023-08-01,4340.0,14808.0,14808.0
2023-09-01,4077.0,13911.0,13911.0
2023-10-01,5738.0,19578.0,19578.0
2023-11-01,4035.0,13767.0,13767.0
2023-12-01,6311.0,21533.0,21533.0
2024-01-01,8616.0,29398.0,29398.0
2024-02-01,6199.0,21151.0,21151.0
2024-03-01,4508.0,15381.0,15381.0
2024-04-01,7002.0,23891.0,23891.0
2024-05-01,7857.0,26808.0,26808.0
2024-06-01,5382.0,18363.0,18363.0
2024-07-01,4289.0,14634.0,14634.0
2024-08-01,4730.0,16139.0,16139.0
2024-09-01,3799.0,12962.0,12962.0
2024-10-01,4935.0,16838.0,16838.0
2024-11-01,6813.0,23246.0,23246.0
2024-12-01,5235.0,17862.0,17862.0
