measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2022-02-01,482.813,3441.0,3441.0
2022-03-01,446.73,3184.0,3184.0
2022-04-01,457.601,3262.0,3262.0
2022-05-01,419.927,2993.0,2993.0
2022-06-01,571.129,4071.0,4071.0
2022-07-01,762.97,5438.0,5438.0
2022-08-01,920.625,6562.0,6562.0
2022-09-01,843.75,6014.0,6014.0
2022-10-01,774.855,5522.0,5522.0
2022-11-01,711.571,5071.0,5071.0
2022-12-01,786.513,5606.0,5606.0
2023-01-01,688.514,4807.0,4807.0
2023-02-01,586.48,4096.0,4096.0
2023-03-01,563.683,3937.0,3937.0
2023-04-01,440.354,3076.0,3076.0
2023-05-01,285.215,1992.0,1992.0
2023-06-01,375.211,2621.0,2621.0
2023-07-01,868.539,6066.0,6066.0
2023-08-01,876.373,6121.0,6121.0
2023-09-01,620.321,4332.0,4332.0
2023-10-01,757.527,5291.0,5291.0
2023-11-01,711.612,4970.0,4970.0
2023-12-01,801.171,5596.0,5596.0
2024-01-01,696.0,4882.0,4882.0
2024-02-01,661.0,4602.0,4602.0
2024-03-01,700.0,4901.0,4901.0
2024-04-01,670.0,4703.0,4703.0
2024-05-01,743.0,5201.0,5201.0
2024-06-01,722.0,5071.0,5071.0
2024-07-01,719.0,5084.0,5084.0
2024-08-01,716.0,5047.0,5047.0
2024-09-01,717.0,5052.0,5052.0
2024-10-01,741.0,5215.0,5215.0
2024-11-01,725.0,4991.0,4991.0
2024-12-01,748.0,5136.0,5136.0
