measured_on,"Bituminous Coal-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Generation","Bituminous Coal-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Quantity Consumed For Electricity","Bituminous Coal-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Total Fuel Consumed","Distillate Fuel Oil-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Generation","Distillate Fuel Oil-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Quantity Consumed For Electricity","Distillate Fuel Oil-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Total Fuel Consumed","Subbituminous Coal-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Generation","Subbituminous Coal-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Quantity Consumed For Electricity","Subbituminous Coal-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Total Fuel Consumed"
2004-08-01,,,,5703.0,57449.0,57449.0,393189.0,3960575.0,3960575.0
2004-09-01,,,,2667.0,27051.0,27051.0,402359.0,4081801.0,4081801.0
2004-10-01,,,,1893.0,19010.0,19010.0,464726.0,4666962.0,4666962.0
2004-11-01,,,,2934.0,29302.0,29302.0,442470.0,4418198.0,4418198.0
2004-12-01,,,,6724.0,66316.0,66316.0,578866.0,5708921.0,5708921.0
2005-01-01,,,,5212.0,53858.8,53858.8,573734.0,5928943.2,5928943.2
2005-02-01,,,,5443.0,55666.5,55666.5,548864.0,5613460.8,5613460.8
2005-03-01,,,,3079.0,31273.6,31273.6,362491.0,3682313.6,3682313.6
2005-04-01,,,,0.0,0.0,0.0,230456.0,2366823.2,2366823.2
2005-05-01,,,,4682.0,56315.5,56315.5,144073.0,1644973.6,1644973.6
2005-06-01,,,,5450.0,61979.5,61979.5,437833.0,4726422.4,4726422.4
2005-07-01,,,,4673.0,52362.5,52362.5,555833.0,5911433.6,5911433.6
2005-08-01,,,,5438.0,57283.1,57283.1,527463.0,5556253.6,5556253.6
2005-09-01,,,,3059.0,32326.1,32326.1,410528.0,4338252.8,4338252.8
2005-10-01,,,,2932.0,31647.6,31647.6,342687.0,3699152.4,3699152.4
2005-11-01,,,,4412.0,45589.3,45589.3,486821.0,5030742.0,5030742.0
2005-12-01,,,,2877.0,28691.7,28691.7,620842.0,6191759.2,6191759.2
2006-01-01,,,,3066.0,31925.0,31925.0,512153.0,5333479.0,5333479.0
2006-02-01,,,,1650.0,16750.0,16750.0,487638.0,4949197.0,4949197.0
2006-03-01,,,,0.0,26585.0,26585.0,499771.0,5152294.0,5152294.0
2006-04-01,,,,3043.0,33028.0,33028.0,275965.0,2995569.0,2995569.0
2006-05-01,,,,1885.0,19665.0,19665.0,536788.0,5598858.0,5598858.0
2006-06-01,,,,1697.0,18154.0,18154.0,473605.0,5067791.0,5067791.0
2006-07-01,,,,3093.0,33429.0,33429.0,546296.0,5904020.0,5904020.0
2006-08-01,,,,1630.0,17364.0,17364.0,561795.0,5985514.0,5985514.0
2006-09-01,,,,2902.0,31010.0,31010.0,310492.0,3318172.0,3318172.0
2006-10-01,,,,3666.0,37483.0,37483.0,409671.0,4188080.0,4188080.0
2006-11-01,,,,1443.0,14844.0,14844.0,481649.0,4955716.0,4955716.0
2006-12-01,,,,3598.0,37760.0,37760.0,490504.0,5147599.0,5147599.0
2007-01-01,,,,2011.6490000000001,20508.0,20508.0,582303.35,5936477.0,5936477.0
2007-02-01,,,,6069.529,62027.0,62027.0,513551.472,5248167.0,5248167.0
2007-03-01,,,,3458.212,35117.0,35117.0,457950.788,4650312.0,4650312.0
2007-04-01,,,,5633.32,58351.0,58351.0,573497.68,5940398.0,5940398.0
2007-05-01,,,,5836.256,62894.0,62894.0,465672.744,5018289.0,5018289.0
2007-06-01,,,,2498.033,26556.0,26556.0,516260.967,5488228.0,5488228.0
2007-07-01,,,,2736.4320000000002,29488.0,29488.0,469550.567,5059948.0,5059948.0
2007-08-01,,,,4068.867,43961.0,43961.0,565672.133,6111642.0,6111642.0
2007-09-01,,,,4393.807,46398.0,46398.0,528004.193,5575604.0,5575604.0
2007-10-01,,,,5301.61,56168.0,56168.0,342408.39,3627652.0,3627652.0
2007-11-01,,,,2774.456,30143.0,30143.0,186113.545,2022032.0,2022032.0
2007-12-01,,,,4959.381,54103.0,54103.0,293784.618,3204962.0,3204962.0
2008-01-01,,,,7655.212,79296.0,79296.0,478924.788,4960910.0,4960910.0
2008-02-01,,,,5880.927000000001,60711.0,60711.0,581210.073,6000048.0,6000048.0
2008-03-01,,,,5373.351000000001,55413.0,55413.0,543710.649,5607028.0,5607028.0
2008-04-01,,,,3854.9610000000002,41005.0,41005.0,403928.039,4296560.0,4296560.0
2008-05-01,,,,3990.549,41536.0,41536.0,382615.451,3982488.0,3982488.0
2008-06-01,,,,2238.3360000000002,24119.0,24119.0,516869.664,5569532.0,5569532.0
2008-07-01,,,,2449.1310000000003,26220.0,26220.0,610902.869,6540128.0,6540128.0
2008-08-01,,,,1771.784,18939.0,18939.0,608850.216,6508136.0,6508136.0
2008-09-01,,,,3972.186,44250.0,44250.0,478976.814,5335784.0,5335784.0
2008-10-01,,,,2413.866,25665.0,25665.0,523458.134,5565576.0,5565576.0
2008-11-01,,,,2774.909,29028.0,29028.0,528255.091,5526016.0,5526016.0
2008-12-01,,,,3178.476,33394.0,33394.0,490708.524,5155528.0,5155528.0
2009-01-01,,,,3294.2830000000004,34456.0,34456.0,390872.717,4088268.0,4088268.0
2009-02-01,,,,1735.895,17818.0,17818.0,365970.105,3756480.0,3756480.0
2009-03-01,,,,2797.819,31447.0,31447.0,170916.181,1921068.0,1921068.0
2009-04-01,,,,4505.964,49147.0,49147.0,377239.036,4114584.0,4114584.0
2009-05-01,,,,1730.2740000000001,18290.0,18290.0,461217.726,4875340.0,4875340.0
2009-06-01,,,,2593.714,27435.0,27435.0,372050.286,3935360.0,3935360.0
2009-07-01,,,,2389.36,25429.0,25429.0,503219.64,5355564.0,5355564.0
2009-08-01,,,,2247.958,24485.0,24485.0,504723.042,5497498.0,5497498.0
2009-09-01,,,,2286.797,24485.0,24485.0,431722.203,4622500.0,4622500.0
2009-10-01,,,,2442.099,25400.0,25400.0,516147.901,5368292.0,5368292.0
2009-11-01,,,,2812.36,29382.0,29382.0,457412.64,4778796.0,4778796.0
2009-12-01,,,,2567.433,25901.0,25901.0,528499.567,5331656.0,5331656.0
2010-01-01,,,,2867.172,28792.0,28792.0,557606.828,5599460.0,5599460.0
2010-02-01,,,,2453.7200000000003,25075.0,25075.0,429462.28,4388752.0,4388752.0
2010-03-01,,,,4478.557,46197.0,46197.0,490530.443,5059896.0,5059896.0
2010-04-01,,,,3501.851,38763.0,38763.0,224935.149,2489872.0,2489872.0
2010-05-01,,,,2656.451,27671.0,27671.0,539305.549,5617692.0,5617692.0
2010-06-01,,,,2342.395,24839.0,24839.0,557779.605,5914753.0,5914753.0
2010-07-01,,,,3683.833,39058.0,39058.0,536284.167,5685976.0,5685976.0
2010-08-01,,,,2585.204,27612.0,27612.0,614532.796,6563692.0,6563692.0
2010-09-01,,,,2839.826,29205.0,29205.0,504071.174,5183908.0,5183908.0
2010-10-01,,,,2285.237,23069.0,23069.0,488663.763,4932960.0,4932960.0
2010-11-01,,,,3139.761,34515.0,34515.0,391569.239,4304472.0,4304472.0
2010-12-01,,,,3890.415,38763.0,38763.0,414924.585,4134192.0,4134192.0
2011-01-01,,,,1562.367,15871.0,15871.0,334050.63,3393388.0,3393388.0
2011-02-01,,,,814.039,9381.0,9381.0,340536.96,3924352.0,3924352.0
2011-03-01,,,,1930.369,20237.0,20237.0,120589.63,1264200.0,1264200.0
2011-04-01,,,,607.284,6903.0,6903.0,115710.72,1315284.0,1315284.0
2011-05-01,,,,2756.818,32745.0,32745.0,135395.18,1608200.0,1608200.0
2011-06-01,,,,1842.213,20001.0,20001.0,389940.79,4233608.0,4233608.0
2011-07-01,,,,920.437,10089.0,10089.0,431902.56,4734128.0,4734128.0
2011-08-01,,,,1265.392,13924.0,13924.0,368065.61,4050084.0,4050084.0
2011-09-01,,,,1101.453,12213.0,12213.0,319038.55,3537524.0,3537524.0
2011-10-01,,,,1183.568,12921.0,12921.0,330608.43,3609248.0,3609248.0
2011-11-01,,,,1687.328,18585.0,18585.0,307116.67,3382724.0,3382724.0
2011-12-01,,,,1560.438,17818.0,17818.0,253904.56,2899232.0,2899232.0
2012-01-01,,,,1047.441,11446.0,11446.0,232841.56,2544396.0,2544396.0
2012-02-01,,,,641.702,7110.0,7110.0,240609.3,2665742.0,2665742.0
2012-03-01,,,,1031.729,10915.0,10915.0,149802.27,1584808.0,1584808.0
2012-04-01,,,,2037.421,21535.0,21535.0,196169.58,2073460.0,2073460.0
2012-05-01,,,,952.899,10325.0,10325.0,322638.1,3495900.0,3495900.0
2012-06-01,,,,691.908,7670.0,7670.0,305294.09,3384272.0,3384272.0
2012-07-01,,,,726.295,7965.0,7965.0,371819.71,4077604.0,4077604.0
2012-08-01,,,,1435.053,16225.0,16225.0,228527.95,2583784.0,2583784.0
2012-09-01,,,,976.25,10856.0,10856.0,291020.75,3236180.0,3236180.0
2012-10-01,,,,901.896,9853.0,9853.0,287675.1,3142784.0,3142784.0
2012-11-01,,,,887.119,9676.0,9676.0,331850.88,3619568.0,3619568.0
2012-12-01,,,,980.846,10384.0,10384.0,269646.15,2854684.0,2854684.0
2013-01-01,,,,1244.054,12980.0,12980.0,275367.95,2873088.0,2873088.0
2013-02-01,,,,370.147,3894.0,3894.0,280558.85,2951520.0,2951520.0
2013-03-01,,,,454.725,4543.0,4543.0,359420.28,3590844.0,3590844.0
2013-04-01,,,,1255.737,12921.0,12921.0,354010.26,3642616.0,3642616.0
2013-05-01,,,,1429.186,14396.0,14396.0,298651.81,3008280.0,3008280.0
2013-06-01,,,,570.935,5900.0,5900.0,345650.07,3571924.0,3571924.0
2013-07-01,,,,1395.656,14514.0,14514.0,330126.34,3433120.0,3433120.0
2013-08-01,,,,1227.383,13393.0,13393.0,298277.62,3254756.0,3254756.0
2013-09-01,,,,361.082,3776.0,3776.0,360629.92,3771272.0,3771272.0
2013-10-01,,,,1072.616,11387.0,11387.0,275009.38,2919528.0,2919528.0
2013-11-01,,,,861.729,9145.0,9145.0,314295.27,3335424.0,3335424.0
2013-12-01,,,,414.306,4248.0,4248.0,367055.69,3763532.0,3763532.0
2014-01-01,,,,642.165,6490.0,6490.0,375520.84,3795180.0,3795180.0
2014-02-01,,,,453.501,4543.0,4543.0,403489.5,4042000.0,4042000.0
2014-03-01,,,,306.375,3127.0,3127.0,378278.63,3860884.0,3860884.0
2014-04-01,,,,479.879,4779.0,4779.0,310243.12,3089636.0,3089636.0
2014-05-01,,,,1575.825,16992.0,16992.0,232290.18,2504767.0,2504767.0
2014-06-01,,,,1197.405,12384.0,12384.0,383061.6,3961796.0,3961796.0
2014-07-01,,,,618.992,6433.0,6433.0,373208.01,3878928.0,3878928.0
2014-08-01,,,,2302.399,24175.0,24175.0,282002.6,2961023.0,2961023.0
2014-09-01,,,,1488.925,14974.0,14974.0,46212.075,464744.0,464744.0
2014-10-01,,,,759.59,8027.0,8027.0,427609.41,4518922.0,4518922.0
2014-11-01,,,,237.625,2517.0,2517.0,426500.38,4517700.0,4517700.0
2014-12-01,,,,681.812,7221.0,7221.0,423253.19,4482630.0,4482630.0
2015-01-01,,,,507.531,5237.0,5237.0,425557.47,4390885.0,4390885.0
2015-02-01,,,,168.838,1769.0,1769.0,425838.16,4461491.0,4461491.0
2015-03-01,,,,1698.111,17949.0,17949.0,295869.89,3127407.0,3127407.0
2015-04-01,,,,1092.032,11045.0,11045.0,220521.97,2230393.0,2230393.0
2015-05-01,,,,7.029,4491.0,4491.0,41.971,26815.0,26815.0
2015-06-01,,,,1624.773,14034.0,14034.0,195438.23,1688042.0,1688042.0
2015-07-01,,,,360.52,2943.0,2943.0,267728.48,2185793.0,2185793.0
2015-08-01,,,,772.997,6827.0,6827.0,150180.0,1326361.0,1326361.0
2015-09-01,,,,1811.572,15780.0,15780.0,173931.43,1515028.0,1515028.0
2015-10-01,,,,212.428,2085.0,2085.0,267961.57,2629914.0,2629914.0
2015-11-01,,,,238.063,2453.0,2453.0,256758.94,2645429.0,2645429.0
2015-12-01,,,,105.051,1040.0,1040.0,105695.95,1045898.0,1045898.0
2016-01-01,,,,1533.431,16288.0,16288.0,228292.57,2424873.0,2424873.0
2016-02-01,,,,1389.59,14466.0,14466.0,187859.41,1955623.0,1955623.0
2016-03-01,,,,220.473,2231.0,2231.0,301566.53,3051435.0,3051435.0
2016-04-01,,,,97.909,905.0,905.0,76745.091,709534.0,709534.0
2016-05-01,,,,0.0,3977.0,3977.0,0.0,39268.0,39268.0
2016-06-01,,,,1132.886,12007.0,12007.0,191433.11,2028929.0,2028929.0
2016-07-01,,,,182.787,1910.0,1910.0,280886.21,2934578.0,2934578.0
2016-08-01,,,,220.183,2324.0,2324.0,296304.82,3127889.0,3127889.0
2016-09-01,,,,169.405,1793.0,1793.0,279649.6,2959638.0,2959638.0
2016-10-01,,,,133.873,1361.0,1361.0,136987.13,1392374.0,1392374.0
2016-11-01,,,,0.0,10547.0,10547.0,0.0,25232.0,25232.0
2016-12-01,,,,2262.237,24931.0,24931.0,125652.76,1384755.0,1384755.0
2017-01-01,,,,346.665,3574.0,3574.0,141153.34,1455275.0,1455275.0
2017-02-01,,,,1134.775,10278.0,10278.0,39044.225,353649.0,353649.0
2017-03-01,,,,1542.754,15464.0,15464.0,63509.246,636606.0,636606.0
2017-04-01,,,,335.009,3346.0,3346.0,180117.99,1799154.0,1799154.0
2017-05-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,,,,280.774,13625.0,13625.0,3493.226,169511.0,169511.0
2018-03-01,,,,1415.03,17099.0,17099.0,44970.97,543432.0,543432.0
2018-04-01,,,,1247.131,13730.0,13730.0,89890.869,989621.0,989621.0
2018-05-01,,,,1173.426,14001.0,14001.0,52877.574,630900.0,630900.0
2018-06-01,,,,1159.992,13924.0,13924.0,40654.008,487990.0,487990.0
2018-07-01,,,,761.153,7966.0,7966.0,140882.85,1474362.0,1474362.0
2018-08-01,,,,1400.601,15251.0,15251.0,152388.4,1659336.0,1659336.0
2018-09-01,,,,963.257,10308.0,10308.0,173663.74,1858337.0,1858337.0
2018-10-01,0.0,0.0,0.0,921.198,9696.0,9696.0,215118.8,2264245.0,2264245.0
2018-11-01,,,,97.55,959.0,959.0,72610.45,713653.0,713653.0
2018-12-01,,,,182.665,6142.0,6142.0,7626.335,256441.0,256441.0
2019-01-01,,,,226.317,2311.0,2311.0,208579.68,2129704.0,2129704.0
2019-02-01,,,,175.022,1850.0,1850.0,154721.98,1635565.0,1635565.0
2019-03-01,,,,200.599,2077.0,2077.0,159177.4,1647919.0,1647919.0
2019-04-01,,,,565.385,6376.0,6376.0,93821.615,1058025.0,1058025.0
2019-05-01,,,,85.881,728.0,728.0,19685.119,166904.0,166904.0
2019-06-01,0.0,0.0,0.0,-27.86,0.0,0.0,-2632.14,0.0,0.0
2019-07-01,0.0,0.0,0.0,-27.87,0.0,0.0,-2633.13,0.0,0.0
2019-08-01,0.0,0.0,0.0,-29.41,0.0,0.0,-2778.59,0.0,0.0
2019-09-01,0.0,0.0,0.0,-27.577,0.0,0.0,-2605.423,0.0,0.0
2019-10-01,,,,508.63,9988.0,9988.0,9670.37,189896.0,189896.0
2019-11-01,,,,262.716,2767.0,2767.0,144561.28,1522618.0,1522618.0
2019-12-01,,,,-49.362,0.0,0.0,-4663.638,0.0,0.0
2020-01-01,,,,569.29,7251.0,7251.0,28350.71,361106.0,361106.0
2020-02-01,,,,-9.931,0.0,0.0,-3596.069,0.0,0.0
2020-03-01,,,,-10.479,0.0,0.0,-3794.521,0.0,0.0
2020-04-01,,,,-9.275,0.0,0.0,-3358.725,0.0,0.0
2020-05-01,0.0,0.0,0.0,-9.755,0.0,0.0,-3532.245,0.0,0.0
2020-06-01,,,,367.178,7785.0,7785.0,5878.822,124646.0,124646.0
2020-07-01,,,,831.061,9255.0,9255.0,117628.94,1309976.0,1309976.0
2020-08-01,,,,1705.288,19122.0,19122.0,83017.712,930896.0,930896.0
2020-09-01,0.0,0.0,0.0,-9.556,0.0,0.0,-3460.444,0.0,0.0
2020-10-01,,,,-10.154,0.0,0.0,-3676.846,0.0,0.0
2020-11-01,0.0,0.0,0.0,-10.749,0.0,0.0,-3892.251,0.0,0.0
2020-12-01,,,,733.206,7856.0,7856.0,94658.794,1014189.0,1014189.0
2021-01-01,,,,948.562,10307.0,10307.0,169922.44,1846371.0,1846371.0
2021-02-01,,,,840.13,9132.0,9132.0,110670.87,1202916.0,1202916.0
2021-03-01,,,,-47.774,0.0,0.0,-3585.226,0.0,0.0
2021-04-01,,,,1355.686,16335.0,16335.0,32742.314,394526.0,394526.0
2021-05-01,,,,485.056,6733.0,6733.0,14313.944,198687.0,198687.0
2021-06-01,,,,788.902,8688.0,8688.0,119977.1,1321220.0,1321220.0
2021-07-01,,,,1429.39,14623.0,14623.0,138448.61,1416399.0,1416399.0
2021-08-01,,,,712.957,7735.0,7735.0,97371.043,1056424.0,1056424.0
2021-09-01,,,,971.3,13185.0,13185.0,17050.7,231456.0,231456.0
2021-10-01,,,,-39.069,0.0,0.0,-2931.931,0.0,0.0
2021-11-01,0.0,0.0,0.0,-47.051,0.0,0.0,-3530.949,0.0,0.0
2021-12-01,0.0,0.0,0.0,-49.536,0.0,0.0,-3717.464,0.0,0.0
2022-01-01,,,,1936.157,23195.0,23195.0,63719.843,763344.0,763344.0
2022-02-01,,,,1286.633,15253.0,15253.0,48347.367,573146.0,573146.0
2022-03-01,0.0,0.0,0.0,283.924,2834.0,2834.0,30306.076,302518.0,302518.0
2022-04-01,,,,118.062,8722.0,8722.0,663.938,49048.0,49048.0
2022-05-01,,,,916.971,10804.0,10804.0,103643.03,1221150.0,1221150.0
2022-06-01,,,,427.54,4360.0,4360.0,52437.46,534790.0,534790.0
2022-07-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,,,,0.0,0.0,0.0,0.0,0.0,0.0
