measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,49520.0,436069.0,463981.0
2001-02-01,51642.0,480201.0,508687.0
2001-03-01,66583.0,628174.0,653222.0
2001-04-01,60438.0,528888.0,546963.0
2001-05-01,54186.0,467905.0,479442.0
2001-06-01,49707.0,417920.0,423649.0
2001-07-01,61501.0,522361.0,525511.0
2001-08-01,55046.0,480666.0,491036.0
2001-09-01,56152.0,509387.0,520110.0
2001-10-01,72515.0,671391.0,693231.0
2001-11-01,57928.0,535931.0,562090.0
2001-12-01,55666.0,512689.0,538937.0
2002-01-01,52017.0,480643.0,502883.0
2002-02-01,59313.0,549571.0,573067.0
2002-03-01,63735.0,554835.0,574742.0
2002-04-01,69658.0,604093.0,616808.0
2002-05-01,60790.0,529472.0,535767.0
2002-06-01,53505.0,480346.0,482271.0
2002-07-01,61903.0,554766.0,608554.0
2002-08-01,65299.0,576654.0,578785.0
