measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-04-01,-2.386,0.0,0.0,521.979,4616.0,4616.0
2021-05-01,-2.698,0.0,0.0,648.745,5738.0,5738.0
2021-06-01,-2.62,0.0,0.0,672.527,5948.0,5948.0
2021-07-01,-2.765,0.0,0.0,529.234,4681.0,4681.0
2021-08-01,-2.646,0.0,0.0,533.467,4718.0,4718.0
2021-09-01,-2.616,0.0,0.0,495.779,4385.0,4385.0
2021-10-01,-2.79,0.0,0.0,366.393,3240.0,3240.0
2021-11-01,-2.58,0.0,0.0,362.362,3205.0,3205.0
2021-12-01,-2.918,0.0,0.0,193.878,1715.0,1715.0
2022-01-01,-1.356,0.0,0.0,460.93,1573.0,1573.0
2022-02-01,-1.125,0.0,0.0,303.334,1035.0,1035.0
2022-03-01,-1.163,0.0,0.0,452.706,1545.0,1545.0
2022-04-01,-1.393,0.0,0.0,553.116,1887.0,1887.0
2022-05-01,-1.393,0.0,0.0,622.543,2124.0,2124.0
2022-06-01,-1.415,0.0,0.0,626.177,2137.0,2137.0
2022-07-01,-1.355,0.0,0.0,691.204,2358.0,2358.0
2022-08-01,-1.328,0.0,0.0,609.729,2080.0,2080.0
2022-09-01,-1.354,0.0,0.0,505.493,1725.0,1725.0
2022-10-01,-1.396,0.0,0.0,400.684,1367.0,1367.0
2022-11-01,-1.346,0.0,0.0,330.493,1128.0,1128.0
2022-12-01,-1.376,0.0,0.0,214.591,732.0,732.0
2023-01-01,0.0,0.0,0.0,156.0,532.0,532.0
2023-02-01,-3.0,0.0,0.0,328.0,1119.0,1119.0
2023-03-01,-3.0,0.0,0.0,468.0,1597.0,1597.0
2023-04-01,-4.0,0.0,0.0,501.0,1709.0,1709.0
2023-05-01,-3.0,0.0,0.0,734.0,2504.0,2504.0
2023-06-01,-2.0,0.0,0.0,371.0,1266.0,1266.0
2023-07-01,-2.0,0.0,0.0,524.0,1788.0,1788.0
2023-08-01,-2.0,0.0,0.0,505.0,1723.0,1723.0
2023-09-01,-2.0,0.0,0.0,411.0,1402.0,1402.0
2023-10-01,-2.0,0.0,0.0,375.0,1280.0,1280.0
2023-11-01,-2.0,0.0,0.0,344.0,1174.0,1174.0
2023-12-01,-3.0,0.0,0.0,189.0,645.0,645.0
2024-01-01,-3.0,0.0,0.0,111.0,379.0,379.0
2024-02-01,-4.0,0.0,0.0,403.0,1375.0,1375.0
2024-03-01,-4.0,0.0,0.0,439.0,1498.0,1498.0
2024-04-01,-3.0,0.0,0.0,444.0,1515.0,1515.0
2024-05-01,0.0,0.0,0.0,615.0,2098.0,2098.0
2024-06-01,-2.0,0.0,0.0,628.0,2143.0,2143.0
2024-07-01,-2.0,0.0,0.0,561.0,1914.0,1914.0
2024-08-01,-4.0,0.0,0.0,556.0,1897.0,1897.0
2024-09-01,-1.0,0.0,0.0,478.0,1631.0,1631.0
2024-10-01,-4.0,0.0,0.0,513.0,1750.0,1750.0
2024-11-01,-3.0,0.0,0.0,299.0,1020.0,1020.0
2024-12-01,-4.0,0.0,0.0,198.0,676.0,676.0
