measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,17741.0,181685.58,181685.58
2003-02-01,21843.0,223694.16,223694.16
2003-03-01,28839.69,295347.27,295347.27
2003-04-01,21715.0,222383.32,222383.32
2003-05-01,14200.0,145422.2,145422.2
2003-06-01,13023.0,133368.54,133368.54
2003-07-01,13091.0,134064.93,134064.93
2003-08-01,8870.0,90837.67,90837.67
2003-09-01,8342.0,85430.42,85430.42
2003-10-01,9356.0,95814.8,95814.8
2003-11-01,8046.0,82399.09,82399.09
2003-12-01,29441.0,301505.28,301505.28
2004-01-01,17407.149,174454.45,174454.45
2004-02-01,14965.256000000001,149981.8,149981.8
2004-03-01,14400.501,144321.82,144321.82
2004-04-01,14773.218,148057.19,148057.19
2004-05-01,19214.894,192571.67,192571.67
2004-06-01,21453.211,215004.08,215004.08
2004-07-01,16204.072,162397.21,162397.21
2004-08-01,15534.587,155687.63,155687.63
2004-09-01,13718.806,137489.87,137489.87
2004-10-01,14477.4,145092.5,145092.5
2004-11-01,16036.359,160716.39,160716.39
2004-12-01,19643.549,196867.65,196867.65
2005-01-01,19168.0,191660.83,191660.83
2005-02-01,12048.0,120467.95,120467.95
2005-03-01,10221.0,102199.78,102199.78
2005-04-01,11254.0,112528.75,112528.75
2005-05-01,18910.0,189081.09,189081.09
2005-06-01,13070.0,130686.93,130686.93
2005-07-01,12757.0,127557.24,127557.24
2005-08-01,8954.0,89531.05,89531.05
2005-09-01,9244.0,92430.76,92430.76
2005-10-01,12751.0,127497.25,127497.25
2005-11-01,17666.0,176642.33,176642.33
2005-12-01,17985.0,179832.02,179832.02
2006-01-01,34623.0,343426.0,343426.0
2006-02-01,29205.0,289684.0,289684.0
2006-03-01,17374.0,172333.0,172333.0
2006-04-01,12313.0,122133.0,122133.0
2006-05-01,15491.0,153655.0,153655.0
2006-06-01,18438.0,182887.0,182887.0
2006-07-01,14499.0,143816.0,143816.0
2006-08-01,12181.0,120823.0,120823.0
2006-09-01,9578.0,95004.0,95004.0
2006-10-01,10044.0,99626.0,99626.0
2006-11-01,22372.0,221908.0,221908.0
2006-12-01,31663.0,314065.0,314065.0
2007-01-01,30603.0,302480.0,302480.0
2007-02-01,16315.0,161257.0,161257.0
2007-03-01,32042.0,316703.0,316703.0
2007-04-01,26002.0,257004.0,257004.0
2007-05-01,13879.0,137180.0,137180.0
2007-06-01,12635.0,124884.0,124884.0
2007-07-01,12736.0,125883.0,125883.0
2007-08-01,8246.0,81503.0,81503.0
2007-09-01,6937.0,68565.0,68565.0
2007-10-01,6754.0,66757.0,66757.0
2007-11-01,8130.0,80357.0,80357.0
2007-12-01,26858.0,265464.0,265464.0
2008-01-01,16761.082000000002,165164.0,165164.0
2008-02-01,13701.574,135015.0,135015.0
2008-03-01,14603.248,143900.0,143900.0
2008-04-01,14015.682,138111.0,138111.0
2008-05-01,23094.165,227570.0,227570.0
2008-06-01,28295.873,278828.0,278828.0
2008-07-01,21308.979,209979.0,209979.0
2008-08-01,13676.024000000001,134764.0,134764.0
2008-09-01,10674.017,105182.0,105182.0
2008-10-01,11582.517,114134.0,114134.0
2008-11-01,12870.461,126826.0,126826.0
2008-12-01,16020.378,157865.0,157865.0
2009-01-01,2520.46,24600.0,24600.0
2009-02-01,1712.479,16714.0,16714.0
2009-03-01,1809.852,17664.0,17664.0
