measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed",Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2004-10-01,33.071000000000005,377.0,377.0,14.604000000000001,175.0,175.0,0.0,0.0,0.0,10.083,114.0,114.0
2004-11-01,11.235,128.0,128.0,2.6420000000000003,32.0,32.0,0.0,0.0,0.0,10.083,114.0,114.0
2004-12-01,17.258,197.0,197.0,1.548,19.0,19.0,0.0,0.0,0.0,10.083,114.0,114.0
2005-01-01,67.233,546.94,546.94,35.378,768.35,768.35,0.0,0.0,0.0,0.786,18.15,18.15
2005-02-01,23.099,187.91,187.91,12.155,263.98,263.98,0.0,0.0,0.0,0.629,14.52,14.52
2005-03-01,25.603,208.28,208.28,13.472000000000001,292.59,292.59,0.0,0.0,0.0,0.872,20.15,20.15
2005-04-01,31.012,252.28,252.28,16.318,354.41,354.41,0.0,0.0,0.0,0.8280000000000001,19.13,19.13
2005-05-01,28.802000000000003,234.3,234.3,15.156,329.16,329.16,0.0,0.0,0.0,0.792,18.29,18.29
2005-06-01,37.383,304.1,304.1,19.671,427.21,427.21,0.0,0.0,0.0,1.495,34.53,34.53
2005-07-01,38.051,309.54,309.54,20.022000000000002,434.85,434.85,0.0,0.0,0.0,1.9680000000000002,45.45,45.45
2005-08-01,44.7,363.64,363.64,23.521,510.84,510.84,0.0,0.0,0.0,1.955,45.15,45.15
2005-09-01,29.261000000000003,238.04,238.04,15.397,334.4,334.4,0.0,0.0,0.0,1.183,27.34,27.34
2005-10-01,32.495,264.34,264.34,17.099,371.36,371.36,0.0,0.0,0.0,0.8390000000000001,19.38,19.38
2005-11-01,26.123,212.51,212.51,13.746,298.54,298.54,0.0,0.0,0.0,0.735,16.99,16.99
2005-12-01,55.237,449.34,449.34,29.066000000000003,631.26,631.26,0.0,0.0,0.0,0.919,21.24,21.24
2006-01-01,23.74,724.0,724.0,8.462,97.0,97.0,0.0,0.0,0.0,0.044000000000000004,1.0,1.0
2006-02-01,12.422,379.0,379.0,4.428,51.0,51.0,0.0,0.0,0.0,0.05,1.0,1.0
2006-03-01,10.435,318.0,318.0,3.7190000000000003,43.0,43.0,0.0,0.0,0.0,0.066,1.0,1.0
2006-04-01,19.988,610.0,610.0,7.125,82.0,82.0,0.0,0.0,0.0,0.055,1.0,1.0
2006-05-01,18.684,570.0,570.0,6.66,76.0,76.0,0.0,0.0,0.0,0.07200000000000001,1.0,1.0
2006-06-01,16.983,518.0,518.0,6.053,69.0,69.0,0.0,0.0,0.0,0.093,2.0,2.0
2006-07-01,24.6,751.0,751.0,8.768,100.0,100.0,0.0,0.0,0.0,0.166,3.0,3.0
2006-08-01,23.862000000000002,728.0,728.0,8.505,97.0,97.0,0.0,0.0,0.0,0.14700000000000002,3.0,3.0
2006-09-01,10.962,334.0,334.0,3.907,45.0,45.0,0.0,0.0,0.0,0.08700000000000001,2.0,2.0
2006-10-01,11.58,353.0,353.0,4.127,47.0,47.0,0.0,0.0,0.0,0.094,2.0,2.0
2006-11-01,13.636000000000001,416.0,416.0,4.86,56.0,56.0,0.0,0.0,0.0,0.063,1.0,1.0
2006-12-01,15.108,461.0,461.0,5.385,62.0,62.0,0.0,0.0,0.0,0.064,1.0,1.0
2007-01-01,16.435,213.0,213.0,2.446,17.0,17.0,0.0,0.0,0.0,0.514,3.0,3.0
2007-02-01,36.505,472.0,472.0,5.433,35.0,35.0,0.0,0.0,0.0,0.65,4.0,4.0
2007-03-01,9.89,127.0,127.0,1.472,12.0,12.0,0.0,0.0,0.0,0.268,2.0,2.0
2007-04-01,9.585,127.0,127.0,1.427,12.0,12.0,0.0,0.0,0.0,0.248,1.0,1.0
2007-05-01,10.768,138.0,138.0,1.602,12.0,12.0,0.0,0.0,0.0,0.40800000000000003,2.0,2.0
2007-06-01,30.582,397.0,397.0,4.551,29.0,29.0,0.0,0.0,0.0,0.35700000000000004,2.0,2.0
2007-07-01,19.026,248.0,248.0,2.8320000000000003,17.0,17.0,0.0,0.0,0.0,0.391,2.0,2.0
2007-08-01,14.796000000000001,190.0,190.0,2.202,12.0,12.0,0.0,0.0,0.0,0.468,3.0,3.0
2007-09-01,10.491,138.0,138.0,1.562,12.0,12.0,0.0,0.0,0.0,0.10400000000000001,1.0,1.0
2007-10-01,17.115,225.0,225.0,2.547,17.0,17.0,0.0,0.0,0.0,0.334,2.0,2.0
2007-11-01,10.18,132.0,132.0,1.515,12.0,12.0,0.0,0.0,0.0,0.251,1.0,1.0
2007-12-01,12.628,167.0,167.0,1.879,12.0,12.0,0.0,0.0,0.0,0.539,3.0,3.0
2008-01-01,5.322,63.0,63.0,3.475,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-01,4.795,63.0,63.0,3.132,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-01,5.768000000000001,75.0,75.0,3.7670000000000003,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-01,3.5860000000000003,46.0,46.0,2.342,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-01,2.623,35.0,35.0,1.713,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-01,9.106,121.0,121.0,5.947,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-01,2.6390000000000002,35.0,35.0,1.723,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-01,2.56,35.0,35.0,1.6720000000000002,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-01,5.41,69.0,69.0,3.5330000000000004,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-01,2.58,35.0,35.0,1.685,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-01,1.6500000000000001,23.0,23.0,1.077,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-01,2.9610000000000003,40.0,40.0,1.9340000000000002,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-01,0.8380000000000001,6.0,6.0,0.388,6.0,6.0,0.0,0.0,0.0,,,
2009-02-01,1.02,17.0,17.0,0.47400000000000003,6.0,6.0,0.0,0.0,0.0,,,
2009-03-01,1.1420000000000001,17.0,17.0,0.531,6.0,6.0,0.0,0.0,0.0,,,
2009-04-01,1.042,17.0,17.0,0.48400000000000004,6.0,6.0,0.0,0.0,0.0,,,
2009-05-01,2.789,40.0,40.0,1.296,12.0,12.0,0.0,0.0,0.0,,,
2009-06-01,1.078,17.0,17.0,0.501,6.0,6.0,0.0,0.0,0.0,,,
2009-07-01,1.4180000000000001,23.0,23.0,0.659,6.0,6.0,0.0,0.0,0.0,,,
2009-08-01,1.981,29.0,29.0,0.92,12.0,12.0,0.0,0.0,0.0,,,
2009-09-01,0.9470000000000001,12.0,12.0,0.44,6.0,6.0,0.0,0.0,0.0,,,
2009-10-01,1.725,23.0,23.0,0.801,6.0,6.0,0.0,0.0,0.0,,,
2009-11-01,1.399,17.0,17.0,0.65,6.0,6.0,0.0,0.0,0.0,,,
2009-12-01,1.621,23.0,23.0,0.753,6.0,6.0,0.0,0.0,0.0,0.10300000000000001,1.0,1.0
2010-01-01,31.587,414.0,414.0,2.1670000000000003,46.0,46.0,0.0,0.0,0.0,3.531,81.0,81.0
2010-02-01,7.531000000000001,98.0,98.0,0.517,12.0,12.0,0.0,0.0,0.0,2.35,54.0,54.0
2010-03-01,10.045,132.0,132.0,0.6900000000000001,17.0,17.0,0.0,0.0,0.0,0.756,17.0,17.0
2010-04-01,17.374000000000002,224.0,224.0,1.193,29.0,29.0,0.0,0.0,0.0,1.157,26.0,26.0
2010-05-01,33.742000000000004,437.0,437.0,2.3160000000000003,52.0,52.0,0.0,0.0,0.0,2.789,63.0,63.0
2010-06-01,22.372,294.0,294.0,1.536,35.0,35.0,0.0,0.0,0.0,6.614,150.0,150.0
2010-07-01,14.231,184.0,184.0,0.9770000000000001,23.0,23.0,0.0,0.0,0.0,15.924000000000001,362.0,362.0
2010-08-01,15.487,201.0,201.0,1.063,23.0,23.0,0.0,0.0,0.0,14.908000000000001,339.0,339.0
2010-09-01,13.236,173.0,173.0,0.909,23.0,23.0,0.0,0.0,0.0,2.314,53.0,53.0
2010-10-01,23.841,311.0,311.0,1.6360000000000001,35.0,35.0,0.0,0.0,0.0,0.9450000000000001,21.0,21.0
2010-11-01,25.065,328.0,328.0,1.72,40.0,40.0,0.0,0.0,0.0,1.874,43.0,43.0
2010-12-01,10.489,138.0,138.0,0.72,17.0,17.0,0.0,0.0,0.0,4.394,100.0,100.0
2011-01-01,11.462,144.0,144.0,2.033,23.0,23.0,0.0,0.0,0.0,1.774,21.0,21.0
2011-02-01,28.622,368.0,368.0,5.075,63.0,63.0,0.0,0.0,0.0,0.937,12.0,12.0
2011-03-01,13.061,167.0,167.0,2.316,29.0,29.0,0.0,0.0,0.0,1.406,17.0,17.0
2011-04-01,40.029,518.0,518.0,7.098,86.0,86.0,0.0,0.0,0.0,0.604,7.0,7.0
2011-05-01,34.47,443.0,443.0,6.112,75.0,75.0,0.0,0.0,0.0,0.717,8.0,8.0
2011-06-01,57.294,737.0,737.0,10.159,121.0,121.0,0.0,0.0,0.0,1.911,23.0,23.0
2011-07-01,27.693,357.0,357.0,4.91,58.0,58.0,0.0,0.0,0.0,11.019,132.0,132.0
2011-08-01,24.128,311.0,311.0,4.278,52.0,52.0,0.0,0.0,0.0,7.647,92.0,92.0
2011-09-01,17.993,230.0,230.0,3.19,40.0,40.0,0.0,0.0,0.0,1.787,22.0,22.0
2011-10-01,25.29,328.0,328.0,4.484,52.0,52.0,0.0,0.0,0.0,0.52,6.0,6.0
2011-11-01,39.332,506.0,506.0,6.974,86.0,86.0,0.0,0.0,0.0,0.458,5.0,5.0
2011-12-01,22.626,294.0,294.0,4.012,46.0,46.0,0.0,0.0,0.0,0.579,7.0,7.0
2012-01-01,17.703,242.0,242.0,4.492,58.0,58.0,0.0,0.0,0.0,0.667,8.0,8.0
2012-02-01,27.644,363.0,363.0,7.017,81.0,81.0,0.0,0.0,0.0,0.664,7.0,7.0
2012-03-01,13.746,178.0,178.0,3.489,40.0,40.0,0.0,0.0,0.0,0.778,9.0,9.0
2012-04-01,55.674,725.0,725.0,14.132,161.0,161.0,0.0,0.0,0.0,0.486,5.0,5.0
2012-05-01,54.744,714.0,714.0,13.896,161.0,161.0,0.0,0.0,0.0,1.634,19.0,19.0
2012-06-01,67.158,875.0,875.0,17.047,196.0,196.0,0.0,0.0,0.0,3.195,37.0,37.0
2012-07-01,30.09,391.0,391.0,7.638,86.0,86.0,0.0,0.0,0.0,7.379,85.0,85.0
2012-08-01,12.01,155.0,155.0,3.049,35.0,35.0,0.0,0.0,0.0,2.564,29.0,29.0
2012-09-01,17.278,224.0,224.0,4.386,52.0,52.0,0.0,0.0,0.0,1.325,16.0,16.0
2012-10-01,40.339,524.0,524.0,10.239,121.0,121.0,0.0,0.0,0.0,0.795,9.0,9.0
2012-11-01,31.861,414.0,414.0,8.087,92.0,92.0,0.0,0.0,0.0,1.279,15.0,15.0
2012-12-01,36.753,478.0,478.0,9.329,109.0,109.0,0.0,0.0,0.0,1.433,17.0,17.0
2013-01-01,7.627,116.0,116.0,2.003,17.0,17.0,,,,0.456,4.0,4.0
2013-02-01,6.032,81.0,81.0,1.585,17.0,17.0,,,,0.611,7.0,7.0
2013-03-01,11.126,156.0,156.0,2.923,35.0,35.0,,,,0.522,6.0,6.0
2013-04-01,18.386,254.0,254.0,4.83,58.0,58.0,,,,0.254,3.0,3.0
2013-05-01,9.661,133.0,133.0,2.538,29.0,29.0,,,,0.562,6.0,6.0
2013-06-01,9.986,139.0,139.0,2.623,29.0,29.0,,,,0.542,6.0,6.0
2013-07-01,8.892,121.0,121.0,2.336,29.0,29.0,,,,1.559,18.0,18.0
2013-08-01,9.329,127.0,127.0,2.45,29.0,29.0,,,,1.346,16.0,16.0
2013-09-01,7.199,98.0,98.0,1.891,23.0,23.0,,,,1.029,12.0,12.0
2013-10-01,7.131,98.0,98.0,1.873,23.0,23.0,,,,0.295,3.0,3.0
2013-11-01,7.72,110.0,110.0,2.028,23.0,23.0,,,,0.628,7.0,7.0
2013-12-01,23.911,329.0,329.0,6.281,69.0,69.0,,,,0.835,9.0,9.0
2014-01-01,33.699,529.0,529.0,1.583,17.0,17.0,,,,0.0,0.0,0.0
2014-02-01,35.919,570.0,570.0,1.686,12.0,12.0,,,,0.0,0.0,0.0
2014-03-01,29.072,460.0,460.0,1.364,12.0,12.0,,,,0.0,0.0,0.0
2014-04-01,11.311,178.0,178.0,0.531,6.0,6.0,,,,0.0,0.0,0.0
2014-05-01,45.985,725.0,725.0,2.158,17.0,17.0,,,,0.0,0.0,0.0
2014-06-01,27.221,432.0,432.0,1.277,12.0,12.0,,,,0.0,0.0,0.0
2014-07-01,6.165,98.0,98.0,0.289,0.0,0.0,,,,0.0,0.0,0.0
2014-08-01,13.025,207.0,207.0,0.611,6.0,6.0,,,,0.0,0.0,0.0
2014-09-01,12.49,196.0,196.0,0.586,6.0,6.0,,,,0.0,0.0,0.0
2014-10-01,17.717,282.0,282.0,0.832,6.0,6.0,,,,0.0,0.0,0.0
2014-11-01,37.316,593.0,593.0,1.751,17.0,17.0,,,,0.0,0.0,0.0
2014-12-01,7.08,109.0,109.0,0.332,0.0,0.0,,,,0.0,0.0,0.0
2015-01-01,1.791,29.0,29.0,0.663,12.0,12.0,,,,0.0,0.0,0.0
2015-02-01,0.861,12.0,12.0,0.319,6.0,6.0,,,,0.0,0.0,0.0
2015-03-01,2.192,35.0,35.0,0.812,17.0,17.0,,,,0.0,0.0,0.0
2015-04-01,1.35,23.0,23.0,0.5,12.0,12.0,,,,0.0,0.0,0.0
2015-05-01,3.831,58.0,58.0,1.419,29.0,29.0,,,,0.0,0.0,0.0
2015-06-01,2.16,35.0,35.0,0.8,17.0,17.0,,,,0.0,0.0,0.0
2015-07-01,3.233,52.0,52.0,1.198,23.0,23.0,,,,0.0,0.0,0.0
2015-08-01,1.214,17.0,17.0,0.45,12.0,12.0,,,,0.0,0.0,0.0
2015-09-01,1.432,23.0,23.0,0.53,12.0,12.0,,,,0.0,0.0,0.0
2015-10-01,1.489,23.0,23.0,0.552,12.0,12.0,,,,0.0,0.0,0.0
2015-11-01,1.257,17.0,17.0,0.465,12.0,12.0,,,,0.0,0.0,0.0
2015-12-01,6.19,98.0,98.0,2.292,46.0,46.0,,,,0.0,0.0,0.0
2016-01-01,19.636,259.0,259.0,2.885,35.0,35.0,,,,0.0,0.0,0.0
2016-02-01,13.954,190.0,190.0,2.049,35.0,35.0,,,,0.0,0.0,0.0
2016-03-01,7.722,104.0,104.0,1.134,17.0,17.0,,,,0.0,0.0,0.0
2016-04-01,8.413,115.0,115.0,1.235,17.0,17.0,,,,0.0,0.0,0.0
2016-05-01,18.326,247.0,247.0,2.691,46.0,46.0,,,,0.0,0.0,0.0
2016-06-01,7.495,104.0,104.0,1.101,17.0,17.0,,,,0.0,0.0,0.0
2016-07-01,6.804,92.0,92.0,0.999,17.0,17.0,,,,0.0,0.0,0.0
2016-08-01,8.529,115.0,115.0,1.252,23.0,23.0,,,,0.0,0.0,0.0
2016-09-01,11.031,150.0,150.0,1.62,29.0,29.0,,,,0.0,0.0,0.0
2016-10-01,13.619,184.0,184.0,2.0,35.0,35.0,,,,0.0,0.0,0.0
2016-11-01,6.782,92.0,92.0,0.996,17.0,17.0,,,,0.0,0.0,0.0
2016-12-01,20.689,282.0,282.0,3.038,52.0,52.0,,,,0.0,0.0,0.0
2017-01-01,8.269,121.0,121.0,0.903,12.0,12.0,,,,0.0,0.0,0.0
2017-02-01,1.712,23.0,23.0,0.187,0.0,0.0,,,,0.0,0.0,0.0
2017-03-01,3.73,52.0,52.0,0.407,6.0,6.0,,,,0.0,0.0,0.0
2017-04-01,4.357,58.0,58.0,0.475,6.0,6.0,,,,0.0,0.0,0.0
2017-05-01,7.896,104.0,104.0,0.861,12.0,12.0,,,,0.0,0.0,0.0
2017-06-01,3.598,46.0,46.0,0.393,6.0,6.0,,,,0.0,0.0,0.0
2017-07-01,3.008,40.0,40.0,0.328,6.0,6.0,,,,0.0,0.0,0.0
2017-08-01,2.255,29.0,29.0,0.246,0.0,0.0,,,,0.0,0.0,0.0
2017-09-01,2.479,35.0,35.0,0.27,0.0,0.0,,,,0.0,0.0,0.0
2017-10-01,4.016,52.0,52.0,0.438,6.0,6.0,,,,0.0,0.0,0.0
2017-11-01,6.628,86.0,86.0,0.723,6.0,6.0,,,,0.0,0.0,0.0
2017-12-01,7.052,92.0,92.0,0.769,6.0,6.0,,,,0.0,0.0,0.0
2018-01-01,8.533,115.0,115.0,1.463,23.0,23.0,,,,0.502,6.0,6.0
2018-02-01,9.013,127.0,127.0,1.545,17.0,17.0,,,,0.5,6.0,6.0
2018-03-01,13.839,190.0,190.0,2.373,29.0,29.0,,,,0.664,8.0,8.0
2018-04-01,7.676,104.0,104.0,1.316,17.0,17.0,,,,0.872,12.0,12.0
2018-05-01,7.287,98.0,98.0,1.249,17.0,17.0,,,,1.025,14.0,14.0
2018-06-01,6.783,92.0,92.0,1.163,17.0,17.0,,,,0.922,12.0,12.0
2018-07-01,3.705,52.0,52.0,0.635,6.0,6.0,,,,1.215,16.0,16.0
2018-08-01,4.522,63.0,63.0,0.775,12.0,12.0,,,,0.565,7.0,7.0
2018-09-01,9.551,132.0,132.0,1.637,23.0,23.0,,,,0.968,13.0,13.0
2018-10-01,6.1,86.0,86.0,1.046,12.0,12.0,,,,0.644,8.0,8.0
2018-11-01,5.709,81.0,81.0,0.979,12.0,12.0,,,,0.411,5.0,5.0
2018-12-01,5.282,75.0,75.0,0.906,12.0,12.0,,,,0.625,8.0,8.0
2019-01-01,1.12,12.0,12.0,,,,,,,0.0,0.0,0.0
2019-02-01,1.043,12.0,12.0,,,,,,,0.0,0.0,0.0
2019-03-01,1.508,23.0,23.0,,,,,,,0.0,0.0,0.0
2019-04-01,0.877,12.0,12.0,,,,,,,0.0,0.0,0.0
2019-05-01,1.545,23.0,23.0,,,,,,,0.0,0.0,0.0
2019-06-01,1.323,17.0,17.0,,,,,,,0.0,0.0,0.0
2019-07-01,0.79,12.0,12.0,,,,,,,0.0,0.0,0.0
2019-08-01,1.042,12.0,12.0,,,,,,,0.0,0.0,0.0
2019-09-01,1.196,17.0,17.0,,,,,,,0.0,0.0,0.0
2019-10-01,1.266,17.0,17.0,,,,,,,0.0,0.0,0.0
2019-11-01,1.108,17.0,17.0,,,,,,,0.0,0.0,0.0
2019-12-01,1.182,17.0,17.0,6.0,75.0,75.0,,,,0.0,0.0,0.0
2020-01-01,20.106,282.0,282.0,1.688,29.0,29.0,,,,0.0,0.0,0.0
2020-02-01,20.904,299.0,299.0,1.755,23.0,23.0,,,,0.0,0.0,0.0
2020-03-01,17.861,259.0,259.0,1.5,17.0,17.0,,,,0.0,0.0,0.0
2020-04-01,20.255,293.0,293.0,1.701,23.0,23.0,,,,0.0,0.0,0.0
2020-05-01,23.344,334.0,334.0,1.96,23.0,23.0,,,,0.0,0.0,0.0
2020-06-01,28.141,403.0,403.0,2.363,29.0,29.0,,,,0.0,0.0,0.0
2020-07-01,14.358,207.0,207.0,1.206,17.0,17.0,,,,0.0,0.0,0.0
2020-08-01,23.275,334.0,334.0,1.954,23.0,23.0,,,,0.0,0.0,0.0
2020-09-01,17.827,259.0,259.0,1.497,17.0,17.0,,,,0.0,0.0,0.0
2020-10-01,22.241,322.0,322.0,1.868,23.0,23.0,,,,0.0,0.0,0.0
2020-11-01,29.873,431.0,431.0,2.508,29.0,29.0,,,,0.0,0.0,0.0
2020-12-01,23.815,345.0,345.0,2.0,23.0,23.0,,,,0.0,0.0,0.0
2021-01-01,45.882,598.0,598.0,3.458,29.0,29.0,,,,0.0,0.0,0.0
2021-02-01,75.937,989.0,989.0,5.721,63.0,63.0,,,,0.0,0.0,0.0
2021-03-01,58.72,765.0,765.0,4.424,52.0,52.0,,,,0.0,0.0,0.0
2021-04-01,45.815,592.0,592.0,3.452,40.0,40.0,,,,0.0,0.0,0.0
2021-05-01,45.04,587.0,587.0,3.393,40.0,40.0,,,,0.0,0.0,0.0
2021-06-01,51.952,673.0,673.0,3.914,46.0,46.0,,,,0.0,0.0,0.0
2021-07-01,18.64,242.0,242.0,1.404,17.0,17.0,,,,0.0,0.0,0.0
2021-08-01,28.993,374.0,374.0,2.184,23.0,23.0,,,,0.0,0.0,0.0
2021-09-01,40.276,523.0,523.0,3.035,35.0,35.0,,,,0.0,0.0,0.0
2021-10-01,50.702,661.0,661.0,3.82,40.0,40.0,,,,0.0,0.0,0.0
2021-11-01,48.805,633.0,633.0,3.677,40.0,40.0,,,,0.0,0.0,0.0
2021-12-01,73.238,949.0,949.0,5.518,63.0,63.0,,,,0.0,0.0,0.0
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-01-01,4.298,40.0,40.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-02-01,4.267,40.0,40.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-03-01,3.991,40.0,40.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-04-01,3.215,35.0,35.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-05-01,3.031,29.0,29.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-06-01,2.462,23.0,23.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-07-01,2.515,23.0,23.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-08-01,2.029,23.0,23.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-09-01,3.422,35.0,35.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-10-01,2.588,29.0,29.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-11-01,3.155,35.0,35.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-12-01,4.027,40.0,40.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-01-01,6.559,86.0,86.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-02-01,4.206,58.0,58.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-03-01,3.338,46.0,46.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-04-01,2.682,35.0,35.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-05-01,3.263,40.0,40.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-06-01,2.249,29.0,29.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-07-01,2.215,29.0,29.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-08-01,2.686,35.0,35.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-09-01,2.014,29.0,29.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
