measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2016-01-01,71.895,973.0,973.0
2016-02-01,67.456,912.0,912.0
2016-03-01,71.148,962.0,962.0
2016-04-01,70.917,959.0,959.0
2016-05-01,74.01,1001.0,1001.0
2016-06-01,69.913,946.0,946.0
2016-07-01,72.509,981.0,981.0
2016-08-01,73.402,993.0,993.0
2016-09-01,69.139,935.0,935.0
2016-10-01,67.708,916.0,916.0
2016-11-01,71.74,970.0,970.0
2016-12-01,75.163,1017.0,1017.0
2017-01-01,54.11,584.0,584.0
2017-02-01,49.459,533.0,533.0
2017-03-01,53.403,576.0,576.0
2017-04-01,49.924,539.0,539.0
2017-05-01,52.548,567.0,567.0
2017-06-01,51.666,557.0,557.0
2017-07-01,52.964,571.0,571.0
2017-08-01,53.211,574.0,574.0
2017-09-01,49.231,531.0,531.0
2017-10-01,50.398,543.0,543.0
2017-11-01,52.483,566.0,566.0
2017-12-01,54.603,589.0,589.0
2018-01-01,422.696,5432.0,5432.0
2018-02-01,397.856,5113.0,5113.0
2018-03-01,429.403,5519.0,5519.0
2018-04-01,401.192,5156.0,5156.0
2018-05-01,403.622,5187.0,5187.0
2018-06-01,408.801,5254.0,5254.0
2018-07-01,420.652,5406.0,5406.0
2018-08-01,422.348,5428.0,5428.0
2018-09-01,381.949,4909.0,4909.0
2018-10-01,417.658,5368.0,5368.0
2018-11-01,414.835,5331.0,5331.0
2018-12-01,433.988,5578.0,5578.0
2019-01-01,1363.421,16847.0,16847.0
2019-02-01,1227.716,15170.0,15170.0
2019-03-01,1319.62,16305.0,16305.0
2019-04-01,1244.63,15379.0,15379.0
2019-05-01,1286.936,15901.0,15901.0
2019-06-01,1298.285,16042.0,16042.0
2019-07-01,1337.269,16523.0,16523.0
2019-08-01,1357.195,16770.0,16770.0
2019-09-01,1273.409,15734.0,15734.0
2019-10-01,1307.712,16158.0,16158.0
2019-11-01,1286.228,15893.0,15893.0
2019-12-01,1366.579,16886.0,16886.0
2020-01-01,1662.309,18818.0,18818.0
2020-02-01,1521.659,17225.0,17225.0
2020-03-01,1674.102,18951.0,18951.0
2020-04-01,1574.254,17821.0,17821.0
2020-05-01,1622.907,18372.0,18372.0
2020-06-01,1487.783,16842.0,16842.0
2020-07-01,1596.596,18074.0,18074.0
2020-08-01,1616.741,18302.0,18302.0
2020-09-01,1518.082,17185.0,17185.0
2020-10-01,1537.496,17405.0,17405.0
2020-11-01,1507.157,17062.0,17062.0
2020-12-01,1605.914,18179.0,18179.0
2021-01-01,1563.821,18690.0,18690.0
2021-02-01,1375.284,16438.0,16438.0
2021-03-01,1562.783,18679.0,18679.0
2021-04-01,1463.15,17488.0,17488.0
2021-05-01,1501.734,17949.0,17949.0
2021-06-01,1448.564,17313.0,17313.0
2021-07-01,1483.721,17734.0,17734.0
2021-08-01,1469.357,17562.0,17562.0
2021-09-01,1435.564,17158.0,17158.0
2021-10-01,1442.255,17238.0,17238.0
2021-11-01,1389.71,16610.0,16610.0
2021-12-01,1546.057,18479.0,18479.0
2022-01-01,831.628,14302.0,14302.0
2022-02-01,757.83,13033.0,13033.0
2022-03-01,832.515,14317.0,14317.0
2022-04-01,784.213,13486.0,13486.0
2022-05-01,790.581,13595.0,13595.0
2022-06-01,798.135,13726.0,13726.0
2022-07-01,821.736,14131.0,14131.0
2022-08-01,808.137,13898.0,13898.0
2022-09-01,760.83,13084.0,13084.0
2022-10-01,790.268,13590.0,13590.0
2022-11-01,771.464,13267.0,13267.0
2022-12-01,799.663,13752.0,13752.0
2023-01-01,1350.497,17095.0,17095.0
2023-02-01,1201.034,15203.0,15203.0
2023-03-01,1299.83,16454.0,16454.0
2023-04-01,1205.965,15266.0,15266.0
2023-05-01,1358.959,17203.0,17203.0
2023-06-01,1316.7,16667.0,16667.0
2023-07-01,1342.709,16996.0,16996.0
2023-08-01,1341.831,16986.0,16986.0
2023-09-01,1243.345,15739.0,15739.0
2023-10-01,1334.477,16892.0,16892.0
2023-11-01,1333.083,16875.0,16875.0
2023-12-01,1431.57,18122.0,18122.0
2024-01-01,1032.618,15840.0,15840.0
2024-02-01,960.627,14735.0,14735.0
2024-03-01,999.001,15324.0,15324.0
2024-04-01,930.418,14272.0,14272.0
2024-05-01,1021.973,15676.0,15676.0
2024-06-01,950.052,14573.0,14573.0
2024-07-01,1001.557,15363.0,15363.0
2024-08-01,1027.991,15769.0,15769.0
2024-09-01,969.021,14864.0,14864.0
2024-10-01,990.086,15187.0,15187.0
2024-11-01,973.456,14932.0,14932.0
2024-12-01,992.2,15220.0,15220.0
