measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed
2003-01-01,0.0,0.0,0.0
2003-02-01,-28.0,0.0,0.0
2003-03-01,-24.0,0.0,0.0
2003-04-01,81.0,1670.0,1670.0
2003-05-01,-10.0,0.0,0.0
2003-06-01,204.0,3519.0,3519.0
2003-07-01,-20.0,0.0,0.0
2003-08-01,1563.0,29725.0,29725.0
2003-09-01,186.0,4611.0,4611.0
2003-10-01,2438.0,44915.0,44915.0
2003-11-01,834.0,16808.0,16808.0
2003-12-01,1420.0,34817.0,34817.0
2004-01-01,1555.89,28773.0,28773.0
2004-02-01,1099.226,20328.0,20328.0
2004-03-01,414.445,7664.0,7664.0
2004-04-01,94.67200000000001,1751.0,1751.0
2004-05-01,236.30200000000002,4370.0,4370.0
2004-06-01,940.793,17398.0,17398.0
2004-07-01,232.425,4298.0,4298.0
2004-08-01,150.785,2788.0,2788.0
2004-09-01,153.90900000000002,2846.0,2846.0
2004-10-01,97.149,1797.0,1797.0
2004-11-01,243.949,4511.0,4511.0
2004-12-01,361.454,6684.0,6684.0
2005-01-01,223.294,6767.99,6767.99
2005-02-01,76.717,2325.26,2325.26
2005-03-01,85.031,2577.26,2577.26
2005-04-01,102.997,3121.8,3121.8
2005-05-01,95.658,2899.36,2899.36
2005-06-01,124.15400000000001,3763.09,3763.09
2005-07-01,126.37400000000001,3830.36,3830.36
2005-08-01,148.459,4499.74,4499.74
2005-09-01,97.182,2945.58,2945.58
2005-10-01,107.923,3271.11,3271.11
2005-11-01,86.76,2629.68,2629.68
2005-12-01,183.452,5560.4,5560.4
2006-01-01,35.727000000000004,1229.0,1229.0
2006-02-01,18.695,643.0,643.0
2006-03-01,15.704,540.0,540.0
2006-04-01,30.082,1035.0,1035.0
2006-05-01,28.119,967.0,967.0
2006-06-01,25.558,879.0,879.0
2006-07-01,37.021,1273.0,1273.0
2006-08-01,35.911,1235.0,1235.0
2006-09-01,16.498,567.0,567.0
2006-10-01,17.427,599.0,599.0
2006-11-01,20.521,706.0,706.0
2006-12-01,22.737000000000002,782.0,782.0
2007-01-01,88.318,1340.0,1340.0
2007-02-01,100.57,1526.0,1526.0
2007-03-01,83.819,1276.0,1276.0
2007-04-01,88.924,1352.0,1352.0
2007-05-01,91.575,1392.0,1392.0
2007-06-01,107.635,1636.0,1636.0
2007-07-01,84.162,1276.0,1276.0
2007-08-01,67.343,1021.0,1021.0
2007-09-01,63.792,969.0,969.0
2007-10-01,91.64200000000001,1392.0,1392.0
2007-11-01,75.248,1143.0,1143.0
2007-12-01,132.972,2019.0,2019.0
2008-01-01,-11.41,616.0,616.0
2008-02-01,-6.885000000000001,372.0,372.0
2008-03-01,-11.025,593.0,593.0
2008-04-01,-8.185,442.0,442.0
2008-05-01,-7.72,413.0,413.0
2008-06-01,-13.197000000000001,709.0,709.0
2008-07-01,-10.737,575.0,575.0
2008-08-01,-11.144,599.0,599.0
2008-09-01,-9.076,488.0,488.0
2008-10-01,-9.9,535.0,535.0
2008-11-01,-8.547,459.0,459.0
2008-12-01,-13.174000000000001,709.0,709.0
2009-01-01,-24.925,0.0,0.0
2009-02-01,-22.063000000000002,0.0,0.0
2009-03-01,-20.328,0.0,0.0
2009-04-01,-16.502000000000002,0.0,0.0
2009-05-01,-35.37,0.0,0.0
2009-06-01,-27.12,0.0,0.0
2009-07-01,-17.616,0.0,0.0
2009-08-01,-19.576,0.0,0.0
2009-09-01,-18.618000000000002,0.0,0.0
2009-10-01,-17.863,0.0,0.0
2009-11-01,-18.479,0.0,0.0
2009-12-01,-24.54,0.0,0.0
2010-01-01,28.986,328.0,328.0
2010-02-01,18.669,213.0,213.0
2010-03-01,23.989,270.0,270.0
2010-04-01,18.015,201.0,201.0
2010-05-01,38.066,431.0,431.0
2010-06-01,31.45,356.0,356.0
2010-07-01,26.503,299.0,299.0
2010-08-01,27.322000000000003,310.0,310.0
2010-09-01,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0
