measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2020-12-01,40.0,351.0,351.0
2021-01-01,492.619,4357.0,4357.0
2021-02-01,481.224,4256.0,4256.0
2021-03-01,789.441,6982.0,6982.0
2021-04-01,1060.792,9382.0,9382.0
2021-05-01,1069.017,9454.0,9454.0
2021-06-01,984.782,8709.0,8709.0
2021-07-01,1064.064,9411.0,9411.0
2021-08-01,969.812,8577.0,8577.0
2021-09-01,907.195,8023.0,8023.0
2021-10-01,744.861,6588.0,6588.0
2021-11-01,700.471,6195.0,6195.0
2021-12-01,511.722,4526.0,4526.0
2022-01-01,596.631,2036.0,2036.0
2022-02-01,665.746,2272.0,2272.0
2022-03-01,868.08,2962.0,2962.0
2022-04-01,1126.813,3845.0,3845.0
2022-05-01,1068.084,3644.0,3644.0
2022-06-01,1128.77,3851.0,3851.0
2022-07-01,1004.946,3429.0,3429.0
2022-08-01,977.576,3335.0,3335.0
2022-09-01,915.238,3123.0,3123.0
2022-10-01,767.383,2618.0,2618.0
2022-11-01,599.273,2045.0,2045.0
2022-12-01,469.46,1602.0,1602.0
2023-01-01,634.0,2163.0,2163.0
2023-02-01,650.0,2218.0,2218.0
2023-03-01,872.0,2975.0,2975.0
2023-04-01,939.0,3204.0,3204.0
2023-05-01,1051.0,3586.0,3586.0
2023-06-01,1033.0,3525.0,3525.0
2023-07-01,1042.0,3555.0,3555.0
2023-08-01,948.0,3235.0,3235.0
2023-09-01,852.0,2907.0,2907.0
2023-10-01,817.0,2788.0,2788.0
2023-11-01,699.0,2385.0,2385.0
2023-12-01,598.0,2040.0,2040.0
2024-01-01,592.0,2020.0,2020.0
2024-02-01,729.0,2487.0,2487.0
2024-03-01,861.0,2938.0,2938.0
2024-04-01,915.0,3122.0,3122.0
2024-05-01,949.0,3238.0,3238.0
2024-06-01,1031.0,3518.0,3518.0
2024-07-01,879.0,2999.0,2999.0
2024-08-01,640.0,2184.0,2184.0
2024-09-01,434.0,1481.0,1481.0
2024-10-01,896.0,3057.0,3057.0
2024-11-01,596.0,2034.0,2034.0
2024-12-01,648.0,2211.0,2211.0
