measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2012-02-01,600.985,3948.0,3948.0
2012-03-01,571.608,3754.0,3754.0
2012-04-01,529.609,3478.0,3478.0
2012-05-01,525.913,3455.0,3455.0
2012-06-01,556.768,3657.0,3657.0
2012-07-01,658.479,4325.0,4325.0
2012-08-01,867.071,5695.0,5695.0
2012-09-01,787.684,5174.0,5174.0
2012-10-01,728.875,4787.0,4787.0
2012-11-01,629.324,4134.0,4134.0
2012-12-01,593.684,3900.0,3900.0
2013-01-01,631.784,4677.0,4677.0
2013-02-01,581.976,4308.0,4308.0
2013-03-01,561.28,4155.0,4155.0
2013-04-01,482.985,3576.0,3576.0
2013-05-01,510.069,3776.0,3776.0
2013-06-01,603.447,4467.0,4467.0
2013-07-01,765.707,5668.0,5668.0
2013-08-01,780.915,5780.0,5780.0
2013-09-01,778.964,5766.0,5766.0
2013-10-01,675.891,5003.0,5003.0
2013-11-01,666.678,4935.0,4935.0
2013-12-01,776.354,5747.0,5747.0
2014-01-01,556.848,4186.0,4186.0
2014-02-01,519.998,3909.0,3909.0
2014-03-01,451.244,3391.0,3391.0
2014-04-01,429.072,3225.0,3225.0
2014-05-01,432.65,3252.0,3252.0
2014-06-01,426.517,3205.0,3205.0
2014-07-01,603.471,4536.0,4536.0
2014-08-01,622.932,4683.0,4683.0
2014-09-01,651.6,4898.0,4898.0
2014-10-01,642.796,4831.0,4831.0
2014-11-01,464.549,3492.0,3492.0
2014-12-01,505.323,3798.0,3798.0
2015-01-01,501.972,3773.0,3773.0
2015-02-01,371.698,2794.0,2794.0
2015-03-01,435.455,3274.0,3274.0
2015-04-01,417.871,3141.0,3141.0
2015-05-01,407.951,3067.0,3067.0
2015-06-01,573.65,4313.0,4313.0
2015-07-01,647.005,4864.0,4864.0
2015-08-01,682.471,5131.0,5131.0
2015-09-01,677.756,5095.0,5095.0
2015-10-01,652.881,4908.0,4908.0
2015-11-01,481.385,3619.0,3619.0
2015-12-01,514.905,3871.0,3871.0
2016-01-01,514.26,3920.0,3920.0
2016-02-01,408.13,3111.0,3111.0
2016-03-01,317.415,2419.0,2419.0
2016-04-01,303.553,2314.0,2314.0
2016-05-01,327.669,2497.0,2497.0
2016-06-01,498.492,3799.0,3799.0
2016-07-01,587.979,4481.0,4481.0
2016-08-01,650.327,4957.0,4957.0
2016-09-01,538.369,4104.0,4104.0
2016-10-01,531.062,4048.0,4048.0
2016-11-01,408.341,3112.0,3112.0
2016-12-01,462.403,3524.0,3524.0
2017-01-01,668.022,5004.0,5004.0
2017-02-01,509.888,3820.0,3820.0
2017-03-01,422.256,3163.0,3163.0
2017-04-01,377.203,2826.0,2826.0
2017-05-01,467.956,3506.0,3506.0
2017-06-01,615.666,4612.0,4612.0
2017-07-01,839.566,6290.0,6290.0
2017-08-01,947.753,7101.0,7101.0
2017-09-01,779.824,5842.0,5842.0
2017-10-01,738.546,5533.0,5533.0
2017-11-01,641.853,4809.0,4809.0
2017-12-01,680.467,5099.0,5099.0
2018-01-01,619.062,4197.0,4197.0
2018-02-01,543.55,3686.0,3686.0
2018-03-01,565.312,3834.0,3834.0
2018-04-01,425.445,2886.0,2886.0
2018-05-01,388.371,2634.0,2634.0
2018-06-01,531.275,3602.0,3602.0
2018-07-01,927.072,6287.0,6287.0
2018-08-01,857.624,5816.0,5816.0
2018-09-01,690.217,4681.0,4681.0
