measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2019-11-01,804.618,7165.0,7165.0
2019-12-01,543.382,4839.0,4839.0
2020-01-01,923.173,8093.0,8093.0
2020-02-01,1165.536,10218.0,10218.0
2020-03-01,1244.968,10915.0,10915.0
2020-04-01,1467.949,12870.0,12870.0
2020-05-01,1644.292,14416.0,14416.0
2020-06-01,1763.868,15464.0,15464.0
2020-07-01,1832.529,16066.0,16066.0
2020-08-01,1645.029,14422.0,14422.0
2020-09-01,1434.509,12576.0,12576.0
2020-10-01,1300.113,11398.0,11398.0
2020-11-01,966.194,8471.0,8471.0
2020-12-01,797.84,6995.0,6995.0
2021-01-01,1169.643,10344.0,10344.0
2021-02-01,1494.571,13218.0,13218.0
2021-03-01,1890.027,16715.0,16715.0
2021-04-01,2283.061,20191.0,20191.0
2021-05-01,2521.713,22302.0,22302.0
2021-06-01,2310.278,20432.0,20432.0
2021-07-01,2221.126,19644.0,19644.0
2021-08-01,2326.743,20578.0,20578.0
2021-09-01,2056.587,18188.0,18188.0
2021-10-01,1620.033,14328.0,14328.0
2021-11-01,1321.311,11686.0,11686.0
2021-12-01,1007.907,8914.0,8914.0
2022-01-01,1426.651,4868.0,4868.0
2022-02-01,1726.314,5890.0,5890.0
2022-03-01,2099.202,7162.0,7162.0
2022-04-01,2457.174,8384.0,8384.0
2022-05-01,2805.678,9573.0,9573.0
2022-06-01,2665.975,9096.0,9096.0
2022-07-01,2435.558,8310.0,8310.0
2022-08-01,2236.359,7630.0,7630.0
2022-09-01,2173.665,7417.0,7417.0
2022-10-01,1955.563,6672.0,6672.0
2022-11-01,1433.076,4890.0,4890.0
2022-12-01,1060.785,3619.0,3619.0
2023-01-01,783.0,2672.0,2672.0
2023-02-01,843.0,2876.0,2876.0
2023-03-01,1442.0,4920.0,4920.0
2023-04-01,1875.0,6398.0,6398.0
2023-05-01,1901.0,6486.0,6486.0
2023-06-01,1802.0,6148.0,6148.0
2023-07-01,1807.0,6165.0,6165.0
2023-08-01,1595.0,5442.0,5442.0
2023-09-01,1180.0,4026.0,4026.0
2023-10-01,805.0,2747.0,2747.0
2023-11-01,472.0,1610.0,1610.0
2023-12-01,278.0,949.0,949.0
2024-01-01,302.0,1030.0,1030.0
2024-02-01,516.0,1761.0,1761.0
2024-03-01,865.0,2951.0,2951.0
2024-04-01,1123.0,3832.0,3832.0
2024-05-01,1121.0,3825.0,3825.0
2024-06-01,869.0,2965.0,2965.0
2024-07-01,905.0,3088.0,3088.0
2024-08-01,1079.0,3682.0,3682.0
2024-09-01,916.0,3125.0,3125.0
2024-10-01,720.0,2457.0,2457.0
2024-11-01,460.0,1570.0,1570.0
2024-12-01,369.0,1259.0,1259.0
