measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2013-01-01,373.921,3568.0,3568.0
2013-02-01,310.565,2963.0,2963.0
2013-03-01,317.986,3034.0,3034.0
2013-04-01,328.971,3139.0,3139.0
2013-05-01,323.475,3086.0,3086.0
2013-06-01,245.159,2339.0,2339.0
2013-07-01,196.068,1871.0,1871.0
2013-08-01,151.222,1443.0,1443.0
2013-09-01,260.604,2486.0,2486.0
2013-10-01,298.301,2846.0,2846.0
2013-11-01,392.209,3742.0,3742.0
2013-12-01,287.309,2741.0,2741.0
2014-01-01,439.791,4182.0,4182.0
2014-02-01,316.029,3005.0,3005.0
2014-03-01,412.562,3923.0,3923.0
2014-04-01,417.754,3973.0,3973.0
2014-05-01,301.573,2868.0,2868.0
2014-06-01,246.08,2340.0,2340.0
2014-07-01,219.367,2086.0,2086.0
2014-08-01,130.427,1240.0,1240.0
2014-09-01,233.314,2219.0,2219.0
2014-10-01,353.763,3364.0,3364.0
2014-11-01,474.357,4511.0,4511.0
2014-12-01,343.983,3271.0,3271.0
2015-01-01,376.962,3513.0,3513.0
2015-02-01,327.032,3048.0,3048.0
2015-03-01,341.35,3181.0,3181.0
2015-04-01,331.221,3087.0,3087.0
2015-05-01,332.41,3098.0,3098.0
2015-06-01,187.524,1748.0,1748.0
2015-07-01,163.387,1523.0,1523.0
2015-08-01,208.085,1939.0,1939.0
2015-09-01,275.57,2568.0,2568.0
2015-10-01,350.655,3268.0,3268.0
2015-11-01,422.426,3937.0,3937.0
2015-12-01,379.378,3535.0,3535.0
2016-01-01,298.942,2760.0,2760.0
2016-02-01,325.918,3009.0,3009.0
2016-03-01,319.322,2948.0,2948.0
2016-04-01,402.416,3715.0,3715.0
2016-05-01,229.744,2121.0,2121.0
2016-06-01,224.968,2077.0,2077.0
2016-07-01,169.936,1569.0,1569.0
2016-08-01,136.753,1263.0,1263.0
2016-09-01,267.52,2470.0,2470.0
2016-10-01,308.767,2851.0,2851.0
2016-11-01,352.696,3256.0,3256.0
2016-12-01,416.018,3841.0,3841.0
2017-01-01,219.789,2025.0,2025.0
2017-02-01,275.999,2543.0,2543.0
2017-03-01,307.977,2837.0,2837.0
2017-04-01,264.993,2441.0,2441.0
2017-05-01,237.579,2189.0,2189.0
2017-06-01,197.048,1815.0,1815.0
2017-07-01,110.324,1016.0,1016.0
2017-08-01,103.334,952.0,952.0
2017-09-01,181.905,1676.0,1676.0
2017-10-01,282.84,2606.0,2606.0
2017-11-01,263.855,2431.0,2431.0
2017-12-01,260.357,2399.0,2399.0
2018-01-01,364.387,3317.0,3317.0
2018-02-01,251.401,2289.0,2289.0
2018-03-01,316.128,2878.0,2878.0
2018-04-01,311.343,2834.0,2834.0
2018-05-01,223.514,2035.0,2035.0
2018-06-01,251.609,2291.0,2291.0
2018-07-01,150.137,1367.0,1367.0
2018-08-01,180.624,1644.0,1644.0
2018-09-01,247.403,2252.0,2252.0
2018-10-01,247.762,2256.0,2256.0
2018-11-01,279.82,2547.0,2547.0
2018-12-01,290.872,2648.0,2648.0
2019-01-01,154.952,1380.0,1380.0
2019-02-01,121.749,1084.0,1084.0
2019-03-01,177.112,1577.0,1577.0
2019-04-01,187.463,1669.0,1669.0
2019-05-01,134.835,1201.0,1201.0
2019-06-01,107.182,954.0,954.0
2019-07-01,106.537,949.0,949.0
2019-08-01,76.427,681.0,681.0
2019-09-01,145.857,1299.0,1299.0
2019-10-01,174.455,1554.0,1554.0
2019-11-01,180.47,1607.0,1607.0
2019-12-01,175.961,1567.0,1567.0
2020-01-01,206.849,1813.0,1813.0
2020-02-01,249.55,2188.0,2188.0
2020-03-01,249.03,2183.0,2183.0
2020-04-01,247.833,2173.0,2173.0
2020-05-01,219.213,1922.0,1922.0
2020-06-01,257.137,2254.0,2254.0
2020-07-01,140.863,1235.0,1235.0
2020-08-01,190.368,1669.0,1669.0
2020-09-01,245.235,2150.0,2150.0
2020-10-01,273.847,2401.0,2401.0
2020-11-01,313.329,2747.0,2747.0
2020-12-01,241.746,2119.0,2119.0
2021-01-01,209.955,1857.0,1857.0
