measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2004-01-01,1.325,14.0,14.0
2004-02-01,4.352,45.0,45.0
2004-03-01,2.46,26.0,26.0
2004-04-01,2.271,24.0,24.0
2004-05-01,4.731,49.0,49.0
2004-06-01,3.1220000000000003,32.0,32.0
2004-07-01,1.419,15.0,15.0
2004-08-01,4.258,44.0,44.0
2004-09-01,17.409000000000002,181.0,181.0
2004-10-01,1.135,12.0,12.0
2004-11-01,26.965,280.0,280.0
2004-12-01,2.555,27.0,27.0
2005-01-01,62.332,641.67,641.67
2005-02-01,21.415,220.46,220.46
2005-03-01,23.736,244.35,244.35
2005-04-01,28.751,295.97,295.97
2005-05-01,26.703000000000003,274.89,274.89
2005-06-01,34.658,356.78,356.78
2005-07-01,35.277,363.16,363.16
2005-08-01,41.442,426.62,426.62
2005-09-01,27.128,279.27,279.27
2005-10-01,30.127000000000002,310.13,310.13
2005-11-01,24.219,249.32,249.32
2005-12-01,51.211000000000006,527.18,527.18
2006-01-01,21.272000000000002,214.0,214.0
2006-02-01,11.131,112.0,112.0
2006-03-01,9.35,94.0,94.0
2006-04-01,17.91,180.0,180.0
2006-05-01,16.742,168.0,168.0
2006-06-01,15.217,153.0,153.0
2006-07-01,22.042,221.0,221.0
2006-08-01,21.381,215.0,215.0
2006-09-01,9.823,99.0,99.0
2006-10-01,10.376000000000001,104.0,104.0
2006-11-01,12.218,123.0,123.0
2006-12-01,13.538,136.0,136.0
2007-01-01,1.395,12.0,12.0
2007-02-01,1.589,17.0,17.0
2007-03-01,1.324,12.0,12.0
2007-04-01,1.405,12.0,12.0
2007-05-01,1.447,17.0,17.0
2007-06-01,1.701,17.0,17.0
2007-07-01,1.33,12.0,12.0
2007-08-01,1.064,12.0,12.0
2007-09-01,1.008,12.0,12.0
2007-10-01,1.4480000000000002,17.0,17.0
2007-11-01,1.189,12.0,12.0
2007-12-01,2.101,23.0,23.0
2008-01-01,2.64,35.0,35.0
2008-02-01,1.593,18.0,18.0
2008-03-01,2.551,23.0,23.0
2008-04-01,1.8940000000000001,18.0,18.0
2008-05-01,1.786,18.0,18.0
2008-06-01,3.0540000000000003,29.0,29.0
2008-07-01,2.4850000000000003,23.0,23.0
2008-08-01,2.579,29.0,29.0
2008-09-01,2.1,23.0,23.0
2008-10-01,2.291,23.0,23.0
2008-11-01,1.9780000000000002,18.0,18.0
2008-12-01,3.049,29.0,29.0
2009-01-01,3.601,35.0,35.0
2009-02-01,3.188,35.0,35.0
2009-03-01,2.9370000000000003,29.0,29.0
2009-04-01,2.384,23.0,23.0
2009-05-01,5.11,52.0,52.0
2009-06-01,3.919,41.0,41.0
2009-07-01,2.545,23.0,23.0
2009-08-01,2.829,29.0,29.0
2009-09-01,2.69,29.0,29.0
2009-10-01,2.581,29.0,29.0
2009-11-01,2.67,29.0,29.0
2009-12-01,3.5460000000000003,35.0,35.0
2010-01-01,5.814,52.0,52.0
2010-02-01,3.745,40.0,40.0
2010-03-01,4.812,52.0,52.0
2010-04-01,3.6140000000000003,35.0,35.0
2010-05-01,7.636,81.0,81.0
2010-06-01,6.309,64.0,64.0
2010-07-01,5.317,58.0,58.0
2010-08-01,5.481,58.0,58.0
2010-09-01,4.474,46.0,46.0
2010-10-01,2.775,29.0,29.0
2010-11-01,3.68,40.0,40.0
2010-12-01,5.343,58.0,58.0
2011-01-01,16.526,168.0,168.0
2011-02-01,9.775,105.0,105.0
2011-03-01,8.974,93.0,93.0
2011-04-01,11.085,116.0,116.0
2011-05-01,11.068,116.0,116.0
2011-06-01,14.215,151.0,151.0
2011-07-01,9.146,99.0,99.0
2011-08-01,8.875,93.0,93.0
