measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,24.949,180.0,180.0,0.0,0.0,0.0
2003-02-01,23.357000000000003,169.0,169.0,0.0,0.0,0.0
2003-03-01,22.565,163.0,163.0,0.0,0.0,0.0
2003-04-01,21.605,156.0,156.0,0.0,0.0,0.0
2003-05-01,21.92,158.0,158.0,0.0,0.0,0.0
2003-06-01,22.874000000000002,165.0,165.0,0.0,0.0,0.0
2003-07-01,26.378,191.0,191.0,0.0,0.0,0.0
2003-08-01,26.744,193.0,193.0,0.0,0.0,0.0
2003-09-01,23.174,168.0,168.0,0.0,0.0,0.0
2003-10-01,24.029,174.0,174.0,0.0,0.0,0.0
2003-11-01,24.663,178.0,178.0,0.0,0.0,0.0
2003-12-01,25.742,186.0,186.0,0.0,0.0,0.0
2004-01-01,12.299000000000001,120.0,120.0,0.0,0.0,0.0
2004-02-01,3.567,35.0,35.0,0.0,0.0,0.0
2004-03-01,2.837,28.0,28.0,0.0,0.0,0.0
2004-04-01,6.698,66.0,66.0,0.0,0.0,0.0
2004-05-01,12.736,125.0,125.0,0.0,0.0,0.0
2004-06-01,6.317,62.0,62.0,0.0,0.0,0.0
2004-07-01,34.928000000000004,342.0,342.0,0.0,0.0,0.0
2004-08-01,4.199,41.0,41.0,0.0,0.0,0.0
2004-09-01,13.478,132.0,132.0,0.0,0.0,0.0
2004-10-01,2.5580000000000003,25.0,25.0,0.0,0.0,0.0
2004-11-01,3.3880000000000003,33.0,33.0,0.0,0.0,0.0
2004-12-01,15.995,157.0,157.0,0.0,0.0,0.0
2005-01-01,54.828,536.52,536.52,5.862,67.28,67.28
2005-02-01,18.837,184.33,184.33,4.69,53.82,53.82
2005-03-01,20.879,204.31,204.31,6.508,74.69,74.69
2005-04-01,25.29,247.47,247.47,6.178,70.9,70.9
2005-05-01,23.488,229.84,229.84,5.908,67.8,67.8
2005-06-01,30.485,298.31,298.31,11.152000000000001,127.98,127.98
2005-07-01,31.03,303.64,303.64,14.681000000000001,168.48,168.48
2005-08-01,36.453,356.71,356.71,14.584000000000001,167.36,167.36
2005-09-01,23.862000000000002,233.5,233.5,8.83,101.33,101.33
2005-10-01,26.5,259.31,259.31,6.261,71.85,71.85
2005-11-01,21.303,208.46,208.46,5.487,62.97,62.97
2005-12-01,45.045,440.79,440.79,6.859,78.72,78.72
2006-01-01,18.804000000000002,195.0,195.0,1.993,27.0,27.0
2006-02-01,9.839,102.0,102.0,2.2520000000000002,31.0,31.0
2006-03-01,8.265,86.0,86.0,2.968,40.0,40.0
2006-04-01,15.832,164.0,164.0,2.456,33.0,33.0
2006-05-01,14.799000000000001,154.0,154.0,3.236,44.0,44.0
2006-06-01,13.452,140.0,140.0,4.168,56.0,56.0
2006-07-01,19.485,202.0,202.0,7.458,101.0,101.0
2006-08-01,18.9,196.0,196.0,6.627000000000001,90.0,90.0
2006-09-01,8.683,90.0,90.0,3.898,53.0,53.0
2006-10-01,9.172,95.0,95.0,4.223,57.0,57.0
2006-11-01,10.8,112.0,112.0,2.839,38.0,38.0
2006-12-01,11.967,124.0,124.0,2.882,39.0,39.0
2007-01-01,10.811,94.0,94.0,0.0,0.0,0.0
2007-02-01,23.193,204.0,204.0,0.0,0.0,0.0
2007-03-01,3.778,33.0,33.0,0.0,0.0,0.0
2007-04-01,2.6790000000000003,22.0,22.0,0.0,0.0,0.0
2007-05-01,3.305,28.0,28.0,0.0,0.0,0.0
2007-06-01,3.5260000000000002,33.0,33.0,0.0,0.0,0.0
2007-07-01,2.7920000000000003,22.0,22.0,0.0,0.0,0.0
2007-08-01,0.24700000000000003,0.0,0.0,0.0,0.0,0.0
2007-09-01,0.897,6.0,6.0,0.0,0.0,0.0
2007-10-01,0.788,6.0,6.0,0.0,0.0,0.0
2007-11-01,3.061,28.0,28.0,0.0,0.0,0.0
2007-12-01,4.922000000000001,44.0,44.0,0.0,0.0,0.0
2008-01-01,6.952,78.0,78.0,0.0,0.0,0.0
2008-02-01,8.886000000000001,96.0,96.0,0.0,0.0,0.0
2008-03-01,3.5140000000000002,36.0,36.0,0.0,0.0,0.0
2008-04-01,3.934,42.0,42.0,0.0,0.0,0.0
2008-05-01,1.625,18.0,18.0,0.0,0.0,0.0
2008-06-01,1.611,18.0,18.0,0.0,0.0,0.0
2008-07-01,0.764,6.0,6.0,0.0,0.0,0.0
2008-08-01,0.931,12.0,12.0,0.0,0.0,0.0
2008-09-01,1.354,12.0,12.0,0.0,0.0,0.0
2008-10-01,1.046,12.0,12.0,0.0,0.0,0.0
2008-11-01,3.5,36.0,36.0,0.0,0.0,0.0
2008-12-01,8.883000000000001,96.0,96.0,0.0,0.0,0.0
2009-01-01,18.776,198.0,198.0,0.0,0.0,0.0
2009-02-01,3.21,36.0,36.0,0.0,0.0,0.0
2009-03-01,1.897,18.0,18.0,0.0,0.0,0.0
2009-04-01,2.696,30.0,30.0,0.0,0.0,0.0
2009-05-01,1.8880000000000001,18.0,18.0,0.0,0.0,0.0
2009-06-01,1.84,18.0,18.0,0.0,0.0,0.0
2009-07-01,1.4320000000000002,18.0,18.0,0.0,0.0,0.0
2009-08-01,1.805,18.0,18.0,0.0,0.0,0.0
