measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2022-01-01,1625.847,11355.0,11355.0
2022-02-01,1349.885,9428.0,9428.0
2022-03-01,1249.002,8723.0,8723.0
2022-04-01,1279.396,8935.0,8935.0
2022-05-01,1174.063,8200.0,8200.0
2022-06-01,1596.805,11153.0,11153.0
2022-07-01,2133.17,14898.0,14898.0
2022-08-01,2573.954,17976.0,17976.0
2022-09-01,2359.022,16476.0,16476.0
2022-10-01,2166.399,15131.0,15131.0
2022-11-01,1989.464,13894.0,13894.0
2022-12-01,2198.993,15358.0,15358.0
2023-01-01,1604.714,11328.0,11328.0
2023-02-01,1366.905,9649.0,9649.0
2023-03-01,1313.771,9274.0,9274.0
2023-04-01,1026.33,7245.0,7245.0
2023-05-01,664.748,4692.0,4692.0
2023-06-01,874.501,6173.0,6173.0
2023-07-01,2024.298,14290.0,14290.0
2023-08-01,2042.557,14418.0,14418.0
2023-09-01,1445.778,10206.0,10206.0
2023-10-01,1765.564,12463.0,12463.0
2023-11-01,1658.549,11708.0,11708.0
2023-12-01,1867.285,13181.0,13181.0
2024-01-01,1673.0,11957.0,11957.0
2024-02-01,1743.0,12011.0,12011.0
2024-03-01,1869.0,12860.0,12860.0
2024-04-01,1745.0,12056.0,12056.0
2024-05-01,1762.0,12188.0,12188.0
2024-06-01,1692.0,11737.0,11737.0
2024-07-01,1691.0,11835.0,11835.0
2024-08-01,1709.0,11901.0,11901.0
2024-09-01,1741.0,12062.0,12062.0
2024-10-01,1794.0,12503.0,12503.0
2024-11-01,1699.0,11914.0,11914.0
2024-12-01,1717.0,12120.0,12120.0
