measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,62025.0,635198.03,635198.03
2003-02-01,52433.0,536966.35,536966.35
2003-03-01,47646.0,487942.69,487942.69
2003-04-01,29971.0,306933.01,306933.01
2003-05-01,41562.0,425636.44,425636.44
2003-06-01,59834.0,612759.99,612759.99
2003-07-01,75071.0,768802.11,768802.11
2003-08-01,65127.0,666965.61,666965.61
2003-09-01,59008.0,604300.93,604300.93
2003-10-01,68462.0,701119.34,701119.34
2003-11-01,63857.0,653959.54,653959.54
2003-12-01,65169.0,667395.73,667395.73
2004-01-01,69056.0,692079.23,692079.23
2004-02-01,59197.0,593272.33,593272.33
2004-03-01,49558.0,496670.28,496670.28
2004-04-01,6729.0,67438.04,67438.04
2004-05-01,27908.0,279693.98,279693.98
2004-06-01,55025.0,551460.55,551460.55
2004-07-01,45100.0,451992.2,451992.2
2004-08-01,50011.0,501210.24,501210.24
2004-09-01,51458.0,515712.08,515712.08
2004-10-01,73017.0,731776.37,731776.37
2004-11-01,67245.0,673929.39,673929.39
2004-12-01,58279.0,584072.14,584072.14
2005-01-01,64192.0,641855.81,641855.81
2005-02-01,51216.0,512108.78,512108.78
2005-03-01,57101.0,570952.9,570952.9
2005-04-01,41607.0,416028.39,416028.39
2005-05-01,36745.0,367413.26,367413.26
2005-06-01,49546.0,495410.45,495410.45
2005-07-01,53522.0,535166.48,535166.48
2005-08-01,55083.0,550774.92,550774.92
2005-09-01,52681.0,526757.32,526757.32
2005-10-01,48774.0,487691.23,487691.23
2005-11-01,41435.0,414308.57,414308.57
2005-12-01,52768.0,527627.23,527627.23
2006-01-01,61540.0,610415.0,610415.0
2006-02-01,48883.0,484870.0,484870.0
2006-03-01,31557.0,313014.0,313014.0
2006-04-01,30366.0,301200.0,301200.0
2006-05-01,29059.0,288236.0,288236.0
2006-06-01,28474.0,282434.0,282434.0
2006-07-01,29336.0,290984.0,290984.0
2006-08-01,44940.0,445760.0,445760.0
2006-09-01,44747.0,443845.0,443845.0
2006-10-01,43754.0,433996.0,433996.0
2006-11-01,57843.0,573745.0,573745.0
2006-12-01,45040.0,446752.0,446752.0
2007-01-01,61807.0,610900.0,610900.0
2007-02-01,29523.0,291805.0,291805.0
2007-03-01,28337.0,280083.0,280083.0
2007-04-01,17345.0,171438.0,171438.0
2007-05-01,17292.0,170914.0,170914.0
2007-06-01,31730.0,313619.0,313619.0
2007-07-01,29005.0,286685.0,286685.0
2007-08-01,44959.0,444375.0,444375.0
2007-09-01,18246.0,180343.0,180343.0
2007-10-01,22566.0,223042.0,223042.0
2007-11-01,19625.0,193974.0,193974.0
2007-12-01,18124.0,179138.0,179138.0
2008-01-01,27108.994,267132.0,267132.0
2008-02-01,44559.164000000004,439086.0,439086.0
2008-03-01,43372.028,427388.0,427388.0
2008-04-01,30534.532,300887.0,300887.0
2008-05-01,19250.009,189690.0,189690.0
2008-06-01,26069.88,256893.0,256893.0
2008-07-01,30152.322,297121.0,297121.0
2008-08-01,49320.786,486007.0,486007.0
2008-09-01,23011.55,226756.0,226756.0
2008-10-01,23352.798,230118.0,230118.0
2008-11-01,14463.964,142528.0,142528.0
2008-12-01,59136.973,582736.0,582736.0
