measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,1164.0720000000001,11921.26,11921.26
2003-02-01,1051.279,10766.15,10766.15
2003-03-01,1078.5990000000002,11045.93,11045.93
2003-04-01,973.5110000000001,9969.73,9969.73
2003-05-01,984.8860000000001,10086.22,10086.22
2003-06-01,1092.416,11187.43,11187.43
2003-07-01,1269.976,13005.82,13005.82
2003-08-01,1289.259,13203.3,13203.3
2003-09-01,1086.8980000000001,11130.92,11130.92
2003-10-01,1041.536,10666.37,10666.37
2003-11-01,1023.008,10476.62,10476.62
2003-12-01,1154.5610000000001,11823.86,11823.86
2004-01-01,1071.7740000000001,10741.32,10741.32
2004-02-01,962.128,9642.45,9642.45
2004-03-01,1119.53,11219.93,11219.93
2004-04-01,991.659,9938.41,9938.41
2004-05-01,1027.7,10299.61,10299.61
2004-06-01,1033.238,10355.11,10355.11
2004-07-01,1061.4,10637.35,10637.35
2004-08-01,1060.04,10623.72,10623.72
2004-09-01,1006.561,10087.75,10087.75
2004-10-01,991.619,9938.01,9938.01
2004-11-01,1091.451,10938.52,10938.52
2004-12-01,1171.8990000000001,11744.77,11744.77
2005-01-01,1260.445,12603.19,12603.19
2005-02-01,1024.265,10241.62,10241.62
2005-03-01,1119.113,11190.02,11190.02
2005-04-01,1402.9260000000002,14027.85,14027.85
2005-05-01,1039.45,10393.46,10393.46
2005-06-01,931.2860000000001,9311.93,9311.93
2005-07-01,790.715,7906.36,7906.36
2005-08-01,623.4680000000001,6234.06,6234.06
2005-09-01,538.575,5385.21,5385.21
2005-10-01,1095.475,10953.66,10953.66
2005-11-01,1202.982,12028.61,12028.61
2005-12-01,1272.3,12721.73,12721.73
2006-01-01,1576.958,15642.0,15642.0
2006-02-01,1421.95,14104.0,14104.0
2006-03-01,1252.758,12426.0,12426.0
2006-04-01,1363.586,13525.0,13525.0
2006-05-01,1612.212,15992.0,15992.0
2006-06-01,1584.104,15713.0,15713.0
2006-07-01,1661.1490000000001,16477.0,16477.0
2006-08-01,1649.145,16358.0,16358.0
2006-09-01,1070.49,10618.0,10618.0
2006-10-01,943.7130000000001,9361.0,9361.0
2006-11-01,1105.4,10964.0,10964.0
2006-12-01,1170.535,11611.0,11611.0
2007-01-01,1090.278,10776.0,10776.0
