measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2021-09-01,-1.439,0.0,0.0,19.923,176.0,176.0
2021-10-01,-1.535,0.0,0.0,14.724,130.0,130.0
2021-11-01,-1.42,0.0,0.0,14.562,129.0,129.0
2021-12-01,-1.606,0.0,0.0,7.791,69.0,69.0
2022-01-01,-2.796,0.0,0.0,153.83,525.0,525.0
2022-02-01,-2.32,0.0,0.0,101.234,345.0,345.0
2022-03-01,-2.399,0.0,0.0,151.085,516.0,516.0
2022-04-01,-2.872,0.0,0.0,184.596,630.0,630.0
2022-05-01,-2.873,0.0,0.0,207.766,709.0,709.0
2022-06-01,-2.919,0.0,0.0,208.979,713.0,713.0
2022-07-01,-2.796,0.0,0.0,230.681,787.0,787.0
2022-08-01,-2.739,0.0,0.0,203.489,694.0,694.0
2022-09-01,-2.792,0.0,0.0,168.702,576.0,576.0
2022-10-01,-2.879,0.0,0.0,133.723,456.0,456.0
2022-11-01,-2.777,0.0,0.0,110.298,376.0,376.0
2022-12-01,-2.838,0.0,0.0,71.617,244.0,244.0
2023-01-01,-2.0,0.0,0.0,45.0,154.0,154.0
2023-02-01,-2.0,0.0,0.0,93.0,317.0,317.0
2023-03-01,-3.0,0.0,0.0,173.0,590.0,590.0
2023-04-01,-2.0,0.0,0.0,181.0,618.0,618.0
2023-05-01,-3.0,0.0,0.0,275.0,938.0,938.0
2023-06-01,-2.0,0.0,0.0,175.0,597.0,597.0
2023-07-01,-2.0,0.0,0.0,161.0,549.0,549.0
2023-08-01,-3.0,0.0,0.0,150.0,512.0,512.0
2023-09-01,-2.0,0.0,0.0,102.0,348.0,348.0
2023-10-01,-3.0,0.0,0.0,101.0,345.0,345.0
2023-11-01,-2.0,0.0,0.0,95.0,324.0,324.0
2023-12-01,0.0,0.0,0.0,60.0,205.0,205.0
2024-01-01,-2.0,0.0,0.0,36.0,123.0,123.0
2024-02-01,-2.0,0.0,0.0,150.0,512.0,512.0
2024-03-01,-2.0,0.0,0.0,166.0,566.0,566.0
2024-04-01,-2.0,0.0,0.0,185.0,631.0,631.0
2024-05-01,-3.0,0.0,0.0,229.0,781.0,781.0
2024-06-01,-3.0,0.0,0.0,256.0,873.0,873.0
2024-07-01,-3.0,0.0,0.0,219.0,747.0,747.0
2024-08-01,-2.0,0.0,0.0,201.0,686.0,686.0
2024-09-01,-2.0,0.0,0.0,138.0,471.0,471.0
2024-10-01,-2.0,0.0,0.0,177.0,604.0,604.0
2024-11-01,0.0,0.0,0.0,111.0,379.0,379.0
2024-12-01,0.0,0.0,0.0,51.0,174.0,174.0
