measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,7.782,176.0,176.0
2001-02-01,6.813000000000001,154.0,154.0
2001-03-01,7.466,169.0,169.0
2001-04-01,6.6160000000000005,150.0,150.0
2001-05-01,7.16,162.0,162.0
2001-06-01,7.595,172.0,172.0
2001-07-01,8.203000000000001,186.0,186.0
2001-08-01,8.183,185.0,185.0
2001-09-01,7.055,160.0,160.0
2001-10-01,6.8870000000000005,156.0,156.0
2001-11-01,6.97,158.0,158.0
2001-12-01,7.272,165.0,165.0
2002-01-01,6.369000000000001,69.0,69.0
2002-02-01,6.005,65.0,65.0
2002-03-01,6.613,71.0,71.0
2002-04-01,6.123,66.0,66.0
2002-05-01,6.448,70.0,70.0
2002-06-01,7.335,79.0,79.0
2002-07-01,8.442,91.0,91.0
2002-08-01,8.221,89.0,89.0
2002-09-01,7.2620000000000005,78.0,78.0
2002-10-01,6.7540000000000004,73.0,73.0
2002-11-01,6.437,69.0,69.0
2002-12-01,6.9910000000000005,75.0,75.0
2003-01-01,8.386000000000001,120.0,120.0
2003-02-01,7.401000000000001,106.0,106.0
2003-03-01,7.615,109.0,109.0
2003-04-01,6.839,98.0,98.0
2003-05-01,6.979,100.0,100.0
2003-06-01,7.402,106.0,106.0
2003-07-01,8.56,123.0,123.0
2003-08-01,9.076,130.0,130.0
2003-09-01,7.605,109.0,109.0
2003-10-01,7.134,102.0,102.0
2003-11-01,7.11,102.0,102.0
2003-12-01,7.891,113.0,113.0
2004-01-01,4.62,46.0,46.0
2004-02-01,3.1310000000000002,31.0,31.0
2004-03-01,1.471,15.0,15.0
2004-04-01,3.1540000000000004,32.0,32.0
2004-05-01,6.242,62.0,62.0
2004-06-01,10.953000000000001,110.0,110.0
2004-07-01,12.375,124.0,124.0
2004-08-01,8.104000000000001,81.0,81.0
2004-09-01,5.109,51.0,51.0
2004-10-01,6.7860000000000005,68.0,68.0
2004-11-01,5.898000000000001,59.0,59.0
2004-12-01,7.156000000000001,72.0,72.0
2005-01-01,5.184,61.52,61.52
2005-02-01,4.596,54.54,54.54
2005-03-01,5.484,65.08,65.08
2005-04-01,5.623,66.73,66.73
2005-05-01,4.562,54.13,54.13
2005-06-01,7.76,92.09,92.09
2005-07-01,10.0,118.67,118.67
2005-08-01,10.692,126.88,126.88
2005-09-01,7.073,83.93,83.93
2005-10-01,4.891,58.04,58.04
2005-11-01,4.39,52.1,52.1
2005-12-01,4.744000000000001,56.29,56.29
2006-01-01,6.487,69.0,69.0
2006-02-01,6.468,69.0,69.0
2006-03-01,7.056,75.0,75.0
2006-04-01,5.933000000000001,63.0,63.0
2006-05-01,5.755,61.0,61.0
2006-06-01,7.362,78.0,78.0
2006-07-01,11.025,117.0,117.0
2006-08-01,10.379000000000001,110.0,110.0
2006-09-01,7.362,78.0,78.0
2006-10-01,8.211,87.0,87.0
2006-11-01,7.062,75.0,75.0
2006-12-01,6.901000000000001,73.0,73.0
2007-01-01,4.378,37.0,37.0
2007-02-01,8.458,72.0,72.0
2007-03-01,5.364,46.0,46.0
2007-04-01,5.743,49.0,49.0
2007-05-01,8.487,72.0,72.0
2007-06-01,10.204,87.0,87.0
2007-07-01,12.278,105.0,105.0
2007-08-01,28.393,242.0,242.0
2007-09-01,9.921000000000001,85.0,85.0
2007-10-01,9.169,78.0,78.0
2007-11-01,4.007000000000001,34.0,34.0
2007-12-01,4.598,39.0,39.0
2008-01-01,10.513,88.0,88.0
2008-02-01,8.352,70.0,70.0
2008-03-01,6.065,51.0,51.0
2008-04-01,4.639,39.0,39.0
2008-05-01,3.869,32.0,32.0
2008-06-01,14.284,119.0,119.0
2008-07-01,24.597,205.0,205.0
2008-08-01,15.370000000000001,128.0,128.0
2008-09-01,8.950000000000001,75.0,75.0
2008-10-01,4.638,39.0,39.0
2008-11-01,4.631,39.0,39.0
2008-12-01,10.092,84.0,84.0
2009-01-01,10.504000000000001,108.0,108.0
2009-02-01,6.04,62.0,62.0
2009-03-01,7.399,75.0,75.0
2009-04-01,7.264,74.0,74.0
2009-05-01,6.397,65.0,65.0
2009-06-01,12.969000000000001,132.0,132.0
2009-07-01,7.939,81.0,81.0
2009-08-01,14.012,143.0,143.0
2009-09-01,8.798,90.0,90.0
2009-10-01,2.924,30.0,30.0
2009-11-01,2.195,22.0,22.0
2009-12-01,2.559,26.0,26.0
2010-01-01,6.056,57.0,57.0
2010-02-01,4.038,36.0,36.0
2010-03-01,3.123,28.0,28.0
2010-04-01,3.023,27.0,27.0
2010-05-01,7.719,70.0,70.0
2010-06-01,13.678,124.0,124.0
2010-07-01,26.165000000000003,237.0,237.0
2010-08-01,28.188000000000002,255.0,255.0
2010-09-01,5.989,54.0,54.0
2010-10-01,2.148,19.0,19.0
2010-11-01,2.148,19.0,19.0
2010-12-01,7.7250000000000005,70.0,70.0
2011-01-01,7.966,66.0,66.0
2011-02-01,5.475,45.0,45.0
2011-03-01,6.82,55.0,55.0
2011-04-01,6.934,56.0,56.0
2011-05-01,12.598,103.0,103.0
2011-06-01,11.866,97.0,97.0
2011-07-01,35.206,289.0,289.0
2011-08-01,19.528,160.0,160.0
2011-09-01,6.711,55.0,55.0
2011-10-01,4.581,38.0,38.0
2011-11-01,3.716,31.0,31.0
2011-12-01,5.599,46.0,46.0
2012-01-01,1.96,14.0,14.0
2012-02-01,2.654,20.0,20.0
2012-03-01,2.98,23.0,23.0
2012-04-01,3.406,25.0,25.0
