measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-05-01,311.2,2752.0,2752.0
2021-06-01,355.603,3145.0,3145.0
2021-07-01,326.772,2890.0,2890.0
2021-08-01,332.664,2942.0,2942.0
2021-09-01,304.622,2694.0,2694.0
2021-10-01,191.349,1692.0,1692.0
2021-11-01,153.942,1361.0,1361.0
2021-12-01,124.848,1104.0,1104.0
2022-01-01,200.076,683.0,683.0
2022-02-01,224.824,767.0,767.0
2022-03-01,308.744,1053.0,1053.0
2022-04-01,332.756,1135.0,1135.0
2022-05-01,426.065,1454.0,1454.0
2022-06-01,497.857,1699.0,1699.0
2022-07-01,460.891,1573.0,1573.0
2022-08-01,446.974,1525.0,1525.0
2022-09-01,388.35,1325.0,1325.0
2022-10-01,345.496,1179.0,1179.0
2022-11-01,223.271,762.0,762.0
2022-12-01,125.696,429.0,429.0
2023-01-01,316.0,1078.0,1078.0
2023-02-01,333.0,1136.0,1136.0
2023-03-01,347.0,1184.0,1184.0
2023-04-01,301.0,1027.0,1027.0
2023-05-01,298.0,1017.0,1017.0
2023-06-01,222.0,757.0,757.0
2023-07-01,327.0,1116.0,1116.0
2023-08-01,345.0,1177.0,1177.0
2023-09-01,333.0,1136.0,1136.0
2023-10-01,315.0,1075.0,1075.0
2023-11-01,319.0,1088.0,1088.0
2023-12-01,322.0,1099.0,1099.0
2024-01-01,185.0,631.0,631.0
2024-02-01,393.0,1341.0,1341.0
2024-03-01,82.0,280.0,280.0
2024-04-01,0.0,0.0,0.0
2024-05-01,292.0,996.0,996.0
2024-06-01,508.0,1733.0,1733.0
2024-07-01,511.0,1744.0,1744.0
2024-08-01,493.0,1682.0,1682.0
2024-09-01,383.0,1307.0,1307.0
2024-10-01,407.0,1389.0,1389.0
2024-11-01,153.0,522.0,522.0
2024-12-01,125.0,427.0,427.0
