measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,1848.0,18925.37,18925.37
2003-02-01,1778.0,18208.5,18208.5
2003-03-01,1981.0,20287.42,20287.42
2003-04-01,1665.0,17051.27,17051.27
2003-05-01,1671.0,17112.71,17112.71
2003-06-01,1269.0,12995.83,12995.83
2003-07-01,1355.0,13876.56,13876.56
2003-08-01,1342.0,13743.42,13743.42
2003-09-01,804.0,8233.76,8233.76
2003-10-01,0.0,0.0,0.0
2003-11-01,-1.0,-10.24,-10.24
2003-12-01,1567.0,16047.65,16047.65
2004-01-01,1611.3960000000002,16149.41,16149.41
2004-02-01,1458.9470000000001,14621.57,14621.57
2004-03-01,1640.409,16440.18,16440.18
2004-04-01,1369.752,13727.65,13727.65
2004-05-01,1572.0710000000001,15755.3,15755.3
2004-06-01,1575.971,15794.38,15794.38
2004-07-01,1178.392,11809.84,11809.84
2004-08-01,997.0780000000001,9992.72,9992.72
2004-09-01,1212.026,12146.92,12146.92
2004-10-01,1230.894,12336.02,12336.02
2004-11-01,1332.652,13355.84,13355.84
2004-12-01,1692.412,16961.35,16961.35
2005-01-01,1356.296,13561.6,13561.6
2005-02-01,1242.725,12426.0,12426.0
2005-03-01,1294.95,12948.21,12948.21
2005-04-01,1294.016,12938.86,12938.86
2005-05-01,1825.0980000000002,18249.15,18249.15
2005-06-01,1701.682,17015.12,17015.12
2005-07-01,1581.835,15816.76,15816.76
2005-08-01,1312.702,13125.71,13125.71
2005-09-01,1040.4070000000002,10403.03,10403.03
2005-10-01,1122.805,11226.92,11226.92
2005-11-01,1209.957,12098.36,12098.36
2005-12-01,1354.528,13543.93,13543.93
2006-01-01,1218.52,12086.0,12086.0
2006-02-01,1069.056,10604.0,10604.0
2006-03-01,1149.009,11397.0,11397.0
2006-04-01,1387.145,13759.0,13759.0
2006-05-01,1496.914,14848.0,14848.0
2006-06-01,1546.0990000000002,15336.0,15336.0
2006-07-01,1263.357,12531.0,12531.0
2006-08-01,1035.896,10275.0,10275.0
2006-09-01,759.414,7533.0,7533.0
2006-10-01,718.212,7124.0,7124.0
2006-11-01,833.361,8266.0,8266.0
2006-12-01,904.017,8967.0,8967.0
2007-01-01,2075.204,20511.0,20511.0
2007-02-01,1582.144,15638.0,15638.0
2007-03-01,2213.058,21874.0,21874.0
2007-04-01,1820.027,17989.0,17989.0
2007-05-01,1961.845,19391.0,19391.0
2007-06-01,1535.307,15175.0,15175.0
2007-07-01,1209.761,11957.0,11957.0
2007-08-01,992.441,9809.0,9809.0
2007-09-01,1037.068,10250.0,10250.0
2007-10-01,1161.976,11485.0,11485.0
2007-11-01,1317.102,13018.0,13018.0
2007-12-01,1614.067,15953.0,15953.0
2008-01-01,1700.9150000000002,16761.0,16761.0
2008-02-01,1457.266,14360.0,14360.0
2008-03-01,1625.698,16020.0,16020.0
2008-04-01,1284.3500000000001,12656.0,12656.0
2008-05-01,1947.2920000000001,19189.0,19189.0
2008-06-01,2116.518,20856.0,20856.0
2008-07-01,1400.222,13798.0,13798.0
2008-08-01,899.769,8866.0,8866.0
2008-09-01,1040.717,10255.0,10255.0
2008-10-01,1099.8790000000001,10838.0,10838.0
2008-11-01,1281.624,12629.0,12629.0
2008-12-01,1495.75,14739.0,14739.0
2009-01-01,1977.29,19298.0,19298.0
2009-02-01,1367.011,13342.0,13342.0
2009-03-01,1551.376,15141.0,15141.0
2009-04-01,1817.747,17741.0,17741.0
2009-05-01,1911.125,18653.0,18653.0
2009-06-01,1962.3770000000002,19153.0,19153.0
2009-07-01,1132.585,11054.0,11054.0
2009-08-01,805.014,7857.0,7857.0
2009-09-01,959.2560000000001,9362.0,9362.0
2009-10-01,1077.026,10512.0,10512.0
2009-11-01,1284.709,12539.0,12539.0
2009-12-01,1529.4840000000002,14928.0,14928.0
2010-01-01,1541.885,15043.0,15043.0
2010-02-01,1384.787,13510.0,13510.0
2010-03-01,1411.7730000000001,13773.0,13773.0
2010-04-01,1149.886,11218.0,11218.0
2010-05-01,1566.376,15282.0,15282.0
2010-06-01,2317.895,22613.0,22613.0
2010-07-01,1353.3010000000002,13203.0,13203.0
2010-08-01,897.96,8760.0,8760.0
2010-09-01,1096.2430000000002,10695.0,10695.0
2010-10-01,1294.404,12628.0,12628.0
2010-11-01,1467.5,14317.0,14317.0
2010-12-01,1723.99,16819.0,16819.0
2011-01-01,1797.875,17468.0,17468.0
2011-02-01,1704.572,16562.0,16562.0
2011-03-01,1965.853,19100.0,19100.0
2011-04-01,1697.57,16494.0,16494.0
2011-05-01,1834.121,17820.0,17820.0
2011-06-01,1882.419,18290.0,18290.0
2011-07-01,1695.908,16477.0,16477.0
2011-08-01,1105.211,10738.0,10738.0
2011-09-01,1158.938,11260.0,11260.0
2011-10-01,1144.756,11122.0,11122.0
2011-11-01,1196.027,11621.0,11621.0
2011-12-01,1324.75,12871.0,12871.0
2012-01-01,1467.552,13965.0,13965.0
2012-02-01,1362.119,12962.0,12962.0
2012-03-01,1827.502,17391.0,17391.0
2012-04-01,1802.918,17157.0,17157.0
2012-05-01,1925.734,18325.0,18325.0
2012-06-01,1696.975,16148.0,16148.0
2012-07-01,1699.561,16173.0,16173.0
2012-08-01,1157.021,11010.0,11010.0
2012-09-01,1092.879,10400.0,10400.0
2012-10-01,961.066,9146.0,9146.0
2012-11-01,1221.524,11624.0,11624.0
2012-12-01,1682.149,16007.0,16007.0
2013-01-01,1846.558,17618.0,17618.0
2013-02-01,1361.396,12989.0,12989.0
2013-03-01,1371.937,13090.0,13090.0
2013-04-01,1594.457,15213.0,15213.0
2013-05-01,1713.491,16348.0,16348.0
2013-06-01,1469.634,14022.0,14022.0
2013-07-01,1262.811,12048.0,12048.0
2013-08-01,909.473,8677.0,8677.0
2013-09-01,1033.759,9863.0,9863.0
2013-10-01,1154.862,11019.0,11019.0
2013-11-01,1217.333,11615.0,11615.0
2013-12-01,1398.289,13341.0,13341.0
2014-01-01,1323.352,12585.0,12585.0
2014-02-01,1150.104,10937.0,10937.0
2014-03-01,2055.498,19548.0,19548.0
2014-04-01,1592.661,15146.0,15146.0
2014-05-01,1685.688,16031.0,16031.0
2014-06-01,1547.428,14716.0,14716.0
2014-07-01,1251.363,11900.0,11900.0
2014-08-01,872.762,8300.0,8300.0
2014-09-01,907.683,8632.0,8632.0
2014-10-01,965.254,9180.0,9180.0
2014-11-01,1228.727,11685.0,11685.0
2014-12-01,1606.48,15278.0,15278.0
2015-01-01,2139.848,19941.0,19941.0
2015-02-01,2146.446,20003.0,20003.0
2015-03-01,2130.489,19854.0,19854.0
2015-04-01,1373.678,12801.0,12801.0
2015-05-01,1242.172,11576.0,11576.0
2015-06-01,1001.702,9335.0,9335.0
2015-07-01,877.461,8177.0,8177.0
2015-08-01,886.224,8259.0,8259.0
2015-09-01,1083.578,10098.0,10098.0
2015-10-01,1085.964,10120.0,10120.0
2015-11-01,1366.065,12730.0,12730.0
2015-12-01,1523.373,14196.0,14196.0
2016-01-01,1725.353,15928.0,15928.0
2016-02-01,1833.459,16926.0,16926.0
2016-03-01,2320.588,21424.0,21424.0
2016-04-01,2070.772,19117.0,19117.0
2016-05-01,1743.372,16095.0,16095.0
2016-06-01,1312.394,12116.0,12116.0
2016-07-01,1026.883,9480.0,9480.0
2016-08-01,861.463,7953.0,7953.0
2016-09-01,1047.888,9674.0,9674.0
2016-10-01,1302.885,12028.0,12028.0
2016-11-01,1536.11,14181.0,14181.0
2016-12-01,1744.833,16108.0,16108.0
2017-01-01,1704.697,15705.0,15705.0
2017-02-01,1533.428,14127.0,14127.0
2017-03-01,1960.995,18067.0,18067.0
2017-04-01,1915.094,17644.0,17644.0
2017-05-01,2063.363,19010.0,19010.0
2017-06-01,1995.95,18389.0,18389.0
2017-07-01,1536.804,14159.0,14159.0
2017-08-01,1181.002,10881.0,10881.0
2017-09-01,1100.145,10136.0,10136.0
2017-10-01,936.667,8630.0,8630.0
2017-11-01,1074.218,9897.0,9897.0
2017-12-01,1368.637,12609.0,12609.0
2018-01-01,1595.344,14524.0,14524.0
2018-02-01,1553.945,14147.0,14147.0
2018-03-01,1523.904,13874.0,13874.0
2018-04-01,1647.239,14996.0,14996.0
2018-05-01,1892.178,17226.0,17226.0
2018-06-01,1705.442,15526.0,15526.0
2018-07-01,1385.608,12615.0,12615.0
2018-08-01,1124.934,10241.0,10241.0
2018-09-01,922.012,8394.0,8394.0
2018-10-01,889.502,8098.0,8098.0
2018-11-01,1074.594,9783.0,9783.0
2018-12-01,1096.298,9981.0,9981.0
2019-01-01,1339.238,11926.0,11926.0
2019-02-01,1294.612,11529.0,11529.0
2019-03-01,1545.74,13765.0,13765.0
2019-04-01,1634.968,14559.0,14559.0
2019-05-01,2025.683,18039.0,18039.0
2019-06-01,1722.281,15337.0,15337.0
2019-07-01,1381.98,12307.0,12307.0
2019-08-01,1325.895,11807.0,11807.0
2019-09-01,1010.338,8997.0,8997.0
2019-10-01,1017.246,9059.0,9059.0
2019-11-01,1245.928,11095.0,11095.0
2019-12-01,1268.091,11292.0,11292.0
2020-01-01,1349.331,11830.0,11830.0
2020-02-01,1461.322,12811.0,12811.0
2020-03-01,1172.69,10281.0,10281.0
2020-04-01,1042.848,9143.0,9143.0
2020-05-01,1788.225,15677.0,15677.0
2020-06-01,1795.68,15743.0,15743.0
2020-07-01,1646.308,14433.0,14433.0
2020-08-01,1323.86,11606.0,11606.0
2020-09-01,1006.01,8820.0,8820.0
2020-10-01,990.815,8686.0,8686.0
2020-11-01,1195.526,10481.0,10481.0
2020-12-01,1226.385,10752.0,10752.0
2021-01-01,1436.264,12702.0,12702.0
2021-02-01,1190.137,10526.0,10526.0
2021-03-01,1017.125,8995.0,8995.0
2021-04-01,880.341,7786.0,7786.0
2021-05-01,1208.57,10689.0,10689.0
2021-06-01,1366.477,12085.0,12085.0
2021-07-01,1138.585,10070.0,10070.0
2021-08-01,1046.382,9254.0,9254.0
2021-09-01,791.314,6998.0,6998.0
2021-10-01,825.187,7298.0,7298.0
2021-11-01,1046.028,9251.0,9251.0
2021-12-01,1471.59,13015.0,13015.0
2022-01-01,1401.467,4782.0,4782.0
2022-02-01,1176.918,4016.0,4016.0
2022-03-01,1245.795,4251.0,4251.0
2022-04-01,873.397,2980.0,2980.0
2022-05-01,1209.841,4128.0,4128.0
2022-06-01,1544.681,5270.0,5270.0
2022-07-01,1455.814,4967.0,4967.0
2022-08-01,1169.877,3992.0,3992.0
2022-09-01,831.382,2837.0,2837.0
2022-10-01,702.23,2396.0,2396.0
2022-11-01,948.208,3235.0,3235.0
2022-12-01,1030.39,3516.0,3516.0
2023-01-01,1445.0,4930.0,4930.0
2023-02-01,930.0,3173.0,3173.0
2023-03-01,1615.0,5510.0,5510.0
2023-04-01,1812.0,6183.0,6183.0
2023-05-01,1564.0,5336.0,5336.0
2023-06-01,1115.0,3804.0,3804.0
2023-07-01,1203.0,4105.0,4105.0
2023-08-01,1128.0,3849.0,3849.0
2023-09-01,1193.0,4071.0,4071.0
2023-10-01,394.0,1344.0,1344.0
2023-11-01,918.0,3132.0,3132.0
2023-12-01,1343.0,4582.0,4582.0
2024-01-01,1282.0,4374.0,4374.0
2024-02-01,1196.0,4081.0,4081.0
2024-03-01,1678.0,5725.0,5725.0
2024-04-01,1642.0,5603.0,5603.0
2024-05-01,1535.0,5237.0,5237.0
2024-06-01,1253.0,4275.0,4275.0
2024-07-01,1316.0,4490.0,4490.0
2024-08-01,1244.0,4245.0,4245.0
2024-09-01,1124.0,3835.0,3835.0
2024-10-01,848.0,2893.0,2893.0
2024-11-01,327.0,1116.0,1116.0
2024-12-01,1159.0,3955.0,3955.0
