measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,9.079,93.0,93.0
2003-02-01,7.502000000000001,77.0,77.0
2003-03-01,7.9670000000000005,82.0,82.0
2003-04-01,7.589,78.0,78.0
2003-05-01,7.816000000000001,80.0,80.0
2003-06-01,8.245,84.0,84.0
2003-07-01,9.926,102.0,102.0
2003-08-01,9.595,98.0,98.0
2003-09-01,7.725,79.0,79.0
2003-10-01,7.383,76.0,76.0
2003-11-01,6.185,63.0,63.0
2003-12-01,8.988,92.0,92.0
2004-01-01,0.167,6.0,6.0
2004-02-01,0.167,6.0,6.0
2004-03-01,0.167,6.0,6.0
2004-04-01,0.167,6.0,6.0
2004-05-01,0.167,6.0,6.0
2004-06-01,0.167,6.0,6.0
2004-07-01,0.167,6.0,6.0
2004-08-01,0.167,6.0,6.0
2004-09-01,0.167,6.0,6.0
2004-10-01,0.167,6.0,6.0
2004-11-01,0.167,6.0,6.0
2004-12-01,0.167,6.0,6.0
2005-01-01,7.3260000000000005,102.61,102.61
2005-02-01,3.718,52.08,52.08
2005-03-01,4.5,63.03,63.03
2005-04-01,4.689,65.68,65.68
2005-05-01,5.525,77.39,77.39
2005-06-01,5.003,70.07,70.07
2005-07-01,8.01,112.2,112.2
2005-08-01,8.865,124.17,124.17
2005-09-01,8.803,123.31,123.31
2005-10-01,5.253,73.57,73.57
2005-11-01,4.187,58.65,58.65
2005-12-01,9.12,127.75,127.75
2006-01-01,5.751,75.0,75.0
2006-02-01,5.691,74.0,74.0
2006-03-01,4.99,65.0,65.0
2006-04-01,6.583,85.0,85.0
2006-05-01,5.949,77.0,77.0
2006-06-01,7.115,92.0,92.0
2006-07-01,6.902,90.0,90.0
2006-08-01,7.428,96.0,96.0
2006-09-01,5.277,68.0,68.0
2006-10-01,6.792000000000001,88.0,88.0
2006-11-01,5.928,77.0,77.0
2006-12-01,6.595,86.0,86.0
2007-01-01,0.40800000000000003,6.0,6.0
2007-02-01,0.28200000000000003,6.0,6.0
2007-03-01,0.381,6.0,6.0
2007-04-01,0.42200000000000004,6.0,6.0
2007-05-01,0.7010000000000001,11.0,11.0
2007-06-01,0.277,6.0,6.0
2007-07-01,0.24100000000000002,6.0,6.0
2007-08-01,0.47,6.0,6.0
2007-09-01,0.18100000000000002,0.0,0.0
2007-10-01,0.377,6.0,6.0
2007-11-01,0.5910000000000001,6.0,6.0
2007-12-01,0.668,6.0,6.0
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0
