measured_on,Municiapl Landfill Gas - Combustion (Gas) Turbine (including jet engine design) - Municipal Landfill Gas - Generation,Municiapl Landfill Gas - Combustion (Gas) Turbine (including jet engine design) - Municipal Landfill Gas - Quantity Consumed For Electricity,Municiapl Landfill Gas - Combustion (Gas) Turbine (including jet engine design) - Municipal Landfill Gas - Total Fuel Consumed,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2011-07-01,,,,654.408,9056.0,9056.0
2011-08-01,,,,639.874,8855.0,8855.0
2011-09-01,,,,587.782,8134.0,8134.0
2011-10-01,,,,610.941,8454.0,8454.0
2011-11-01,,,,686.963,9506.0,9506.0
2011-12-01,,,,714.143,9883.0,9883.0
2012-01-01,,,,682.448,9350.0,9350.0
2012-02-01,,,,652.929,8947.0,8947.0
2012-03-01,,,,660.721,9054.0,9054.0
2012-04-01,,,,659.445,9036.0,9036.0
2012-05-01,,,,664.847,9110.0,9110.0
2012-06-01,,,,640.92,8782.0,8782.0
2012-07-01,,,,680.759,9328.0,9328.0
2012-08-01,,,,642.568,8805.0,8805.0
2012-09-01,,,,568.847,7795.0,7795.0
2012-10-01,,,,645.551,8846.0,8846.0
2012-11-01,,,,709.585,9723.0,9723.0
2012-12-01,,,,768.38,10529.0,10529.0
2013-01-01,,,,1163.938,14027.0,14027.0
2013-02-01,,,,1033.855,12459.0,12459.0
2013-03-01,,,,1120.284,13501.0,13501.0
2013-04-01,,,,1047.505,12624.0,12624.0
2013-05-01,,,,1118.947,13485.0,13485.0
2013-06-01,,,,1066.805,12856.0,12856.0
2013-07-01,,,,1119.568,13492.0,13492.0
2013-08-01,,,,1027.338,12381.0,12381.0
2013-09-01,,,,969.952,11689.0,11689.0
2013-10-01,,,,1046.316,12609.0,12609.0
2013-11-01,,,,1161.709,14000.0,14000.0
2013-12-01,,,,1238.783,14929.0,14929.0
2014-01-01,,,,1068.167,15331.0,15331.0
2014-02-01,,,,886.323,12721.0,12721.0
2014-03-01,,,,1026.66,14735.0,14735.0
2014-04-01,,,,947.229,13595.0,13595.0
2014-05-01,,,,947.946,13605.0,13605.0
2014-06-01,,,,906.457,13010.0,13010.0
2014-07-01,,,,880.173,12633.0,12633.0
2014-08-01,,,,871.737,12511.0,12511.0
2014-09-01,,,,781.692,11219.0,11219.0
2014-10-01,,,,894.304,12835.0,12835.0
2014-11-01,,,,886.504,12723.0,12723.0
2014-12-01,,,,894.808,12843.0,12843.0
2015-01-01,,,,721.27,8476.0,8476.0
2015-02-01,,,,630.602,7410.0,7410.0
2015-03-01,,,,686.936,8072.0,8072.0
2015-04-01,,,,689.235,8099.0,8099.0
2015-05-01,,,,677.511,7962.0,7962.0
2015-06-01,,,,650.23,7641.0,7641.0
2015-07-01,,,,779.685,9162.0,9162.0
2015-08-01,,,,749.042,8802.0,8802.0
2015-09-01,,,,686.379,8066.0,8066.0
2015-10-01,,,,788.285,9263.0,9263.0
2015-11-01,,,,794.311,9334.0,9334.0
2015-12-01,,,,833.514,9795.0,9795.0
2016-01-01,,,,807.527,8811.0,8811.0
2016-02-01,,,,751.784,8203.0,8203.0
2016-03-01,,,,784.757,8563.0,8563.0
2016-04-01,,,,836.182,9124.0,9124.0
2016-05-01,,,,832.432,9083.0,9083.0
2016-06-01,,,,781.957,8533.0,8533.0
2016-07-01,,,,792.072,8643.0,8643.0
2016-08-01,,,,785.382,8570.0,8570.0
2016-09-01,,,,714.176,7793.0,7793.0
2016-10-01,,,,696.137,7596.0,7596.0
2016-11-01,,,,782.417,8538.0,8538.0
2016-12-01,,,,875.177,9550.0,9550.0
2017-01-01,,,,876.602,9901.0,9901.0
2017-02-01,,,,836.453,9448.0,9448.0
2017-03-01,,,,855.614,9665.0,9665.0
2017-04-01,,,,774.942,8753.0,8753.0
2017-05-01,,,,786.342,8882.0,8882.0
2017-06-01,,,,746.275,8430.0,8430.0
2017-07-01,,,,772.212,8722.0,8722.0
2017-08-01,,,,733.133,8281.0,8281.0
2017-09-01,,,,681.358,7696.0,7696.0
2017-10-01,,,,805.72,9101.0,9101.0
2017-11-01,,,,831.685,9394.0,9394.0
2017-12-01,,,,858.664,9699.0,9699.0
2018-01-01,,,,194.472,2496.0,2496.0
2018-02-01,,,,184.437,2367.0,2367.0
2018-03-01,,,,196.29,2519.0,2519.0
2018-04-01,,,,189.016,2426.0,2426.0
2018-05-01,,,,170.964,2194.0,2194.0
2018-06-01,,,,184.944,2374.0,2374.0
2018-07-01,,,,185.846,2385.0,2385.0
2018-08-01,,,,184.862,2373.0,2373.0
2018-09-01,,,,151.906,1950.0,1950.0
2018-10-01,,,,188.521,2420.0,2420.0
2018-11-01,,,,190.749,2448.0,2448.0
2018-12-01,,,,195.993,2516.0,2516.0
2019-01-01,,,,651.09,7318.0,7318.0
2019-02-01,,,,573.646,6448.0,6448.0
2019-03-01,,,,619.615,6964.0,6964.0
2019-04-01,,,,583.022,6553.0,6553.0
2019-05-01,,,,624.834,7023.0,7023.0
2019-06-01,,,,604.204,6791.0,6791.0
2019-07-01,,,,613.43,6895.0,6895.0
2019-08-01,,,,593.699,6673.0,6673.0
2019-09-01,,,,581.309,6534.0,6534.0
2019-10-01,,,,611.58,6874.0,6874.0
2019-11-01,,,,580.25,6522.0,6522.0
2019-12-01,,,,647.321,7276.0,7276.0
2020-01-01,,,,569.335,6535.0,6535.0
2020-02-01,,,,544.472,6249.0,6249.0
2020-03-01,,,,605.988,6955.0,6955.0
2020-04-01,,,,561.889,6449.0,6449.0
2020-05-01,,,,552.852,6345.0,6345.0
2020-06-01,,,,487.958,5600.0,5600.0
2020-07-01,,,,529.309,6075.0,6075.0
2020-08-01,,,,534.527,6135.0,6135.0
2020-09-01,,,,494.014,5670.0,5670.0
2020-10-01,,,,498.708,5724.0,5724.0
2020-11-01,,,,516.303,5926.0,5926.0
2020-12-01,,,,595.645,6836.0,6836.0
2021-01-01,,,,-38.236,40.0,40.0
2021-02-01,,,,-35.694,36.0,36.0
2021-03-01,,,,-38.011,39.0,39.0
2021-04-01,,,,-37.379,38.0,38.0
2021-05-01,,,,-37.71,38.0,38.0
2021-06-01,,,,-34.637,35.0,35.0
2021-07-01,,,,-35.73,36.0,36.0
2021-08-01,,,,-34.572,35.0,35.0
2021-09-01,,,,-31.828,33.0,33.0
2021-10-01,,,,-33.792,35.0,35.0
2021-11-01,,,,-33.714,34.0,34.0
2021-12-01,,,,-39.697,40.0,40.0
2022-01-01,,,,-35.941,0.0,0.0
2022-02-01,,,,-34.464,0.0,0.0
2022-03-01,,,,-36.785,0.0,0.0
2022-04-01,,,,-35.687,0.0,0.0
2022-05-01,,,,-32.613,0.0,0.0
2022-06-01,,,,-33.814,0.0,0.0
2022-07-01,,,,-37.179,0.0,0.0
2022-08-01,,,,-34.08,0.0,0.0
2022-09-01,,,,-31.131,0.0,0.0
2022-10-01,,,,-33.852,0.0,0.0
2022-11-01,,,,-33.672,0.0,0.0
2022-12-01,,,,-35.782,0.0,0.0
2023-01-01,,,,0.0,0.0,0.0
2023-02-01,,,,0.0,0.0,0.0
2023-03-01,,,,0.0,0.0,0.0
2023-04-01,,,,0.0,0.0,0.0
2023-05-01,,,,0.0,0.0,0.0
2023-06-01,,,,0.0,0.0,0.0
2023-07-01,,,,0.0,0.0,0.0
2023-08-01,,,,0.0,0.0,0.0
2023-09-01,,,,0.0,0.0,0.0
2023-10-01,,,,0.0,0.0,0.0
2023-11-01,,,,0.0,0.0,0.0
2023-12-01,,,,0.0,0.0,0.0
