measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,3811.0,39028.45,39028.45
2003-02-01,3287.0,33662.17,33662.17
2003-03-01,3552.0,36376.03,36376.03
2003-04-01,3276.0,33549.52,33549.52
2003-05-01,3117.0,31921.2,31921.2
2003-06-01,3144.0,32197.7,32197.7
2003-07-01,2787.0,28541.67,28541.67
2003-08-01,2686.0,27507.33,27507.33
2003-09-01,2474.0,25336.23,25336.23
2003-10-01,2660.0,27241.06,27241.06
2003-11-01,3291.0,33703.13,33703.13
2003-12-01,3581.0,36673.02,36673.02
2004-01-01,3458.0,34656.08,34656.08
2004-02-01,3422.0,34295.28,34295.28
2004-03-01,3665.0,36730.63,36730.63
2004-04-01,2764.0,27700.81,27700.81
2004-05-01,2964.0,29705.21,29705.21
2004-06-01,2992.0,29985.82,29985.82
2004-07-01,2754.0,27600.59,27600.59
2004-08-01,2470.0,24754.34,24754.34
2004-09-01,2194.0,21988.27,21988.27
2004-10-01,2893.0,28993.65,28993.65
2004-11-01,3272.0,32791.98,32791.98
2004-12-01,3314.0,33212.91,33212.91
2005-01-01,3266.0,32656.73,32656.73
2005-02-01,2798.0,27977.2,27977.2
2005-03-01,3102.0,31016.9,31016.9
2005-04-01,2692.0,26917.31,26917.31
2005-05-01,3011.0,30106.99,30106.99
2005-06-01,2867.0,28667.13,28667.13
2005-07-01,2298.0,22977.7,22977.7
2005-08-01,2199.0,21987.8,21987.8
2005-09-01,1665.0,16648.34,16648.34
2005-10-01,2260.0,22597.74,22597.74
2005-11-01,2497.0,24967.5,24967.5
2005-12-01,3361.0,33606.64,33606.64
2006-01-01,3846.0,38148.0,38148.0
2006-02-01,3294.0,32673.0,32673.0
2006-03-01,3856.0,38248.0,38248.0
2006-04-01,3590.0,35609.0,35609.0
2006-05-01,3507.0,34786.0,34786.0
2006-06-01,3655.0,36254.0,36254.0
2006-07-01,3113.0,30878.0,30878.0
2006-08-01,2972.0,29479.0,29479.0
2006-09-01,1759.0,17448.0,17448.0
2006-10-01,3441.0,34131.0,34131.0
2006-11-01,3764.0,37335.0,37335.0
2006-12-01,3896.0,38644.0,38644.0
2007-01-01,3762.0,37184.0,37184.0
2007-02-01,3350.0,33111.0,33111.0
2007-03-01,3557.0,35157.0,35157.0
2007-04-01,2844.0,28110.0,28110.0
2007-05-01,2665.0,26341.0,26341.0
2007-06-01,2431.0,24028.0,24028.0
2007-07-01,2388.0,23603.0,23603.0
2007-08-01,2424.0,23959.0,23959.0
2007-09-01,2240.0,22140.0,22140.0
2007-10-01,3437.0,33971.0,33971.0
2007-11-01,3240.0,32024.0,32024.0
2007-12-01,3450.0,34100.0,34100.0
2008-01-01,2144.719,21134.0,21134.0
2008-02-01,1681.1190000000001,16566.0,16566.0
2008-03-01,1973.256,19444.0,19444.0
2008-04-01,3715.409,36612.0,36612.0
2008-05-01,4420.495,43560.0,43560.0
2008-06-01,3750.945,36962.0,36962.0
2008-07-01,4557.091,44906.0,44906.0
2008-08-01,4676.476000000001,46082.0,46082.0
