measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,16.0,55.0,55.0
2024-02-01,21.0,72.0,72.0
2024-03-01,46.0,157.0,157.0
2024-04-01,65.0,222.0,222.0
2024-05-01,72.0,246.0,246.0
2024-06-01,80.0,273.0,273.0
2024-07-01,85.0,290.0,290.0
2024-08-01,67.0,229.0,229.0
2024-09-01,67.0,229.0,229.0
2024-10-01,47.0,160.0,160.0
2024-11-01,32.0,109.0,109.0
2024-12-01,18.0,61.0,61.0
