measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2002-01-01,9.495,95.0,95.0,0.0,0.0,0.0
2002-02-01,8.425,85.0,85.0,0.0,0.0,0.0
2002-03-01,9.07,91.0,91.0,0.0,0.0,0.0
2002-04-01,9.143,92.0,92.0,0.0,0.0,0.0
2002-05-01,9.934000000000001,100.0,100.0,0.0,0.0,0.0
2002-06-01,11.295,114.0,114.0,0.0,0.0,0.0
2002-07-01,12.861,129.0,129.0,0.0,0.0,0.0
2002-08-01,13.023000000000001,131.0,131.0,0.0,0.0,0.0
2002-09-01,10.77,108.0,108.0,0.0,0.0,0.0
2002-10-01,8.908000000000001,90.0,90.0,0.0,0.0,0.0
2002-11-01,8.014000000000001,81.0,81.0,0.0,0.0,0.0
2002-12-01,9.063,91.0,91.0,0.0,0.0,0.0
2003-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-01,22.544,257.0,257.0,0.0,0.0,0.0
2006-02-01,22.309,254.0,254.0,0.0,0.0,0.0
2006-03-01,19.56,223.0,223.0,0.0,0.0,0.0
2006-04-01,25.804000000000002,294.0,294.0,0.0,0.0,0.0
2006-05-01,23.32,265.0,265.0,0.0,0.0,0.0
2006-06-01,27.89,317.0,317.0,0.0,0.0,0.0
2006-07-01,27.055,308.0,308.0,0.0,0.0,0.0
2006-08-01,29.117,331.0,331.0,0.0,0.0,0.0
2006-09-01,20.685,235.0,235.0,0.0,0.0,0.0
2006-10-01,26.624000000000002,303.0,303.0,0.0,0.0,0.0
2006-11-01,23.238,265.0,265.0,0.0,0.0,0.0
2006-12-01,25.853,294.0,294.0,0.0,0.0,0.0
2007-01-01,0.794,17.0,17.0,0.0,0.0,0.0
2007-02-01,0.7090000000000001,17.0,17.0,0.0,0.0,0.0
2007-03-01,7.237,174.0,174.0,0.0,0.0,0.0
2007-04-01,2.5860000000000003,64.0,64.0,0.0,0.0,0.0
2007-05-01,0.24,6.0,6.0,0.0,0.0,0.0
2007-06-01,0.52,12.0,12.0,0.0,0.0,0.0
2007-07-01,0.10400000000000001,0.0,0.0,0.0,0.0,0.0
2007-08-01,0.232,6.0,6.0,0.0,0.0,0.0
2007-09-01,0.155,6.0,6.0,0.0,0.0,0.0
2007-10-01,0.5,12.0,12.0,0.0,0.0,0.0
2007-11-01,0.74,17.0,17.0,0.0,0.0,0.0
2007-12-01,0.182,6.0,6.0,0.0,0.0,0.0
2008-01-01,0.396,6.0,6.0,0.0,0.0,0.0
2008-02-01,2.564,52.0,52.0,0.0,0.0,0.0
2008-03-01,2.42,52.0,52.0,0.0,0.0,0.0
2008-04-01,1.727,35.0,35.0,0.0,0.0,0.0
2008-05-01,2.056,46.0,46.0,0.0,0.0,0.0
2008-06-01,0.136,6.0,6.0,0.0,0.0,0.0
2008-07-01,0.876,17.0,17.0,0.0,0.0,0.0
2008-08-01,0.432,12.0,12.0,0.0,0.0,0.0
2008-09-01,1.8230000000000002,41.0,41.0,0.0,0.0,0.0
2008-10-01,0.281,6.0,6.0,0.0,0.0,0.0
2008-11-01,1.069,23.0,23.0,0.0,0.0,0.0
2008-12-01,0.22,6.0,6.0,0.0,0.0,0.0
2009-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-01,3.6590000000000003,41.0,41.0,0.0,0.0,0.0
2010-02-01,6.573,75.0,75.0,0.0,0.0,0.0
2010-03-01,0.184,0.0,0.0,0.0,0.0,0.0
2010-04-01,0.799,12.0,12.0,0.0,0.0,0.0
2010-05-01,10.362,122.0,122.0,0.0,0.0,0.0
2010-06-01,0.614,6.0,6.0,0.0,0.0,0.0
2010-07-01,2.0940000000000003,23.0,23.0,0.0,0.0,0.0
2010-08-01,2.411,29.0,29.0,0.0,0.0,0.0
2010-09-01,2.427,29.0,29.0,0.0,0.0,0.0
2010-10-01,12.049000000000001,139.0,139.0,0.0,0.0,0.0
2010-11-01,3.0300000000000002,35.0,35.0,0.0,0.0,0.0
2010-12-01,10.798,122.0,122.0,0.0,0.0,0.0
2011-01-01,3.408,58.0,58.0,0.0,0.0,0.0
2011-02-01,1.891,23.0,23.0,0.0,0.0,0.0
2011-03-01,3.033,35.0,35.0,0.0,0.0,0.0
2011-04-01,3.523,41.0,41.0,0.0,0.0,0.0
2011-05-01,1.154,12.0,12.0,0.0,0.0,0.0
2011-06-01,1.192,12.0,12.0,0.0,0.0,0.0
2011-07-01,2.55,29.0,29.0,0.0,0.0,0.0
2011-08-01,2.566,29.0,29.0,0.0,0.0,0.0
2011-09-01,2.97,35.0,35.0,0.0,0.0,0.0
2011-10-01,3.12,35.0,35.0,0.0,0.0,0.0
2011-11-01,1.569,17.0,17.0,0.0,0.0,0.0
2011-12-01,4.024,46.0,46.0,0.0,0.0,0.0
2012-01-01,1.209,11.0,11.0,0.0,0.0,0.0
2012-02-01,2.08,22.0,22.0,0.0,0.0,0.0
2012-03-01,0.248,6.0,6.0,0.0,0.0,0.0
2012-04-01,2.743,33.0,33.0,0.0,0.0,0.0
2012-05-01,5.013,61.0,61.0,0.0,0.0,0.0
2012-06-01,1.966,22.0,22.0,0.0,0.0,0.0
2012-07-01,0.868,11.0,11.0,0.0,0.0,0.0
2012-08-01,0.024,0.0,0.0,0.0,0.0,0.0
2012-09-01,1.215,17.0,17.0,0.0,0.0,0.0
2012-10-01,0.601,6.0,6.0,0.0,0.0,0.0
2012-11-01,1.98,22.0,22.0,0.0,0.0,0.0
2012-12-01,1.053,11.0,11.0,0.0,0.0,0.0
2013-01-01,1.595,17.0,17.0,0.0,0.0,0.0
2013-02-01,0.548,6.0,6.0,0.0,0.0,0.0
2013-03-01,0.26,6.0,6.0,0.0,0.0,0.0
2013-04-01,7.695,88.0,88.0,0.0,0.0,0.0
2013-05-01,3.768,44.0,44.0,0.0,0.0,0.0
2013-06-01,6.686,77.0,77.0,0.0,0.0,0.0
2013-07-01,0.739,11.0,11.0,0.0,0.0,0.0
2013-08-01,0.734,11.0,11.0,0.0,0.0,0.0
2013-09-01,0.417,6.0,6.0,0.0,0.0,0.0
2013-10-01,4.858,55.0,55.0,0.0,0.0,0.0
2013-11-01,2.361,28.0,28.0,0.0,0.0,0.0
2013-12-01,7.339,83.0,83.0,0.0,0.0,0.0
2014-01-01,0.262,6.0,6.0,0.0,0.0,0.0
2014-02-01,1.186,11.0,11.0,0.0,0.0,0.0
2014-03-01,3.67,44.0,44.0,0.0,0.0,0.0
2014-04-01,2.237,28.0,28.0,0.0,0.0,0.0
2014-05-01,2.784,33.0,33.0,0.0,0.0,0.0
2014-06-01,0.947,11.0,11.0,0.0,0.0,0.0
2014-07-01,0.883,11.0,11.0,0.0,0.0,0.0
2014-08-01,1.224,17.0,17.0,0.0,0.0,0.0
2014-09-01,2.485,33.0,33.0,0.0,0.0,0.0
2014-10-01,0.822,11.0,11.0,0.0,0.0,0.0
2014-11-01,0.897,11.0,11.0,0.0,0.0,0.0
2014-12-01,0.603,6.0,6.0,0.0,0.0,0.0
2015-01-01,0.287,6.0,6.0,0.0,0.0,0.0
2015-02-01,0.544,6.0,6.0,0.0,0.0,0.0
2015-03-01,15.584,171.0,171.0,0.0,0.0,0.0
2015-04-01,0.697,6.0,6.0,0.0,0.0,0.0
2015-05-01,13.755,143.0,143.0,0.0,0.0,0.0
2015-06-01,20.872,220.0,220.0,0.0,0.0,0.0
2015-07-01,7.288,77.0,77.0,0.0,0.0,0.0
2015-08-01,1.735,17.0,17.0,0.0,0.0,0.0
2015-09-01,23.99,253.0,253.0,0.0,0.0,0.0
2015-10-01,10.667,110.0,110.0,0.0,0.0,0.0
2015-11-01,8.272,88.0,88.0,0.0,0.0,0.0
2015-12-01,18.309,193.0,193.0,0.0,0.0,0.0
2016-01-01,1.203,17.0,17.0,0.0,0.0,0.0
2016-02-01,0.132,0.0,0.0,0.0,0.0,0.0
2016-03-01,1.218,22.0,22.0,0.0,0.0,0.0
2016-04-01,0.484,11.0,11.0,0.0,0.0,0.0
2016-05-01,0.513,11.0,11.0,0.0,0.0,0.0
2016-06-01,1.968,39.0,39.0,0.0,0.0,0.0
