measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,7.5040000000000004,88.0,88.0,2.1310000000000002,25.0,25.0
2003-02-01,6.2010000000000005,72.0,72.0,1.7610000000000001,20.0,20.0
2003-03-01,6.585,77.0,77.0,1.87,22.0,22.0
2003-04-01,6.272,73.0,73.0,1.7810000000000001,21.0,21.0
2003-05-01,6.46,75.0,75.0,1.834,21.0,21.0
2003-06-01,6.815,80.0,80.0,1.935,22.0,22.0
2003-07-01,8.204,96.0,96.0,2.33,27.0,27.0
2003-08-01,7.93,93.0,93.0,2.2520000000000002,26.0,26.0
2003-09-01,6.385,75.0,75.0,1.8130000000000002,21.0,21.0
2003-10-01,6.102,71.0,71.0,1.733,20.0,20.0
2003-11-01,5.112,60.0,60.0,1.4520000000000002,17.0,17.0
2003-12-01,7.429,87.0,87.0,2.109,24.0,24.0
2004-01-01,3.583,42.0,42.0,0.0,0.0,0.0
2004-02-01,3.583,42.0,42.0,0.0,0.0,0.0
2004-03-01,3.583,42.0,42.0,0.0,0.0,0.0
2004-04-01,3.583,42.0,42.0,0.0,0.0,0.0
2004-05-01,3.583,42.0,42.0,0.0,0.0,0.0
2004-06-01,3.583,42.0,42.0,0.0,0.0,0.0
2004-07-01,3.583,42.0,42.0,0.0,0.0,0.0
2004-08-01,3.583,42.0,42.0,0.0,0.0,0.0
2004-09-01,3.583,42.0,42.0,0.0,0.0,0.0
2004-10-01,3.583,42.0,42.0,0.0,0.0,0.0
2004-11-01,3.583,42.0,42.0,0.0,0.0,0.0
2004-12-01,3.583,42.0,42.0,0.0,0.0,0.0
2005-01-01,21.099,214.99,214.99,0.861,10.4,10.4
2005-02-01,10.708,109.11,109.11,0.715,8.63,8.63
