measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,-2.0,0.0,0.0,112.0,382.0,382.0
2024-02-01,-2.0,0.0,0.0,103.0,351.0,351.0
2024-03-01,-1.0,0.0,0.0,104.0,355.0,355.0
2024-04-01,-1.0,0.0,0.0,104.0,355.0,355.0
2024-05-01,0.0,0.0,0.0,122.0,416.0,416.0
2024-06-01,0.0,0.0,0.0,131.0,447.0,447.0
2024-07-01,-4.0,0.0,0.0,132.0,450.0,450.0
2024-08-01,-3.0,0.0,0.0,125.0,427.0,427.0
2024-09-01,-4.0,0.0,0.0,126.0,430.0,430.0
2024-10-01,-3.0,0.0,0.0,119.0,406.0,406.0
2024-11-01,-3.0,0.0,0.0,92.0,314.0,314.0
2024-12-01,-4.0,0.0,0.0,107.0,365.0,365.0
