measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2016-01-01,21.472,154.0,154.0
2016-02-01,22.213,158.0,158.0
2016-03-01,29.878,214.0,214.0
2016-04-01,22.486,161.0,161.0
2016-05-01,21.436,153.0,153.0
2016-06-01,30.111,215.0,215.0
2016-07-01,48.896,350.0,350.0
2016-08-01,43.097,308.0,308.0
2016-09-01,28.847,206.0,206.0
2016-10-01,27.152,194.0,194.0
2016-11-01,20.098,143.0,143.0
2016-12-01,20.314,145.0,145.0
2017-01-01,18.742,134.0,134.0
2017-02-01,18.319,131.0,131.0
2017-03-01,22.803,163.0,163.0
2017-04-01,18.313,131.0,131.0
2017-05-01,19.863,142.0,142.0
2017-06-01,26.815,191.0,191.0
2017-07-01,32.048,229.0,229.0
2017-08-01,26.057,186.0,186.0
2017-09-01,19.839,142.0,142.0
2017-10-01,19.619,140.0,140.0
2017-11-01,14.719,105.0,105.0
2017-12-01,23.863,170.0,170.0
2018-01-01,22.081,168.0,168.0
2018-02-01,16.271,124.0,124.0
2018-03-01,25.634,195.0,195.0
2018-04-01,13.845,106.0,106.0
2018-05-01,24.878,189.0,189.0
2018-06-01,27.293,207.0,207.0
2018-07-01,33.756,257.0,257.0
2018-08-01,33.982,258.0,258.0
2018-09-01,27.255,207.0,207.0
2018-10-01,18.092,138.0,138.0
2018-11-01,21.2,161.0,161.0
2018-12-01,15.713,119.0,119.0
2019-01-01,25.82,728.0,728.0
2019-02-01,23.364,660.0,660.0
2019-03-01,24.666,697.0,697.0
2019-04-01,26.977,762.0,762.0
2019-05-01,24.674,697.0,697.0
2019-06-01,28.915,817.0,817.0
2019-07-01,47.918,1353.0,1353.0
2019-08-01,40.955,1157.0,1157.0
2019-09-01,26.275,742.0,742.0
2019-10-01,25.317,715.0,715.0
2019-11-01,26.052,736.0,736.0
2019-12-01,36.067,1018.0,1018.0
2020-01-01,54.359,616.0,616.0
2020-02-01,49.378,557.0,557.0
2020-03-01,51.251,579.0,579.0
2020-04-01,37.475,423.0,423.0
2020-05-01,32.054,362.0,362.0
2020-06-01,49.154,555.0,555.0
2020-07-01,70.65,798.0,798.0
2020-08-01,52.695,595.0,595.0
2020-09-01,34.468,389.0,389.0
2020-10-01,36.398,411.0,411.0
2020-11-01,16.91,191.0,191.0
2020-12-01,38.208,432.0,432.0
2021-01-01,34.278,387.0,387.0
2021-02-01,22.163,251.0,251.0
2021-03-01,26.921,304.0,304.0
2021-04-01,20.148,228.0,228.0
2021-05-01,14.982,170.0,170.0
2021-06-01,31.858,360.0,360.0
2021-07-01,41.402,467.0,467.0
2021-08-01,51.154,577.0,577.0
2021-09-01,28.567,322.0,322.0
2021-10-01,35.791,404.0,404.0
2021-11-01,29.786,336.0,336.0
2021-12-01,29.95,338.0,338.0
2022-01-01,30.369,338.0,338.0
2022-02-01,20.14,223.0,223.0
2022-03-01,21.691,241.0,241.0
2022-04-01,10.331,115.0,115.0
2022-05-01,13.827,154.0,154.0
2022-06-01,24.375,271.0,271.0
2022-07-01,28.191,313.0,313.0
2022-08-01,27.943,310.0,310.0
2022-09-01,27.788,309.0,309.0
2022-10-01,17.755,197.0,197.0
2022-11-01,19.259,214.0,214.0
2022-12-01,20.331,225.0,225.0
2023-01-01,28.96,323.0,323.0
2023-02-01,26.132,290.0,290.0
2023-03-01,23.282,258.0,258.0
2023-04-01,8.581,95.0,95.0
2023-05-01,18.022,200.0,200.0
2023-06-01,25.942,288.0,288.0
2023-07-01,31.262,347.0,347.0
2023-08-01,31.586,350.0,350.0
2023-09-01,29.649,328.0,328.0
2023-10-01,24.508,271.0,271.0
2023-11-01,20.095,222.0,222.0
2023-12-01,21.981,244.0,244.0
2024-01-01,26.323,291.0,291.0
2024-02-01,26.723,297.0,297.0
2024-03-01,22.61,251.0,251.0
2024-04-01,13.2,147.0,147.0
2024-05-01,15.984,177.0,177.0
2024-06-01,27.811,308.0,308.0
2024-07-01,35.071,389.0,389.0
2024-08-01,38.975,432.0,432.0
2024-09-01,34.45,383.0,383.0
2024-10-01,27.323,303.0,303.0
2024-11-01,16.501,183.0,183.0
2024-12-01,28.029,311.0,311.0
