measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,74.13300000000001,813.0,813.0
2001-02-01,63.51,697.0,697.0
2001-03-01,68.97800000000001,757.0,757.0
2001-04-01,60.473000000000006,664.0,664.0
2001-05-01,59.306000000000004,651.0,651.0
2001-06-01,59.944,658.0,658.0
2001-07-01,63.022000000000006,692.0,692.0
2001-08-01,62.648,687.0,687.0
2001-09-01,74.0,812.0,812.0
2001-10-01,71.053,780.0,780.0
2001-11-01,73.589,807.0,807.0
2001-12-01,83.346,915.0,915.0
