measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed",Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2004-08-01,11.325,319.0,319.0,-54.537000000000006,294.0,294.0,,,,0.0,0.0,0.0
2004-09-01,21.991,619.0,619.0,-14.248000000000001,77.0,77.0,,,,0.0,0.0,0.0
2004-10-01,32.769,922.0,922.0,-20.924,113.0,113.0,,,,0.0,0.0,0.0
2004-11-01,11.132,313.0,313.0,-3.785,20.0,20.0,,,,0.0,0.0,0.0
2004-12-01,17.1,481.0,481.0,-2.218,12.0,12.0,,,,0.0,0.0,0.0
2005-01-01,625.4680000000001,10801.43,10801.43,18.378,786.13,786.13,,,,107.7,4539.64,4539.64
2005-02-01,214.89100000000002,3711.03,3711.03,6.314,270.09,270.09,,,,86.16,3631.74,3631.74
2005-03-01,238.18,4113.21,4113.21,6.998,299.36,299.36,,,,119.56400000000001,5039.72,5039.72
2005-04-01,288.503,4982.26,4982.26,8.477,362.6,362.6,,,,113.49600000000001,4783.98,4783.98
2005-05-01,267.946,4627.26,4627.26,7.873,336.77,336.77,,,,108.53,4574.63,4574.63
2005-06-01,347.76800000000003,6005.73,6005.73,10.218,437.09,437.09,,,,204.87300000000002,8635.58,8635.58
2005-07-01,353.985,6113.09,6113.09,10.401,444.91,444.91,,,,269.705,11368.34,11368.34
2005-08-01,415.84700000000004,7181.4,7181.4,12.219000000000001,522.66,522.66,,,,267.925,11293.31,11293.31
2005-09-01,272.21700000000004,4701.02,4701.02,7.9990000000000006,342.14,342.14,,,,162.21200000000002,6837.37,6837.37
2005-10-01,302.302,5220.55,5220.55,8.883000000000001,379.95,379.95,,,,115.018,4848.11,4848.11
2005-11-01,243.024,4196.87,4196.87,7.141,305.45,305.45,,,,100.804,4248.98,4248.98
2005-12-01,513.868,8874.17,8874.17,15.099,645.86,645.86,,,,126.01400000000001,5311.6,5311.6
2006-01-01,253.97,4316.0,4316.0,49.83,1060.0,1060.0,,,,23.646,495.0,495.0
2006-02-01,132.894,2259.0,2259.0,26.075,555.0,555.0,,,,26.729000000000003,560.0,560.0
2006-03-01,111.63300000000001,1897.0,1897.0,21.903000000000002,466.0,466.0,,,,35.223,738.0,738.0
2006-04-01,213.83700000000002,3634.0,3634.0,41.956,892.0,892.0,,,,29.148,611.0,611.0
2006-05-01,199.88400000000001,3397.0,3397.0,39.218,834.0,834.0,,,,38.396,804.0,804.0
2006-06-01,181.68,3088.0,3088.0,35.647,758.0,758.0,,,,49.458000000000006,1036.0,1036.0
2006-07-01,263.168,4472.0,4472.0,51.635,1098.0,1098.0,,,,88.504,1854.0,1854.0
2006-08-01,255.27200000000002,4338.0,4338.0,50.086000000000006,1065.0,1065.0,,,,78.643,1647.0,1647.0
2006-09-01,117.27600000000001,1993.0,1993.0,23.01,489.0,489.0,,,,46.26,969.0,969.0
2006-10-01,123.881,2105.0,2105.0,24.306,517.0,517.0,,,,50.108000000000004,1050.0,1050.0
2006-11-01,145.874,2479.0,2479.0,28.621000000000002,609.0,609.0,,,,33.687000000000005,706.0,706.0
2006-12-01,161.631,2747.0,2747.0,31.713,675.0,675.0,,,,34.197,716.0,716.0
2007-01-01,57.604000000000006,2047.0,2047.0,-22.806,174.0,174.0,,,,-25.546000000000003,198.0,198.0
2007-02-01,127.953,4547.0,4547.0,-50.657000000000004,394.0,394.0,,,,-32.329,250.0,250.0
2007-03-01,34.664,1230.0,1230.0,-13.724,104.0,104.0,,,,-13.331000000000001,103.0,103.0
2007-04-01,33.597,1195.0,1195.0,-13.301,104.0,104.0,,,,-12.335,96.0,96.0
2007-05-01,37.741,1340.0,1340.0,-14.942,116.0,116.0,,,,-20.262,157.0,157.0
2007-06-01,107.19,3811.0,3811.0,-42.437000000000005,331.0,331.0,,,,-17.726,137.0,137.0
2007-07-01,66.68900000000001,2372.0,2372.0,-26.402,203.0,203.0,,,,-19.442,151.0,151.0
2007-08-01,51.859,1844.0,1844.0,-20.531000000000002,157.0,157.0,,,,-23.258000000000003,180.0,180.0
2007-09-01,36.771,1305.0,1305.0,-14.558,110.0,110.0,,,,-5.1770000000000005,40.0,40.0
2007-10-01,59.988,2134.0,2134.0,-23.75,186.0,186.0,,,,-16.575,128.0,128.0
2007-11-01,35.681000000000004,1270.0,1270.0,-14.126000000000001,110.0,110.0,,,,-12.472000000000001,97.0,97.0
2007-12-01,44.262,1572.0,1572.0,-17.523,133.0,133.0,,,,-26.79,208.0,208.0
2008-01-01,-61.0,168.0,168.0,-57.0,70.0,70.0,,,,0.0,0.0,0.0
2008-02-01,-69.0,0.0,0.0,-29.0,0.0,0.0,,,,-29.0,0.0,0.0
2008-03-01,-45.0,168.0,168.0,-57.0,17.0,17.0,,,,0.0,0.0,0.0
2008-04-01,-24.0,377.0,377.0,-57.0,46.0,46.0,,,,0.0,0.0,0.0
2008-05-01,-11.0,383.0,383.0,-32.179,93.0,93.0,,,,-29.821,86.0,86.0
2008-06-01,-8.0,400.0,400.0,-62.0,87.0,87.0,,,,0.0,0.0,0.0
2008-07-01,-19.0,203.0,203.0,-56.505,104.0,104.0,,,,-6.495,12.0,12.0
2008-08-01,14.0,609.0,609.0,-30.082,168.0,168.0,,,,-15.918000000000001,89.0,89.0
2008-09-01,-19.0,249.0,249.0,-61.0,52.0,52.0,,,,0.0,0.0,0.0
2008-10-01,-27.0,162.0,162.0,-55.0,93.0,93.0,,,,0.0,0.0,0.0
2008-11-01,-59.0,0.0,0.0,-21.0,0.0,0.0,,,,-21.0,0.0,0.0
2008-12-01,-65.0,151.0,151.0,-30.5,0.0,0.0,,,,-30.5,0.0,0.0
2009-01-01,-63.0,139.0,139.0,-58.0,64.0,64.0,,,,0.0,0.0,0.0
2009-02-01,-44.0,162.0,162.0,-54.0,46.0,46.0,,,,0.0,0.0,0.0
2009-03-01,-39.0,197.0,197.0,-54.0,12.0,12.0,,,,0.0,0.0,0.0
2009-04-01,-28.0,145.0,145.0,-52.0,75.0,75.0,,,,0.0,0.0,0.0
2009-05-01,-24.0,0.0,0.0,-58.0,58.0,58.0,,,,0.0,0.0,0.0
2009-06-01,-22.0,0.0,0.0,-33.5,0.0,0.0,,,,-33.5,0.0,0.0
2009-07-01,-32.0,0.0,0.0,-35.0,0.0,0.0,,,,-35.0,0.0,0.0
2009-08-01,7.0,574.0,574.0,-33.0,238.0,238.0,,,,0.0,0.0,0.0
2009-09-01,-29.0,0.0,0.0,-27.5,0.0,0.0,,,,-27.5,0.0,0.0
2009-10-01,-37.0,0.0,0.0,-25.0,360.0,360.0,,,,0.0,0.0,0.0
2009-11-01,-53.0,0.0,0.0,-18.5,0.0,0.0,,,,-18.5,0.0,0.0
2009-12-01,-45.0,389.0,389.0,-29.5,0.0,0.0,,,,-29.5,0.0,0.0
2010-01-01,-77.0,0.0,0.0,-53.0,0.0,0.0,,,,0.0,0.0,0.0
2010-02-01,-62.0,0.0,0.0,-58.0,0.0,0.0,,,,0.0,0.0,0.0
2010-03-01,-36.0,505.0,505.0,-56.0,87.0,87.0,,,,0.0,0.0,0.0
2010-04-01,-32.0,6.0,6.0,-59.0,87.0,87.0,,,,0.0,0.0,0.0
2010-05-01,-29.0,0.0,0.0,-58.0,0.0,0.0,,,,0.0,0.0,0.0
2010-06-01,-19.0,510.0,510.0,-45.0,81.0,81.0,,,,0.0,0.0,0.0
2010-07-01,-10.0,481.0,481.0,-48.0,29.0,29.0,,,,0.0,0.0,0.0
2010-08-01,14.0,847.0,847.0,-33.0,232.0,232.0,,,,0.0,0.0,0.0
2010-09-01,-2.0,481.0,481.0,-47.0,70.0,70.0,,,,0.0,0.0,0.0
2010-10-01,-22.0,406.0,406.0,-34.0,75.0,75.0,,,,0.0,0.0,0.0
2010-11-01,-23.0,0.0,0.0,-46.0,58.0,58.0,,,,0.0,0.0,0.0
2010-12-01,-69.0,0.0,0.0,-48.0,70.0,70.0,,,,0.0,0.0,0.0
2011-01-01,-64.0,232.0,232.0,-48.0,75.0,75.0,,,,0.0,0.0,0.0
2011-02-01,-36.0,470.0,470.0,-42.0,70.0,70.0,,,,0.0,0.0,0.0
2011-03-01,-50.0,0.0,0.0,-50.0,81.0,81.0,,,,0.0,0.0,0.0
2011-04-01,-36.0,0.0,0.0,-49.0,70.0,70.0,,,,0.0,0.0,0.0
2011-05-01,-3.0,534.0,534.0,-48.0,35.0,35.0,,,,0.0,0.0,0.0
2011-06-01,-6.0,429.0,429.0,-51.0,0.0,0.0,,,,0.0,0.0,0.0
2011-07-01,-3.0,1369.0,1369.0,-37.0,197.0,197.0,,,,0.0,0.0,0.0
2011-08-01,-73.0,220.0,220.0,-55.0,0.0,0.0,,,,0.0,0.0,0.0
2011-09-01,-68.0,191.0,191.0,-50.0,0.0,0.0,,,,0.0,0.0,0.0
2011-10-01,-69.0,215.0,215.0,-40.0,110.0,110.0,,,,0.0,0.0,0.0
2011-11-01,-60.0,470.0,470.0,-37.0,75.0,75.0,,,,0.0,0.0,0.0
2011-12-01,-87.0,261.0,261.0,-47.0,0.0,0.0,,,,0.0,0.0,0.0
2012-01-01,-56.0,447.0,447.0,-44.0,0.0,0.0,,,,0.0,0.0,0.0
2012-02-01,-77.0,186.0,186.0,-44.0,0.0,0.0,,,,0.0,0.0,0.0
2012-03-01,-56.0,458.0,458.0,-38.0,75.0,75.0,,,,0.0,0.0,0.0
2012-04-01,-51.0,447.0,447.0,-45.0,0.0,0.0,,,,0.0,0.0,0.0
2012-05-01,-71.0,209.0,209.0,-57.0,0.0,0.0,,,,0.0,0.0,0.0
2012-06-01,-68.0,226.0,226.0,-56.0,0.0,0.0,,,,0.0,0.0,0.0
2012-07-01,19.0,713.0,713.0,-50.0,99.0,99.0,,,,0.0,0.0,0.0
2012-08-01,6.0,603.0,603.0,-39.0,145.0,145.0,,,,0.0,0.0,0.0
2012-09-01,-3.0,522.0,522.0,-48.0,0.0,0.0,,,,0.0,0.0,0.0
2012-10-01,-10.0,481.0,481.0,-38.0,70.0,70.0,,,,0.0,0.0,0.0
2012-11-01,-17.0,435.0,435.0,-44.0,0.0,0.0,,,,0.0,0.0,0.0
2012-12-01,-36.0,452.0,452.0,-47.0,0.0,0.0,,,,0.0,0.0,0.0
2013-01-01,-44.0,435.0,435.0,-44.0,35.0,35.0,,,,0.0,0.0,0.0
2013-02-01,-35.0,418.0,418.0,-36.0,58.0,58.0,,,,0.0,0.0,0.0
2013-03-01,-32.0,429.0,429.0,-47.0,0.0,0.0,,,,0.0,0.0,0.0
2013-04-01,-14.0,435.0,435.0,-38.0,75.0,75.0,,,,0.0,0.0,0.0
2013-05-01,-13.0,423.0,423.0,-42.0,75.0,75.0,,,,0.0,0.0,0.0
2013-06-01,-18.0,220.0,220.0,-45.0,75.0,75.0,,,,0.0,0.0,0.0
2013-07-01,38.0,1067.0,1067.0,-44.0,151.0,151.0,,,,0.0,0.0,0.0
2013-08-01,-20.0,215.0,215.0,-48.0,64.0,64.0,,,,0.0,0.0,0.0
2013-09-01,-19.0,209.0,209.0,-52.0,0.0,0.0,,,,0.0,0.0,0.0
2013-10-01,-21.0,244.0,244.0,-42.0,41.0,41.0,,,,0.0,0.0,0.0
2013-11-01,-37.0,197.0,197.0,-43.0,0.0,0.0,,,,0.0,0.0,0.0
2013-12-01,-58.0,232.0,232.0,-40.0,58.0,58.0,,,,0.0,0.0,0.0
2014-01-01,121.0,2477.0,2477.0,-48.0,0.0,0.0,,,,0.0,0.0,0.0
2014-02-01,-57.0,197.0,197.0,-40.0,58.0,58.0,,,,0.0,0.0,0.0
2014-03-01,-53.0,6.0,6.0,-47.0,0.0,0.0,,,,0.0,0.0,0.0
2014-04-01,-25.0,191.0,191.0,-41.0,41.0,41.0,,,,0.0,0.0,0.0
2014-05-01,-23.0,162.0,162.0,-50.0,35.0,35.0,,,,0.0,0.0,0.0
2014-06-01,-26.0,0.0,0.0,-40.0,99.0,99.0,,,,0.0,0.0,0.0
2014-07-01,-9.0,389.0,389.0,-41.0,104.0,104.0,,,,0.0,0.0,0.0
2014-08-01,26.0,870.0,870.0,-52.0,0.0,0.0,,,,0.0,0.0,0.0
2014-09-01,-29.0,0.0,0.0,-42.0,75.0,75.0,,,,0.0,0.0,0.0
2014-10-01,-10.0,441.0,441.0,-44.0,35.0,35.0,,,,0.0,0.0,0.0
2014-11-01,-45.0,232.0,232.0,-38.0,41.0,41.0,,,,0.0,0.0,0.0
2014-12-01,-49.0,209.0,209.0,-41.0,0.0,0.0,,,,0.0,0.0,0.0
2015-01-01,-56.0,209.0,209.0,-40.0,41.0,41.0,,,,0.0,0.0,0.0
2015-02-01,-57.0,191.0,191.0,-38.0,29.0,29.0,,,,0.0,0.0,0.0
2015-03-01,-41.0,0.0,0.0,-40.0,35.0,35.0,,,,0.0,0.0,0.0
2015-04-01,-22.0,360.0,360.0,-39.0,41.0,41.0,,,,0.0,0.0,0.0
2015-05-01,-25.0,168.0,168.0,-45.0,0.0,0.0,,,,0.0,0.0,0.0
2015-06-01,-10.0,476.0,476.0,-37.0,81.0,81.0,,,,0.0,0.0,0.0
2015-07-01,-22.0,197.0,197.0,-55.0,0.0,0.0,,,,0.0,0.0,0.0
2015-08-01,33.0,1125.0,1125.0,-44.0,104.0,104.0,,,,0.0,0.0,0.0
2015-09-01,-33.0,0.0,0.0,-44.0,0.0,0.0,,,,0.0,0.0,0.0
2015-10-01,-24.0,215.0,215.0,-31.0,35.0,35.0,,,,0.0,0.0,0.0
2015-11-01,-32.0,226.0,226.0,-32.0,0.0,0.0,,,,0.0,0.0,0.0
2015-12-01,-57.0,0.0,0.0,-34.0,0.0,0.0,,,,0.0,0.0,0.0
2016-01-01,-53.0,389.0,389.0,-33.0,29.0,29.0,,,,0.0,0.0,0.0
2016-02-01,-58.0,0.0,0.0,-34.0,29.0,29.0,,,,0.0,0.0,0.0
2016-03-01,-22.0,429.0,429.0,-42.0,0.0,0.0,,,,0.0,0.0,0.0
2016-04-01,-34.0,0.0,0.0,-43.0,0.0,0.0,,,,0.0,0.0,0.0
2016-05-01,24.0,945.0,945.0,-48.0,0.0,0.0,,,,0.0,0.0,0.0
2016-06-01,-28.0,0.0,0.0,-44.0,70.0,70.0,,,,0.0,0.0,0.0
2016-07-01,-24.0,0.0,0.0,-53.0,0.0,0.0,,,,0.0,0.0,0.0
2016-08-01,66.0,1433.0,1433.0,-52.0,0.0,0.0,,,,0.0,0.0,0.0
2016-09-01,-19.0,0.0,0.0,-48.0,0.0,0.0,,,,0.0,0.0,0.0
2016-10-01,-24.0,6.0,6.0,-37.0,81.0,81.0,,,,0.0,0.0,0.0
2016-11-01,4.0,621.0,621.0,-39.0,0.0,0.0,,,,0.0,0.0,0.0
2016-12-01,-57.0,0.0,0.0,-41.0,0.0,0.0,,,,0.0,0.0,0.0
2017-01-01,-31.574,516.0,516.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2017-02-01,-6.536,104.0,104.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2017-03-01,-14.24,232.0,232.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2017-04-01,-16.635,267.0,267.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2017-05-01,-30.147,487.0,487.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2017-06-01,-13.738,220.0,220.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2017-07-01,-11.486,186.0,186.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2017-08-01,-8.609,139.0,139.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2017-09-01,-9.465,151.0,151.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2017-10-01,-15.336,249.0,249.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2017-11-01,-25.308,406.0,406.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2017-12-01,-26.926,435.0,435.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-01-01,4.557,731.0,731.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-02-01,4.814,777.0,777.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-03-01,7.391,1195.0,1195.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-04-01,4.1,661.0,661.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-05-01,3.892,626.0,626.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-06-01,3.623,586.0,586.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-07-01,1.979,319.0,319.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-08-01,2.415,389.0,389.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-09-01,5.101,824.0,824.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-10-01,3.258,528.0,528.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-11-01,3.049,493.0,493.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2018-12-01,2.821,458.0,458.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2019-01-01,-23.365,383.0,383.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2019-02-01,-21.755,354.0,354.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2019-03-01,-31.444,516.0,516.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2019-04-01,-18.296,302.0,302.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2019-05-01,-32.235,528.0,528.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2019-06-01,-27.602,452.0,452.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2019-07-01,-16.478,273.0,273.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2019-08-01,-21.724,354.0,354.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2019-09-01,-24.941,406.0,406.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2019-10-01,-26.402,435.0,435.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2019-11-01,-23.101,377.0,377.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2019-12-01,-24.657,406.0,406.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2020-01-01,-21.488,394.0,394.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2020-02-01,-22.34,406.0,406.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2020-03-01,-19.088,348.0,348.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2020-04-01,-21.647,394.0,394.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2020-05-01,-24.948,458.0,458.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2020-06-01,-30.074,551.0,551.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2020-07-01,-15.345,278.0,278.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2020-08-01,-24.874,452.0,452.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2020-09-01,-19.051,348.0,348.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2020-10-01,-23.769,435.0,435.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2020-11-01,-31.925,586.0,586.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2020-12-01,-25.451,464.0,464.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2021-01-01,12.965,940.0,940.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2021-02-01,21.455,1543.0,1543.0,,,,0.0,0.0,0.0,,,
2021-03-01,16.59,1195.0,1195.0,,,,0.0,0.0,0.0,,,
2021-04-01,12.944,934.0,934.0,,,,0.0,0.0,0.0,,,
2021-05-01,12.725,916.0,916.0,,,,0.0,0.0,0.0,,,
2021-06-01,14.678,1056.0,1056.0,,,,0.0,0.0,0.0,,,
2021-07-01,5.266,377.0,377.0,,,,0.0,0.0,0.0,,,
2021-08-01,8.192,592.0,592.0,,,,0.0,0.0,0.0,,,
2021-09-01,11.379,818.0,818.0,,,,0.0,0.0,0.0,,,
2021-10-01,14.325,1032.0,1032.0,,,,0.0,0.0,0.0,,,
2021-11-01,13.789,992.0,992.0,,,,0.0,0.0,0.0,,,
2021-12-01,20.692,1491.0,1491.0,,,,0.0,0.0,0.0,,,
2022-01-01,-33.187,800.0,800.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-02-01,-13.456,325.0,325.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-03-01,-8.109,197.0,197.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-04-01,-10.282,249.0,249.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-05-01,-29.094,702.0,702.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-06-01,-26.427,638.0,638.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-07-01,-23.33,563.0,563.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-08-01,-16.621,400.0,400.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-09-01,-8.238,197.0,197.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-10-01,-19.051,458.0,458.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-11-01,-13.646,331.0,331.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022-12-01,-14.559,354.0,354.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-01-01,-33.398,499.0,499.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-02-01,-33.155,499.0,499.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-03-01,-31.01,464.0,464.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-04-01,-24.978,371.0,371.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-05-01,-23.546,354.0,354.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-06-01,-19.125,284.0,284.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-07-01,-19.54,290.0,290.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-08-01,-15.763,238.0,238.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-09-01,-26.584,400.0,400.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-10-01,-20.106,302.0,302.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-11-01,-24.51,365.0,365.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023-12-01,-31.285,470.0,470.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-01-01,76.964,2703.0,2703.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-02-01,49.367,1734.0,1734.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-03-01,39.181,1375.0,1375.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-04-01,31.477,1102.0,1102.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-05-01,38.297,1346.0,1346.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-06-01,26.401,928.0,928.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-07-01,25.999,911.0,911.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-08-01,31.527,1108.0,1108.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-09-01,23.64,829.0,829.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-10-01,35.754,1253.0,1253.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2024-11-01,34.795,1218.0,1218.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
