measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,115.0,1177.72,1177.72
2003-02-01,93.0,952.41,952.41
2003-03-01,96.0,983.14,983.14
2003-04-01,95.0,972.9,972.9
2003-05-01,187.0,1915.07,1915.07
2003-06-01,261.0,2672.9,2672.9
2003-07-01,239.0,2447.6,2447.6
2003-08-01,190.0,1945.79,1945.79
2003-09-01,136.0,1392.78,1392.78
2003-10-01,113.0,1157.23,1157.23
2003-11-01,101.0,1034.34,1034.34
2003-12-01,102.0,1044.58,1044.58
2004-01-01,144.553,1448.71,1448.71
2004-02-01,137.157,1374.59,1374.59
2004-03-01,149.035,1493.63,1493.63
2004-04-01,140.747,1410.57,1410.57
2004-05-01,313.17900000000003,3138.68,3138.68
2004-06-01,171.934,1723.12,1723.12
2004-07-01,173.45100000000002,1738.33,1738.33
2004-08-01,174.83100000000002,1752.16,1752.16
2004-09-01,171.66,1720.38,1720.38
2004-10-01,139.368,1396.75,1396.75
2004-11-01,131.389,1316.78,1316.78
2004-12-01,134.697,1349.93,1349.93
2005-01-01,315.14300000000003,3151.12,3151.12
2005-02-01,288.755,2887.26,2887.26
2005-03-01,300.889,3008.59,3008.59
2005-04-01,300.672,3006.42,3006.42
2005-05-01,424.072,4240.3,4240.3
2005-06-01,395.396,3953.57,3953.57
2005-07-01,367.54900000000004,3675.12,3675.12
2005-08-01,305.014,3049.84,3049.84
2005-09-01,241.745,2417.21,2417.21
2005-10-01,260.89,2608.64,2608.64
2005-11-01,281.141,2811.13,2811.13
2005-12-01,314.733,3147.01,3147.01
2006-01-01,425.357,4219.0,4219.0
2006-02-01,373.183,3702.0,3702.0
2006-03-01,401.093,3978.0,3978.0
2006-04-01,484.22,4803.0,4803.0
2006-05-01,522.538,5183.0,5183.0
2006-06-01,539.708,5353.0,5353.0
2006-07-01,441.009,4374.0,4374.0
2006-08-01,361.608,3587.0,3587.0
2006-09-01,265.094,2629.0,2629.0
2006-10-01,250.711,2487.0,2487.0
2006-11-01,290.90700000000004,2886.0,2886.0
2006-12-01,315.572,3130.0,3130.0
2007-01-01,282.891,2796.0,2796.0
2007-02-01,249.25400000000002,2464.0,2464.0
2007-03-01,196.872,1946.0,1946.0
2007-04-01,182.34300000000002,1802.0,1802.0
2007-05-01,525.823,5197.0,5197.0
2007-06-01,265.647,2626.0,2626.0
2007-07-01,212.61700000000002,2102.0,2102.0
2007-08-01,197.40900000000002,1951.0,1951.0
2007-09-01,192.363,1901.0,1901.0
2007-10-01,192.44400000000002,1902.0,1902.0
2007-11-01,186.416,1843.0,1843.0
2007-12-01,152.92,1511.0,1511.0
2008-01-01,217.145,2140.0,2140.0
2008-02-01,202.142,1992.0,1992.0
2008-03-01,255.50500000000002,2518.0,2518.0
2008-04-01,301.551,2971.0,2971.0
2008-05-01,357.196,3520.0,3520.0
2008-06-01,449.25300000000004,4427.0,4427.0
2008-07-01,406.908,4010.0,4010.0
2008-08-01,331.684,3268.0,3268.0
2008-09-01,244.78300000000002,2412.0,2412.0
2008-10-01,199.96800000000002,1970.0,1970.0
2008-11-01,198.834,1959.0,1959.0
2008-12-01,241.031,2375.0,2375.0
2009-01-01,278.375,2717.0,2717.0
2009-02-01,226.305,2209.0,2209.0
2009-03-01,262.354,2561.0,2561.0
2009-04-01,352.455,3440.0,3440.0
2009-05-01,398.54200000000003,3890.0,3890.0
2009-06-01,429.707,4194.0,4194.0
2009-07-01,380.213,3711.0,3711.0
2009-08-01,307.034,2997.0,2997.0
2009-09-01,233.323,2277.0,2277.0
2009-10-01,219.556,2143.0,2143.0
2009-11-01,219.89800000000002,2146.0,2146.0
2009-12-01,280.238,2735.0,2735.0
2010-01-01,220.014,2146.0,2146.0
2010-02-01,176.467,1722.0,1722.0
2010-03-01,203.305,1983.0,1983.0
2010-04-01,210.98100000000002,2058.0,2058.0
2010-05-01,304.25,2968.0,2968.0
2010-06-01,417.668,4075.0,4075.0
2010-07-01,367.297,3583.0,3583.0
2010-08-01,294.07,2869.0,2869.0
2010-09-01,243.276,2373.0,2373.0
2010-10-01,181.208,1768.0,1768.0
2010-11-01,212.544,2074.0,2074.0
2010-12-01,247.92000000000002,2419.0,2419.0
2011-01-01,231.002,2244.0,2244.0
2011-02-01,269.894,2622.0,2622.0
2011-03-01,317.5,3085.0,3085.0
2011-04-01,333.039,3236.0,3236.0
2011-05-01,358.616,3484.0,3484.0
2011-06-01,391.993,3809.0,3809.0
2011-07-01,420.386,4084.0,4084.0
2011-08-01,343.896,3341.0,3341.0
2011-09-01,249.492,2424.0,2424.0
2011-10-01,194.634,1891.0,1891.0
2011-11-01,204.406,1986.0,1986.0
2011-12-01,224.142,2178.0,2178.0
2012-01-01,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0
2012-05-01,0.0,0.0,0.0
2012-06-01,0.0,0.0,0.0
2012-07-01,0.0,0.0,0.0
2012-08-01,0.0,0.0,0.0
2012-09-01,0.0,0.0,0.0
2012-10-01,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0
2013-01-01,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0
2013-04-01,0.0,0.0,0.0
2013-05-01,0.0,0.0,0.0
2013-06-01,0.0,0.0,0.0
2013-07-01,0.0,0.0,0.0
2013-08-01,0.0,0.0,0.0
2013-09-01,0.0,0.0,0.0
2013-10-01,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0
2013-12-01,0.0,0.0,0.0
2014-01-01,0.0,0.0,0.0
2014-02-01,0.0,0.0,0.0
2014-03-01,0.0,0.0,0.0
2014-04-01,0.0,0.0,0.0
2014-05-01,0.0,0.0,0.0
2014-06-01,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0
2014-08-01,0.0,0.0,0.0
2014-09-01,0.0,0.0,0.0
2014-10-01,0.0,0.0,0.0
2014-11-01,0.0,0.0,0.0
2014-12-01,0.0,0.0,0.0
2015-01-01,185.31,1727.0,1727.0
2015-02-01,176.938,1649.0,1649.0
2015-03-01,196.963,1835.0,1835.0
2015-04-01,226.673,2112.0,2112.0
2015-05-01,226.561,2111.0,2111.0
2015-06-01,231.012,2153.0,2153.0
2015-07-01,210.619,1963.0,1963.0
2015-08-01,168.292,1568.0,1568.0
2015-09-01,148.96,1388.0,1388.0
2015-10-01,122.404,1141.0,1141.0
2015-11-01,129.666,1208.0,1208.0
2015-12-01,168.602,1571.0,1571.0
2016-01-01,164.883,1522.0,1522.0
2016-02-01,152.581,1409.0,1409.0
2016-03-01,206.445,1906.0,1906.0
2016-04-01,249.213,2301.0,2301.0
2016-05-01,281.294,2597.0,2597.0
2016-06-01,251.042,2318.0,2318.0
2016-07-01,232.728,2149.0,2149.0
2016-08-01,187.644,1732.0,1732.0
2016-09-01,153.869,1421.0,1421.0
2016-10-01,137.645,1271.0,1271.0
2016-11-01,184.407,1702.0,1702.0
2016-12-01,199.249,1839.0,1839.0
2017-01-01,311.136,2866.0,2866.0
2017-02-01,268.784,2476.0,2476.0
2017-03-01,364.015,3354.0,3354.0
2017-04-01,353.036,3253.0,3253.0
2017-05-01,356.325,3283.0,3283.0
2017-06-01,373.564,3442.0,3442.0
2017-07-01,405.715,3738.0,3738.0
2017-08-01,373.921,3445.0,3445.0
2017-09-01,295.99,2727.0,2727.0
2017-10-01,285.283,2628.0,2628.0
2017-11-01,311.444,2869.0,2869.0
2017-12-01,310.787,2863.0,2863.0
2018-01-01,375.62,3420.0,3420.0
2018-02-01,405.609,3693.0,3693.0
2018-03-01,465.065,4234.0,4234.0
2018-04-01,481.555,4384.0,4384.0
2018-05-01,489.538,4457.0,4457.0
2018-06-01,481.334,4382.0,4382.0
2018-07-01,461.359,4200.0,4200.0
2018-08-01,453.208,4126.0,4126.0
2018-09-01,371.29,3380.0,3380.0
2018-10-01,342.616,3119.0,3119.0
2018-11-01,328.812,2994.0,2994.0
2018-12-01,321.994,2931.0,2931.0
2019-01-01,361.218,3217.0,3217.0
2019-02-01,379.182,3377.0,3377.0
2019-03-01,422.38,3761.0,3761.0
2019-04-01,457.466,4074.0,4074.0
2019-05-01,483.644,4307.0,4307.0
2019-06-01,481.352,4286.0,4286.0
2019-07-01,531.058,4729.0,4729.0
2019-08-01,506.395,4509.0,4509.0
2019-09-01,405.387,3610.0,3610.0
2019-10-01,359.38,3200.0,3200.0
2019-11-01,335.312,2986.0,2986.0
2019-12-01,288.226,2567.0,2567.0
2020-01-01,97.121,851.0,851.0
2020-02-01,102.29,897.0,897.0
2020-03-01,106.42,933.0,933.0
2020-04-01,119.723,1050.0,1050.0
2020-05-01,136.186,1194.0,1194.0
2020-06-01,132.656,1163.0,1163.0
2020-07-01,134.412,1178.0,1178.0
2020-08-01,135.325,1186.0,1186.0
2020-09-01,98.297,862.0,862.0
2020-10-01,107.538,943.0,943.0
2020-11-01,104.825,919.0,919.0
2020-12-01,97.347,853.0,853.0
2021-01-01,251.203,2222.0,2222.0
2021-02-01,228.219,2018.0,2018.0
2021-03-01,296.189,2619.0,2619.0
2021-04-01,298.698,2642.0,2642.0
2021-05-01,305.302,2700.0,2700.0
2021-06-01,282.218,2496.0,2496.0
2021-07-01,282.894,2502.0,2502.0
2021-08-01,268.082,2371.0,2371.0
2021-09-01,212.475,1879.0,1879.0
2021-10-01,180.373,1595.0,1595.0
2021-11-01,186.261,1647.0,1647.0
2021-12-01,186.086,1646.0,1646.0
2022-01-01,279.894,955.0,955.0
2022-02-01,242.294,827.0,827.0
2022-03-01,322.759,1101.0,1101.0
2022-04-01,304.674,1040.0,1040.0
2022-05-01,344.007,1174.0,1174.0
2022-06-01,306.501,1046.0,1046.0
2022-07-01,324.844,1108.0,1108.0
2022-08-01,269.311,919.0,919.0
2022-09-01,218.077,744.0,744.0
2022-10-01,178.186,608.0,608.0
2022-11-01,236.453,807.0,807.0
2022-12-01,196.44,670.0,670.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,398.0,1358.0,1358.0
2024-02-01,332.0,1133.0,1133.0
2024-03-01,324.0,1105.0,1105.0
2024-04-01,318.0,1085.0,1085.0
2024-05-01,484.0,1651.0,1651.0
2024-06-01,496.0,1692.0,1692.0
2024-07-01,739.0,2521.0,2521.0
2024-08-01,530.0,1808.0,1808.0
2024-09-01,691.0,2358.0,2358.0
2024-10-01,591.0,2016.0,2016.0
2024-11-01,316.0,1078.0,1078.0
2024-12-01,348.0,1187.0,1187.0
