measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0
2006-06-01,0.0,0.0,0.0
2006-07-01,0.0,0.0,0.0
2006-08-01,3.9440000000000004,32.0,32.0
2006-09-01,2.802,23.0,23.0
2006-10-01,3.6060000000000003,29.0,29.0
2006-11-01,3.1470000000000002,26.0,26.0
2006-12-01,3.5020000000000002,28.0,28.0
2007-01-01,1.528,62.0,62.0
2007-02-01,1.713,68.0,68.0
2007-03-01,0.867,37.0,37.0
2007-04-01,1.0310000000000001,43.0,43.0
2007-05-01,0.925,37.0,37.0
2007-06-01,0.739,31.0,31.0
2007-07-01,0.8470000000000001,37.0,37.0
2007-08-01,1.4020000000000001,56.0,56.0
2007-09-01,0.655,25.0,25.0
2007-10-01,0.78,31.0,31.0
2007-11-01,0.608,25.0,25.0
2007-12-01,0.905,37.0,37.0
2008-01-01,3.7470000000000003,70.0,70.0
2008-02-01,2.003,41.0,41.0
2008-03-01,1.746,35.0,35.0
2008-04-01,1.36,23.0,23.0
2008-05-01,1.794,35.0,35.0
2008-06-01,1.395,29.0,29.0
2008-07-01,1.0410000000000001,17.0,17.0
2008-08-01,1.362,23.0,23.0
2008-09-01,1.362,23.0,23.0
2008-10-01,1.6920000000000002,35.0,35.0
2008-11-01,2.6270000000000002,52.0,52.0
2008-12-01,2.871,52.0,52.0
2009-01-01,0.496,64.0,64.0
2009-02-01,0.36300000000000004,47.0,47.0
2009-03-01,0.341,41.0,41.0
2009-04-01,0.194,23.0,23.0
2009-05-01,0.24,29.0,29.0
2009-06-01,0.205,23.0,23.0
2009-07-01,0.17800000000000002,23.0,23.0
2009-08-01,0.182,23.0,23.0
2009-09-01,0.17800000000000002,23.0,23.0
2009-10-01,0.155,18.0,18.0
2009-11-01,0.223,29.0,29.0
2009-12-01,0.245,29.0,29.0
2010-01-01,7.071000000000001,130.0,130.0
2010-02-01,3.6140000000000003,68.0,68.0
2010-03-01,1.639,31.0,31.0
2010-04-01,1.453,25.0,25.0
2010-05-01,2.309,43.0,43.0
2010-06-01,2.079,37.0,37.0
2010-07-01,1.48,25.0,25.0
2010-08-01,1.679,31.0,31.0
2010-09-01,1.3070000000000002,25.0,25.0
2010-10-01,1.387,25.0,25.0
2010-11-01,1.8230000000000002,31.0,31.0
2010-12-01,5.159,93.0,93.0
2011-01-01,18.257,229.0,229.0
2011-02-01,4.74,62.0,62.0
2011-03-01,6.222,81.0,81.0
2011-04-01,5.183,68.0,68.0
2011-05-01,9.176,118.0,118.0
2011-06-01,8.606,112.0,112.0
2011-07-01,4.671,62.0,62.0
2011-08-01,5.309,68.0,68.0
2011-09-01,5.319,68.0,68.0
2011-10-01,3.47,43.0,43.0
2011-11-01,5.468,68.0,68.0
2011-12-01,5.579,68.0,68.0
2012-01-01,7.964,99.0,99.0
2012-02-01,4.839,62.0,62.0
2012-03-01,2.97,37.0,37.0
