measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2023-01-01,-1.0,0.0,0.0,40.0,136.0,136.0
2023-02-01,-1.0,0.0,0.0,63.0,215.0,215.0
2023-03-01,-1.0,0.0,0.0,111.0,379.0,379.0
2023-04-01,-2.0,0.0,0.0,116.0,396.0,396.0
2023-05-01,0.0,0.0,0.0,164.0,560.0,560.0
2023-06-01,0.0,0.0,0.0,139.0,474.0,474.0
2023-07-01,0.0,0.0,0.0,147.0,502.0,502.0
2023-08-01,0.0,0.0,0.0,133.0,454.0,454.0
2023-09-01,0.0,0.0,0.0,86.0,293.0,293.0
2023-10-01,0.0,0.0,0.0,78.0,266.0,266.0
2023-11-01,0.0,0.0,0.0,63.0,215.0,215.0
2023-12-01,-2.0,0.0,0.0,39.0,133.0,133.0
2024-01-01,-2.0,0.0,0.0,43.0,147.0,147.0
2024-02-01,-1.0,0.0,0.0,52.0,177.0,177.0
2024-03-01,-2.0,0.0,0.0,102.0,348.0,348.0
2024-04-01,-1.0,0.0,0.0,124.0,423.0,423.0
2024-05-01,0.0,0.0,0.0,106.0,362.0,362.0
2024-06-01,0.0,0.0,0.0,105.0,358.0,358.0
2024-07-01,0.0,0.0,0.0,135.0,461.0,461.0
2024-08-01,-1.0,0.0,0.0,143.0,488.0,488.0
2024-09-01,0.0,0.0,0.0,94.0,321.0,321.0
2024-10-01,0.0,0.0,0.0,98.0,334.0,334.0
2024-11-01,-2.0,0.0,0.0,64.0,218.0,218.0
2024-12-01,-1.0,0.0,0.0,37.0,126.0,126.0
