measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2017-08-01,337.51,3109.0,3109.0
2017-09-01,272.521,2511.0,2511.0
2017-10-01,240.696,2218.0,2218.0
2017-11-01,147.901,1363.0,1363.0
2017-12-01,108.372,998.0,998.0
2018-01-01,130.731,1190.0,1190.0
2018-02-01,143.121,1303.0,1303.0
2018-03-01,230.612,2099.0,2099.0
2018-04-01,257.415,2344.0,2344.0
2018-05-01,324.424,2954.0,2954.0
2018-06-01,316.333,2880.0,2880.0
2018-07-01,371.71,3384.0,3384.0
2018-08-01,300.402,2735.0,2735.0
2018-09-01,185.855,1692.0,1692.0
2018-10-01,178.269,1623.0,1623.0
2018-11-01,106.456,969.0,969.0
2018-12-01,147.672,1344.0,1344.0
2019-01-01,161.774,1441.0,1441.0
2019-02-01,186.831,1664.0,1664.0
2019-03-01,262.629,2339.0,2339.0
2019-04-01,287.842,2563.0,2563.0
2019-05-01,290.661,2588.0,2588.0
2019-06-01,320.573,2855.0,2855.0
2019-07-01,383.842,3418.0,3418.0
2019-08-01,317.754,2830.0,2830.0
2019-09-01,299.588,2668.0,2668.0
2019-10-01,202.648,1805.0,1805.0
2019-11-01,163.654,1457.0,1457.0
2019-12-01,103.204,919.0,919.0
2020-01-01,140.311,1230.0,1230.0
2020-02-01,183.783,1611.0,1611.0
2020-03-01,279.642,2452.0,2452.0
2020-04-01,268.122,2351.0,2351.0
2020-05-01,378.0,3314.0,3314.0
2020-06-01,357.133,3131.0,3131.0
2020-07-01,351.699,3083.0,3083.0
2020-08-01,332.462,2915.0,2915.0
2020-09-01,288.663,2531.0,2531.0
2020-10-01,209.867,1840.0,1840.0
2020-11-01,150.092,1316.0,1316.0
2020-12-01,114.226,1001.0,1001.0
2021-01-01,145.157,1284.0,1284.0
2021-02-01,114.651,1014.0,1014.0
2021-03-01,362.891,3209.0,3209.0
2021-04-01,293.715,2598.0,2598.0
2021-05-01,365.046,3228.0,3228.0
2021-06-01,378.428,3347.0,3347.0
2021-07-01,297.798,2634.0,2634.0
2021-08-01,300.179,2655.0,2655.0
2021-09-01,278.973,2467.0,2467.0
2021-10-01,206.168,1823.0,1823.0
2021-11-01,203.9,1803.0,1803.0
2021-12-01,109.094,965.0,965.0
2022-01-01,239.61,818.0,818.0
2022-02-01,157.685,538.0,538.0
2022-03-01,235.335,803.0,803.0
2022-04-01,287.532,981.0,981.0
2022-05-01,323.623,1104.0,1104.0
2022-06-01,325.512,1111.0,1111.0
2022-07-01,359.316,1226.0,1226.0
2022-08-01,316.962,1081.0,1081.0
2022-09-01,262.776,897.0,897.0
2022-10-01,208.292,711.0,711.0
2022-11-01,171.804,586.0,586.0
2022-12-01,111.553,381.0,381.0
2023-01-01,232.0,792.0,792.0
2023-02-01,235.0,802.0,802.0
2023-03-01,222.0,757.0,757.0
2023-04-01,234.0,798.0,798.0
2023-05-01,220.0,751.0,751.0
2023-06-01,242.0,826.0,826.0
2023-07-01,250.0,853.0,853.0
2023-08-01,241.0,822.0,822.0
2023-09-01,233.0,795.0,795.0
2023-10-01,234.0,798.0,798.0
2023-11-01,265.0,904.0,904.0
2023-12-01,227.0,775.0,775.0
2024-01-01,71.0,242.0,242.0
2024-02-01,220.0,751.0,751.0
2024-03-01,257.0,877.0,877.0
2024-04-01,285.0,972.0,972.0
2024-05-01,317.0,1082.0,1082.0
2024-06-01,336.0,1146.0,1146.0
2024-07-01,312.0,1065.0,1065.0
2024-08-01,296.0,1010.0,1010.0
2024-09-01,256.0,873.0,873.0
2024-10-01,256.0,873.0,873.0
2024-11-01,186.0,635.0,635.0
2024-12-01,113.0,386.0,386.0
