measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2015-01-01,719.737,6707.0,6707.0
2015-02-01,2372.514,22109.0,22109.0
2015-03-01,3174.922,29587.0,29587.0
2015-04-01,4841.807,45121.0,45121.0
2015-05-01,6438.715,60002.0,60002.0
2015-06-01,6398.078,59624.0,59624.0
2015-07-01,5543.043,51656.0,51656.0
2015-08-01,5841.58,54438.0,54438.0
2015-09-01,3126.303,29134.0,29134.0
2015-10-01,2556.172,23821.0,23821.0
2015-11-01,2370.703,22093.0,22093.0
2015-12-01,3507.426,32686.0,32686.0
2016-01-01,3028.648,27960.0,27960.0
2016-02-01,2311.701,21342.0,21342.0
2016-03-01,5718.277,52791.0,52791.0
2016-04-01,5805.526,53597.0,53597.0
2016-05-01,6988.265,64516.0,64516.0
2016-06-01,7325.63,67630.0,67630.0
2016-07-01,7434.031,68631.0,68631.0
2016-08-01,6455.175,59594.0,59594.0
2016-09-01,4371.892,40361.0,40361.0
2016-10-01,4102.934,37878.0,37878.0
2016-11-01,2309.76,21324.0,21324.0
2016-12-01,3345.161,30883.0,30883.0
2017-01-01,3475.296,32018.0,32018.0
2017-02-01,3199.795,29480.0,29480.0
2017-03-01,4065.188,37453.0,37453.0
2017-04-01,5163.601,47572.0,47572.0
2017-05-01,7010.547,64588.0,64588.0
2017-06-01,6986.136,64363.0,64363.0
2017-07-01,6044.069,55684.0,55684.0
2017-08-01,6997.019,64464.0,64464.0
2017-09-01,5185.715,47776.0,47776.0
2017-10-01,3570.342,32894.0,32894.0
2017-11-01,1906.848,17568.0,17568.0
2017-12-01,987.444,9097.0,9097.0
2018-01-01,1752.234,15952.0,15952.0
2018-02-01,3662.769,33346.0,33346.0
2018-03-01,4382.225,39896.0,39896.0
2018-04-01,5099.137,46423.0,46423.0
2018-05-01,7966.75,72529.0,72529.0
2018-06-01,7366.14,67061.0,67061.0
2018-07-01,6465.87,58865.0,58865.0
2018-08-01,6793.099,61844.0,61844.0
2018-09-01,5198.257,47325.0,47325.0
2018-10-01,4248.671,38680.0,38680.0
2018-11-01,2637.309,24010.0,24010.0
2018-12-01,2291.539,20862.0,20862.0
2019-01-01,2123.259,18908.0,18908.0
2019-02-01,4162.3,37065.0,37065.0
2019-03-01,4331.182,38569.0,38569.0
2019-04-01,5826.028,51881.0,51881.0
2019-05-01,7259.545,64646.0,64646.0
2019-06-01,6174.312,54982.0,54982.0
2019-07-01,6608.242,58846.0,58846.0
2019-08-01,5800.799,51656.0,51656.0
2019-09-01,4777.62,42545.0,42545.0
2019-10-01,3462.574,30834.0,30834.0
2019-11-01,1845.282,16432.0,16432.0
2019-12-01,1878.857,16731.0,16731.0
2020-01-01,2977.03,26100.0,26100.0
2020-02-01,3051.658,26754.0,26754.0
2020-03-01,4423.799,38783.0,38783.0
2020-04-01,5964.255,52289.0,52289.0
2020-05-01,6085.837,53355.0,53355.0
2020-06-01,6749.199,59170.0,59170.0
2020-07-01,6626.606,58095.0,58095.0
2020-08-01,5645.733,49496.0,49496.0
2020-09-01,3125.497,27401.0,27401.0
2020-10-01,3405.319,29854.0,29854.0
2020-11-01,2605.97,22847.0,22847.0
2020-12-01,2559.097,22436.0,22436.0
2021-01-01,2976.908,26328.0,26328.0
2021-02-01,4354.146,38508.0,38508.0
2021-03-01,5091.303,45027.0,45027.0
2021-04-01,6815.459,60276.0,60276.0
2021-05-01,7529.094,66587.0,66587.0
2021-06-01,6634.869,58679.0,58679.0
2021-07-01,5390.466,47673.0,47673.0
2021-08-01,5676.628,50204.0,50204.0
2021-09-01,4469.405,39527.0,39527.0
2021-10-01,3414.015,30194.0,30194.0
2021-11-01,2032.626,17977.0,17977.0
2021-12-01,2776.081,24552.0,24552.0
2022-01-01,2128.869,7264.0,7264.0
2022-02-01,2821.924,9628.0,9628.0
2022-03-01,4877.584,16642.0,16642.0
2022-04-01,6284.048,21441.0,21441.0
2022-05-01,7257.876,24764.0,24764.0
2022-06-01,6026.62,20563.0,20563.0
2022-07-01,6190.508,21122.0,21122.0
2022-08-01,4807.17,16402.0,16402.0
2022-09-01,3585.797,12235.0,12235.0
2022-10-01,2855.852,9744.0,9744.0
2022-11-01,2950.596,10067.0,10067.0
2022-12-01,2857.156,9749.0,9749.0
2023-01-01,2685.0,9161.0,9161.0
2023-02-01,2301.0,7851.0,7851.0
2023-03-01,4461.0,15221.0,15221.0
2023-04-01,5328.0,18179.0,18179.0
2023-05-01,6052.0,20649.0,20649.0
2023-06-01,6429.0,21936.0,21936.0
2023-07-01,6831.0,23307.0,23307.0
2023-08-01,3682.0,12563.0,12563.0
2023-09-01,3319.0,11324.0,11324.0
2023-10-01,2622.0,8946.0,8946.0
2023-11-01,2154.0,7349.0,7349.0
2023-12-01,1849.0,6309.0,6309.0
2024-01-01,3597.0,12273.0,12273.0
2024-02-01,2644.0,9021.0,9021.0
2024-03-01,5384.0,18370.0,18370.0
2024-04-01,6135.0,20933.0,20933.0
2024-05-01,7969.0,27190.0,27190.0
2024-06-01,8095.0,27620.0,27620.0
2024-07-01,5784.0,19735.0,19735.0
2024-08-01,6248.0,21318.0,21318.0
2024-09-01,3819.0,13030.0,13030.0
2024-10-01,3857.0,13160.0,13160.0
2024-11-01,2712.0,9253.0,9253.0
2024-12-01,2497.0,8520.0,8520.0
