measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2022-08-01,4122.188,25648.0,25648.0
2022-09-01,2796.595,17400.0,17400.0
2022-10-01,2629.247,16359.0,16359.0
2022-11-01,2431.013,15125.0,15125.0
2022-12-01,2594.957,16145.0,16145.0
2023-01-01,3344.843,22120.0,22120.0
2023-02-01,3015.248,19938.0,19938.0
2023-03-01,2926.191,19349.0,19349.0
2023-04-01,2585.332,17095.0,17095.0
2023-05-01,2922.232,19323.0,19323.0
2023-06-01,3887.374,25705.0,25705.0
2023-07-01,5655.773,37398.0,37398.0
2023-08-01,4449.552,29422.0,29422.0
2023-09-01,4014.032,26542.0,26542.0
2023-10-01,3147.888,20815.0,20815.0
2023-11-01,3779.737,24993.0,24993.0
2023-12-01,3617.798,23922.0,23922.0
2024-01-01,3506.0,24011.0,24011.0
2024-02-01,3228.0,22184.0,22184.0
2024-03-01,3449.0,23718.0,23718.0
2024-04-01,3305.0,22791.0,22791.0
2024-05-01,3465.0,23799.0,23799.0
2024-06-01,3225.0,23122.0,23122.0
2024-07-01,3504.0,23479.0,23479.0
2024-08-01,3379.0,23541.0,23541.0
2024-09-01,3223.0,22642.0,22642.0
2024-10-01,3347.0,23541.0,23541.0
2024-11-01,3266.0,23004.0,23004.0
2024-12-01,3271.0,23105.0,23105.0
