measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,2975.0,30466.98,30466.98
2003-02-01,2271.0,23257.31,23257.31
2003-03-01,4708.0,48214.63,48214.63
2003-04-01,6006.0,61507.45,61507.45
2003-05-01,6067.0,62132.15,62132.15
2003-06-01,5699.0,58363.46,58363.46
2003-07-01,6020.0,61650.82,61650.82
2003-08-01,5160.0,52843.56,52843.56
2003-09-01,4645.0,47569.45,47569.45
2003-10-01,4557.0,46668.24,46668.24
2003-11-01,3009.0,30815.17,30815.17
2003-12-01,2532.0,25930.21,25930.21
2004-01-01,4013.913,40227.44,40227.44
2004-02-01,3674.8160000000003,36829.01,36829.01
2004-03-01,5217.254,52287.32,52287.32
2004-04-01,5038.714,50497.99,50497.99
2004-05-01,4659.075,46693.25,46693.25
2004-06-01,5050.097000000001,50612.07,50612.07
2004-07-01,5297.759,53094.14,53094.14
2004-08-01,4600.707,46108.29,46108.29
2004-09-01,3468.1780000000003,34758.08,34758.08
2004-10-01,2976.206,29827.54,29827.54
2004-11-01,2664.78,26706.43,26706.43
2004-12-01,3330.501,33378.28,33378.28
2005-01-01,1769.0,17688.23,17688.23
2005-02-01,9395.0,93940.61,93940.61
2005-03-01,6531.0,65303.47,65303.47
2005-04-01,5622.0,56214.38,56214.38
2005-05-01,7953.0,79522.05,79522.05
2005-06-01,3769.0,37686.23,37686.23
2005-07-01,5063.0,50624.94,50624.94
2005-08-01,5399.0,53984.6,53984.6
2005-09-01,4790.0,47895.21,47895.21
2005-10-01,3879.0,38786.12,38786.12
2005-11-01,3400.0,33996.6,33996.6
2005-12-01,2393.0,23927.61,23927.61
2006-01-01,2682.0,26603.0,26603.0
2006-02-01,3155.0,31294.0,31294.0
2006-03-01,4094.0,40608.0,40608.0
2006-04-01,5358.0,53146.0,53146.0
2006-05-01,5807.0,57600.0,57600.0
2006-06-01,5446.0,54019.0,54019.0
2006-07-01,5710.0,56637.0,56637.0
2006-08-01,5233.0,51906.0,51906.0
2006-09-01,4606.0,45687.0,45687.0
2006-10-01,4273.0,42384.0,42384.0
2006-11-01,3182.0,31562.0,31562.0
2006-12-01,2688.0,26662.0,26662.0
2007-01-01,2758.0,27260.0,27260.0
2007-02-01,2852.0,28189.0,28189.0
2007-03-01,5031.0,49726.0,49726.0
2007-04-01,5384.0,53215.0,53215.0
2007-05-01,5899.0,58306.0,58306.0
2007-06-01,5658.0,55924.0,55924.0
2007-07-01,6111.0,60401.0,60401.0
2007-08-01,5174.0,51140.0,51140.0
2007-09-01,4248.0,41987.0,41987.0
2007-10-01,3790.0,37460.0,37460.0
2007-11-01,2559.0,25293.0,25293.0
2007-12-01,1981.0,19580.0,19580.0
2008-01-01,3271.851,32241.0,32241.0
2008-02-01,2564.6110000000003,25272.0,25272.0
2008-03-01,3010.2760000000003,29663.0,29663.0
2008-04-01,5667.996,55852.0,55852.0
2008-05-01,6743.6320000000005,66452.0,66452.0
2008-06-01,5722.2080000000005,56387.0,56387.0
2008-07-01,6952.014,68505.0,68505.0
2008-08-01,7134.14,70300.0,70300.0
2008-09-01,3571.822,35197.0,35197.0
2008-10-01,2290.817,22574.0,22574.0
2008-11-01,1643.5720000000001,16196.0,16196.0
2008-12-01,1785.0610000000001,17590.0,17590.0
2009-01-01,969.546,9463.0,9463.0
2009-02-01,1283.476,12527.0,12527.0
2009-03-01,2027.191,19785.0,19785.0
2009-04-01,2402.92,23452.0,23452.0
2009-05-01,3284.835,32060.0,32060.0
2009-06-01,2972.826,29015.0,29015.0
2009-07-01,3277.5260000000003,31989.0,31989.0
2009-08-01,2674.592,26104.0,26104.0
2009-09-01,1993.375,19455.0,19455.0
2009-10-01,1582.809,15448.0,15448.0
2009-11-01,1104.414,10779.0,10779.0
2009-12-01,1158.49,11307.0,11307.0
2010-01-01,1924.2530000000002,18773.0,18773.0
2010-02-01,2093.332,20423.0,20423.0
2010-03-01,2935.607,28640.0,28640.0
2010-04-01,3714.904,36243.0,36243.0
2010-05-01,5674.717000000001,55363.0,55363.0
2010-06-01,6384.817,62290.0,62290.0
2010-07-01,6008.986,58624.0,58624.0
2010-08-01,5071.492,49477.0,49477.0
2010-09-01,3808.079,37152.0,37152.0
2010-10-01,2846.7650000000003,27773.0,27773.0
2010-11-01,2982.2270000000003,29095.0,29095.0
2010-12-01,4700.821,45861.0,45861.0
2011-01-01,4025.532,39112.0,39112.0
2011-02-01,2937.183,28538.0,28538.0
2011-03-01,4794.519,46584.0,46584.0
2011-04-01,5661.943,55011.0,55011.0
2011-05-01,6289.189,61106.0,61106.0
2011-06-01,6117.917,59442.0,59442.0
2011-07-01,6141.964,59675.0,59675.0
2011-08-01,4972.148,48309.0,48309.0
2011-09-01,3990.034,38767.0,38767.0
2011-10-01,2807.024,27273.0,27273.0
2011-11-01,2445.704,23762.0,23762.0
2011-12-01,2189.843,21277.0,21277.0
2012-01-01,2572.641,24481.0,24481.0
2012-02-01,2135.642,20323.0,20323.0
2012-03-01,2877.19,27379.0,27379.0
2012-04-01,4437.277,42225.0,42225.0
2012-05-01,6677.0,63538.0,63538.0
2012-06-01,5870.834,55867.0,55867.0
2012-07-01,6315.572,60099.0,60099.0
2012-08-01,5725.87,54487.0,54487.0
2012-09-01,4691.693,44646.0,44646.0
2012-10-01,3638.61,34625.0,34625.0
2012-11-01,2928.325,27866.0,27866.0
2012-12-01,3783.346,36002.0,36002.0
2013-01-01,3316.303,31641.0,31641.0
2013-02-01,2942.232,28072.0,28072.0
2013-03-01,3496.387,33359.0,33359.0
2013-04-01,4407.792,42055.0,42055.0
2013-05-01,5296.58,50535.0,50535.0
2013-06-01,5592.876,53362.0,53362.0
2013-07-01,6247.302,59606.0,59606.0
2013-08-01,5139.65,49037.0,49037.0
2013-09-01,3457.702,32990.0,32990.0
2013-10-01,2762.674,26359.0,26359.0
2013-11-01,2027.693,19346.0,19346.0
2013-12-01,1811.809,17286.0,17286.0
2014-01-01,2252.805,21424.0,21424.0
2014-02-01,2014.743,19160.0,19160.0
2014-03-01,2637.738,25085.0,25085.0
2014-04-01,3926.74,37343.0,37343.0
2014-05-01,5723.838,54434.0,54434.0
2014-06-01,6126.732,58265.0,58265.0
2014-07-01,6400.77,60871.0,60871.0
2014-08-01,5237.907,49812.0,49812.0
2014-09-01,3453.468,32842.0,32842.0
2014-10-01,2777.954,26418.0,26418.0
2014-11-01,2296.803,21843.0,21843.0
2014-12-01,2717.502,25843.0,25843.0
2015-01-01,2957.107,27557.0,27557.0
2015-02-01,3099.056,28880.0,28880.0
2015-03-01,3114.202,29021.0,29021.0
2015-04-01,3400.75,31692.0,31692.0
2015-05-01,4341.383,40457.0,40457.0
2015-06-01,5335.16,49718.0,49718.0
2015-07-01,6584.849,61364.0,61364.0
2015-08-01,5829.463,54325.0,54325.0
2015-09-01,4744.964,44218.0,44218.0
2015-10-01,3130.289,29171.0,29171.0
2015-11-01,2221.332,20701.0,20701.0
2015-12-01,2986.445,27831.0,27831.0
2016-01-01,1707.525,15764.0,15764.0
2016-02-01,2426.208,22399.0,22399.0
2016-03-01,4374.843,40389.0,40389.0
2016-04-01,4357.782,40231.0,40231.0
2016-05-01,5052.742,46647.0,46647.0
2016-06-01,5237.551,48353.0,48353.0
2016-07-01,5442.922,50249.0,50249.0
2016-08-01,4528.007,41803.0,41803.0
2016-09-01,3628.367,33497.0,33497.0
2016-10-01,2713.712,25053.0,25053.0
2016-11-01,2629.222,24273.0,24273.0
2016-12-01,3628.119,33495.0,33495.0
2017-01-01,3741.472,34470.0,34470.0
2017-02-01,3500.111,32247.0,32247.0
2017-03-01,4485.991,41329.0,41329.0
2017-04-01,4448.74,40986.0,40986.0
2017-05-01,5090.568,46899.0,46899.0
2017-06-01,4424.366,40762.0,40762.0
2017-07-01,4303.432,39648.0,39648.0
2017-08-01,3851.876,35487.0,35487.0
2017-09-01,3004.671,27682.0,27682.0
2017-10-01,2117.796,19511.0,19511.0
2017-11-01,1947.932,17946.0,17946.0
2017-12-01,2000.045,18426.0,18426.0
2018-01-01,2705.492,24631.0,24631.0
2018-02-01,2035.522,18531.0,18531.0
2018-03-01,3132.444,28518.0,28518.0
2018-04-01,5396.611,49131.0,49131.0
