measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2021-01-01,18.627,262.0,262.0
2021-02-01,18.114,254.0,254.0
2021-03-01,14.118,198.0,198.0
2021-04-01,16.082,226.0,226.0
2021-05-01,18.408,259.0,259.0
2021-06-01,25.056,352.0,352.0
2021-07-01,27.603,388.0,388.0
2021-08-01,28.149,396.0,396.0
2021-09-01,23.787,335.0,335.0
2021-10-01,20.128,283.0,283.0
2021-11-01,16.555,233.0,233.0
2021-12-01,17.373,244.0,244.0
2022-01-01,24.399,350.0,350.0
2022-02-01,21.721,312.0,312.0
2022-03-01,17.297,248.0,248.0
2022-04-01,18.031,259.0,259.0
2022-05-01,26.637,382.0,382.0
2022-06-01,32.424,466.0,466.0
2022-07-01,38.209,548.0,548.0
2022-08-01,38.407,551.0,551.0
2022-09-01,32.375,464.0,464.0
2022-10-01,25.022,359.0,359.0
2022-11-01,23.452,336.0,336.0
2022-12-01,26.026,373.0,373.0
2023-01-01,20.131,288.0,288.0
2023-02-01,18.987,272.0,272.0
2023-03-01,18.739,269.0,269.0
2023-04-01,18.097,259.0,259.0
2023-05-01,25.838,371.0,371.0
2023-06-01,29.847,427.0,427.0
2023-07-01,32.733,469.0,469.0
2023-08-01,36.028,516.0,516.0
2023-09-01,30.352,434.0,434.0
2023-10-01,22.404,322.0,322.0
2023-11-01,20.772,298.0,298.0
2023-12-01,22.072,317.0,317.0
2024-01-01,18.49,282.0,282.0
2024-02-01,12.766,194.0,194.0
2024-03-01,14.487,221.0,221.0
2024-04-01,13.611,208.0,208.0
2024-05-01,18.186,277.0,277.0
2024-06-01,20.517,312.0,312.0
2024-07-01,22.177,337.0,337.0
2024-08-01,25.058,382.0,382.0
2024-09-01,20.792,317.0,317.0
2024-10-01,18.01,275.0,275.0
2024-11-01,14.428,220.0,220.0
2024-12-01,15.478,235.0,235.0
