measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2016-01-01,406.221,3750.0,3750.0
2016-02-01,418.076,3860.0,3860.0
2016-03-01,824.42,7611.0,7611.0
2016-04-01,693.08,6399.0,6399.0
2016-05-01,608.343,5616.0,5616.0
2016-06-01,719.238,6640.0,6640.0
2016-07-01,745.478,6882.0,6882.0
2016-08-01,980.776,9055.0,9055.0
2016-09-01,703.752,6497.0,6497.0
2016-10-01,541.52,4999.0,4999.0
2016-11-01,385.94,3563.0,3563.0
2016-12-01,624.156,5762.0,5762.0
2017-01-01,538.048,4957.0,4957.0
2017-02-01,656.838,6051.0,6051.0
2017-03-01,808.635,7450.0,7450.0
2017-04-01,880.788,8115.0,8115.0
2017-05-01,962.884,8871.0,8871.0
2017-06-01,823.553,7587.0,7587.0
2017-07-01,919.051,8467.0,8467.0
2017-08-01,829.716,7644.0,7644.0
2017-09-01,796.787,7341.0,7341.0
2017-10-01,693.824,6392.0,6392.0
2017-11-01,612.836,5646.0,5646.0
2017-12-01,501.04,4616.0,4616.0
2018-01-01,650.706,5924.0,5924.0
2018-02-01,570.353,5192.0,5192.0
2018-03-01,823.917,7501.0,7501.0
2018-04-01,1011.691,9210.0,9210.0
2018-05-01,1004.95,9149.0,9149.0
2018-06-01,1081.12,9843.0,9843.0
2018-07-01,1020.795,9293.0,9293.0
2018-08-01,1042.324,9489.0,9489.0
2018-09-01,690.086,6283.0,6283.0
2018-10-01,742.996,6764.0,6764.0
2018-11-01,538.818,4905.0,4905.0
2018-12-01,445.244,4054.0,4054.0
2019-01-01,463.83,4130.0,4130.0
2019-02-01,447.027,3981.0,3981.0
2019-03-01,740.681,6596.0,6596.0
2019-04-01,761.152,6778.0,6778.0
2019-05-01,864.722,7700.0,7700.0
2019-06-01,838.008,7462.0,7462.0
2019-07-01,931.624,8296.0,8296.0
2019-08-01,829.623,7388.0,7388.0
2019-09-01,756.554,6737.0,6737.0
2019-10-01,599.893,5342.0,5342.0
2019-11-01,516.625,4601.0,4601.0
2019-12-01,458.261,4081.0,4081.0
2020-01-01,475.046,4165.0,4165.0
2020-02-01,488.207,4280.0,4280.0
2020-03-01,624.464,5475.0,5475.0
2020-04-01,848.186,7436.0,7436.0
2020-05-01,848.861,7442.0,7442.0
2020-06-01,825.836,7240.0,7240.0
2020-07-01,923.76,8099.0,8099.0
2020-08-01,741.741,6503.0,6503.0
2020-09-01,628.194,5507.0,5507.0
2020-10-01,636.879,5584.0,5584.0
2020-11-01,532.662,4670.0,4670.0
2020-12-01,450.164,3947.0,3947.0
2021-01-01,387.606,3428.0,3428.0
2021-02-01,378.639,3349.0,3349.0
2021-03-01,621.152,5493.0,5493.0
2021-04-01,834.658,7382.0,7382.0
2021-05-01,841.129,7439.0,7439.0
2021-06-01,774.851,6853.0,6853.0
2021-07-01,837.232,7404.0,7404.0
2021-08-01,763.072,6749.0,6749.0
2021-09-01,713.803,6313.0,6313.0
2021-10-01,586.075,5183.0,5183.0
2021-11-01,551.148,4874.0,4874.0
2021-12-01,402.635,3561.0,3561.0
2022-01-01,480.21,1638.0,1638.0
2022-02-01,535.838,1828.0,1828.0
2022-03-01,698.69,2384.0,2384.0
2022-04-01,906.936,3094.0,3094.0
2022-05-01,859.667,2933.0,2933.0
2022-06-01,908.511,3100.0,3100.0
2022-07-01,808.85,2760.0,2760.0
2022-08-01,786.82,2685.0,2685.0
2022-09-01,736.646,2513.0,2513.0
2022-10-01,617.642,2107.0,2107.0
2022-11-01,482.336,1646.0,1646.0
2022-12-01,377.854,1289.0,1289.0
2023-01-01,601.0,2051.0,2051.0
2023-02-01,650.0,2218.0,2218.0
2023-03-01,861.0,2938.0,2938.0
2023-04-01,831.0,2835.0,2835.0
2023-05-01,568.0,1938.0,1938.0
2023-06-01,601.0,2051.0,2051.0
2023-07-01,863.0,2945.0,2945.0
2023-08-01,877.0,2992.0,2992.0
2023-09-01,763.0,2603.0,2603.0
2023-10-01,809.0,2760.0,2760.0
2023-11-01,680.0,2320.0,2320.0
2023-12-01,592.0,2020.0,2020.0
2024-01-01,659.0,2249.0,2249.0
2024-02-01,741.0,2528.0,2528.0
2024-03-01,821.0,2801.0,2801.0
2024-04-01,760.0,2593.0,2593.0
2024-05-01,907.0,3095.0,3095.0
2024-06-01,956.0,3262.0,3262.0
2024-07-01,797.0,2719.0,2719.0
2024-08-01,880.0,3003.0,3003.0
2024-09-01,647.0,2208.0,2208.0
2024-10-01,835.0,2849.0,2849.0
2024-11-01,599.0,2044.0,2044.0
2024-12-01,520.0,1774.0,1774.0
