measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2010-01-01,0.0,0.0,0.0
2010-02-01,3190.347,33373.0,33373.0
2010-03-01,3797.326,39723.0,39723.0
2010-04-01,3659.5,38281.0,38281.0
2010-05-01,4493.727,47008.0,47008.0
2010-06-01,4245.657,44413.0,44413.0
2010-07-01,4362.4580000000005,45635.0,45635.0
2010-08-01,4349.661,45501.0,45501.0
2010-09-01,4439.84,46444.0,46444.0
2010-10-01,4246.51,44422.0,44422.0
2010-11-01,4350.017,45504.0,45504.0
2010-12-01,4209.957,44039.0,44039.0
2011-01-01,3719.533,40721.0,40721.0
2011-02-01,3476.069,38055.0,38055.0
2011-03-01,3854.639,42199.0,42199.0
2011-04-01,4145.692,45386.0,45386.0
2011-05-01,4387.921,48038.0,48038.0
2011-06-01,4625.927,50643.0,50643.0
2011-07-01,4873.13,53350.0,53350.0
2011-08-01,4408.825,48266.0,48266.0
2011-09-01,4509.695,49371.0,49371.0
2011-10-01,4773.92,52263.0,52263.0
2011-11-01,4478.905,49034.0,49034.0
2011-12-01,4708.744,51550.0,51550.0
2012-01-01,3918.405,43255.0,43255.0
2012-02-01,3396.821,37497.0,37497.0
2012-03-01,3462.669,38224.0,38224.0
2012-04-01,3934.876,43437.0,43437.0
2012-05-01,4082.255,45063.0,45063.0
2012-06-01,4248.998,46904.0,46904.0
2012-07-01,4443.339,49049.0,49049.0
2012-08-01,3783.746,41768.0,41768.0
2012-09-01,4337.123,47877.0,47877.0
2012-10-01,4137.797,45677.0,45677.0
2012-11-01,4027.509,44459.0,44459.0
2012-12-01,4027.462,44459.0,44459.0
2013-01-01,3910.242,38492.0,38492.0
2013-02-01,2589.68,25492.0,25492.0
2013-03-01,3817.097,37574.0,37574.0
2013-04-01,3890.879,38301.0,38301.0
2013-05-01,4343.371,42755.0,42755.0
2013-06-01,4431.379,43621.0,43621.0
2013-07-01,4371.554,43032.0,43032.0
2013-08-01,4310.991,42436.0,42436.0
2013-09-01,4098.408,40344.0,40344.0
2013-10-01,4343.236,42754.0,42754.0
2013-11-01,4149.675,40848.0,40848.0
2013-12-01,4160.488,40954.0,40954.0
2014-01-01,3029.857,33233.0,33233.0
2014-02-01,2814.759,30873.0,30873.0
2014-03-01,3315.527,36366.0,36366.0
2014-04-01,3167.959,34748.0,34748.0
2014-05-01,3909.672,42883.0,42883.0
2014-06-01,3585.768,39330.0,39330.0
2014-07-01,3882.911,42589.0,42589.0
2014-08-01,3770.131,41352.0,41352.0
2014-09-01,3719.772,40800.0,40800.0
2014-10-01,3831.964,42030.0,42030.0
2014-11-01,3686.51,40435.0,40435.0
2014-12-01,3707.17,40662.0,40662.0
2015-01-01,3206.367,30536.0,30536.0
2015-02-01,2773.749,26417.0,26417.0
2015-03-01,3343.505,31843.0,31843.0
2015-04-01,3301.289,31442.0,31442.0
2015-05-01,3752.649,35740.0,35740.0
2015-06-01,3539.028,33706.0,33706.0
2015-07-01,3844.612,36616.0,36616.0
2015-08-01,3834.734,36522.0,36522.0
2015-09-01,3660.662,34864.0,34864.0
2015-10-01,3672.404,34976.0,34976.0
2015-11-01,3657.889,34838.0,34838.0
2015-12-01,3773.112,35935.0,35935.0
2016-01-01,3343.993,42541.0,42541.0
2016-02-01,3147.16,40037.0,40037.0
2016-03-01,3519.622,44776.0,44776.0
2016-04-01,3190.432,40588.0,40588.0
2016-05-01,3981.312,50649.0,50649.0
2016-06-01,3698.288,47048.0,47048.0
2016-07-01,3941.974,50148.0,50148.0
2016-08-01,3867.164,49197.0,49197.0
2016-09-01,3663.852,46611.0,46611.0
2016-10-01,3927.256,49961.0,49961.0
2016-11-01,3775.617,48032.0,48032.0
2016-12-01,3842.33,48881.0,48881.0
2017-01-01,3301.505,40454.0,40454.0
2017-02-01,3061.999,37519.0,37519.0
2017-03-01,3184.382,39019.0,39019.0
2017-04-01,3419.95,41906.0,41906.0
2017-05-01,3722.856,45617.0,45617.0
2017-06-01,3695.286,45279.0,45279.0
2017-07-01,3892.188,47692.0,47692.0
2017-08-01,3783.41,46359.0,46359.0
2017-09-01,3508.548,42991.0,42991.0
2017-10-01,3658.317,44826.0,44826.0
2017-11-01,3686.702,45174.0,45174.0
2017-12-01,3722.857,45617.0,45617.0
2018-01-01,3291.748,41975.0,41975.0
2018-02-01,3110.244,39661.0,39661.0
2018-03-01,3570.074,45525.0,45525.0
