measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2013-07-01,341.786,3261.0,3261.0
2013-08-01,459.977,4389.0,4389.0
2013-09-01,447.13,4266.0,4266.0
2013-10-01,395.855,3777.0,3777.0
2013-11-01,394.051,3760.0,3760.0
2013-12-01,411.201,3923.0,3923.0
2014-01-01,160.168,1523.0,1523.0
2014-02-01,182.671,1737.0,1737.0
2014-03-01,321.61,3059.0,3059.0
2014-04-01,380.591,3619.0,3619.0
2014-05-01,437.225,4158.0,4158.0
2014-06-01,484.919,4612.0,4612.0
2014-07-01,448.74,4268.0,4268.0
2014-08-01,485.554,4618.0,4618.0
2014-09-01,473.752,4505.0,4505.0
2014-10-01,427.814,4069.0,4069.0
2014-11-01,355.518,3381.0,3381.0
2014-12-01,242.438,2306.0,2306.0
2015-01-01,217.23,2024.0,2024.0
2015-02-01,273.777,2551.0,2551.0
2015-03-01,401.206,3739.0,3739.0
2015-04-01,450.295,4196.0,4196.0
2015-05-01,452.616,4218.0,4218.0
2015-06-01,466.345,4346.0,4346.0
2015-07-01,482.643,4498.0,4498.0
2015-08-01,488.508,4552.0,4552.0
2015-09-01,403.154,3757.0,3757.0
2015-10-01,339.626,3165.0,3165.0
2015-11-01,314.62,2932.0,2932.0
2015-12-01,258.98,2413.0,2413.0
2016-01-01,178.174,1645.0,1645.0
2016-02-01,297.396,2746.0,2746.0
2016-03-01,328.266,3031.0,3031.0
2016-04-01,382.408,3530.0,3530.0
2016-05-01,475.351,4388.0,4388.0
2016-06-01,455.915,4209.0,4209.0
2016-07-01,532.231,4914.0,4914.0
2016-08-01,524.862,4846.0,4846.0
2016-09-01,463.083,4275.0,4275.0
2016-10-01,390.376,3604.0,3604.0
2016-11-01,335.35,3096.0,3096.0
2016-12-01,244.588,2258.0,2258.0
2017-01-01,190.632,1756.0,1756.0
2017-02-01,212.93,1962.0,1962.0
2017-03-01,397.059,3658.0,3658.0
2017-04-01,418.332,3854.0,3854.0
2017-05-01,525.981,4846.0,4846.0
2017-06-01,570.01,5252.0,5252.0
2017-07-01,519.571,4787.0,4787.0
2017-08-01,480.164,4424.0,4424.0
2017-09-01,448.371,4131.0,4131.0
2017-10-01,413.054,3805.0,3805.0
2017-11-01,253.823,2338.0,2338.0
2017-12-01,242.073,2230.0,2230.0
2018-01-01,219.854,2002.0,2002.0
2018-02-01,309.48,2818.0,2818.0
2018-03-01,353.871,3222.0,3222.0
2018-04-01,442.383,4027.0,4027.0
2018-05-01,533.239,4855.0,4855.0
2018-06-01,574.531,5231.0,5231.0
2018-07-01,496.607,4521.0,4521.0
2018-08-01,500.064,4553.0,4553.0
2018-09-01,473.381,4310.0,4310.0
2018-10-01,372.962,3395.0,3395.0
2018-11-01,256.539,2336.0,2336.0
2018-12-01,204.089,1858.0,1858.0
2019-01-01,210.975,1879.0,1879.0
2019-02-01,246.171,2192.0,2192.0
2019-03-01,373.937,3330.0,3330.0
2019-04-01,434.914,3873.0,3873.0
2019-05-01,452.816,4032.0,4032.0
2019-06-01,547.427,4875.0,4875.0
2019-07-01,540.242,4811.0,4811.0
2019-08-01,529.102,4712.0,4712.0
2019-09-01,432.695,3853.0,3853.0
2019-10-01,397.575,3540.0,3540.0
2019-11-01,254.263,2264.0,2264.0
2019-12-01,163.883,1459.0,1459.0
2020-01-01,237.051,2078.0,2078.0
2020-02-01,321.335,2817.0,2817.0
2020-03-01,314.446,2757.0,2757.0
2020-04-01,396.29,3474.0,3474.0
2020-05-01,518.645,4547.0,4547.0
2020-06-01,516.467,4528.0,4528.0
2020-07-01,583.358,5114.0,5114.0
2020-08-01,483.296,4237.0,4237.0
2020-09-01,379.483,3327.0,3327.0
2020-10-01,350.766,3075.0,3075.0
2020-11-01,277.306,2431.0,2431.0
2020-12-01,219.557,1925.0,1925.0
2021-01-01,116.932,1034.0,1034.0
2021-02-01,153.179,1355.0,1355.0
2021-03-01,197.781,1749.0,1749.0
2021-04-01,247.57,2190.0,2190.0
2021-05-01,269.847,2387.0,2387.0
2021-06-01,262.127,2318.0,2318.0
2021-07-01,251.068,2220.0,2220.0
2021-08-01,246.951,2184.0,2184.0
2021-09-01,212.935,1883.0,1883.0
2021-10-01,177.231,1567.0,1567.0
2021-11-01,141.021,1247.0,1247.0
2021-12-01,96.358,852.0,852.0
2022-01-01,88.467,302.0,302.0
2022-02-01,105.521,360.0,360.0
2022-03-01,139.899,477.0,477.0
2022-04-01,157.811,538.0,538.0
2022-05-01,184.959,631.0,631.0
2022-06-01,192.588,657.0,657.0
2022-07-01,185.749,634.0,634.0
2022-08-01,172.466,588.0,588.0
2022-09-01,145.547,497.0,497.0
2022-10-01,134.091,458.0,458.0
2022-11-01,99.406,339.0,339.0
2022-12-01,69.496,237.0,237.0
2023-01-01,20.0,68.0,68.0
2023-02-01,9.0,31.0,31.0
2023-03-01,85.0,290.0,290.0
2023-04-01,206.0,703.0,703.0
2023-05-01,229.0,781.0,781.0
2023-06-01,225.0,768.0,768.0
2023-07-01,243.0,829.0,829.0
2023-08-01,190.0,648.0,648.0
2023-09-01,152.0,519.0,519.0
2023-10-01,120.0,409.0,409.0
2023-11-01,24.0,82.0,82.0
2023-12-01,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
