measured_on,Bituminous Coal Generation,Bituminous Coal Quantity Consumed For Electricity,Bituminous Coal Total Fuel Consumed,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Subbituminous Coal Generation,Subbituminous Coal Quantity Consumed For Electricity,Subbituminous Coal Total Fuel Consumed
2004-02-01,549108.0,5394449.0,5394449.0,6280.0,63760.0,63760.0,,,
2004-03-01,623139.0,5953205.0,5953205.0,3442.0,34724.0,34724.0,,,
2004-04-01,520788.0,5077459.0,5077459.0,1800.0,18377.0,18377.0,,,
2004-05-01,513271.0,5018740.0,5018740.0,2272.0,23262.0,23262.0,,,
2004-06-01,359166.0,3736685.0,3736685.0,4486.0,48860.0,48860.0,,,
2004-07-01,514998.0,5276355.0,5276355.0,1148.0,12040.0,12040.0,,,
2004-08-01,430929.0,4398956.0,4398956.0,2323.0,24932.0,24932.0,,,
2004-09-01,267580.0,2750499.0,2750499.0,2398.0,25804.0,25804.0,,,
2004-10-01,379394.0,3863246.0,3863246.0,4673.0,49385.0,49385.0,,,
2004-11-01,458384.0,4572734.0,4572734.0,3203.0,33163.0,33163.0,,,
2004-12-01,479363.0,4731491.0,4731491.0,3473.0,38100.0,38100.0,,,
2005-01-01,473659.0,4617890.4,4617890.4,2917.0,29771.1,29771.1,,,
2005-02-01,433789.0,4144891.6,4144891.6,1834.0,18034.8,18034.8,,,
2005-03-01,582245.0,5531058.0,5531058.0,1262.0,12443.1,12443.1,,,
2005-04-01,418371.0,4060964.5,4060964.5,1636.0,16410.3,16410.3,,,
2005-05-01,310485.0,3018487.2,3018487.2,1220.0,12417.8,12417.8,,,
2005-06-01,353463.0,3666153.0,3666153.0,3123.0,33196.8,33196.8,,,
2005-07-01,516453.0,5025189.6,5025189.6,2106.0,21454.8,21454.8,,,
2005-08-01,464596.0,4696069.6,4696069.6,1982.0,20616.9,20616.9,,,
2005-09-01,427139.0,4228125.1,4228125.1,2321.0,23347.2,23347.2,,,
2005-10-01,343193.0,3472729.4,3472729.4,1984.0,20845.2,20845.2,,,
2005-11-01,461397.0,4585926.3,4585926.3,2016.0,20891.6,20891.6,,,
2005-12-01,340969.0,3401178.5,3401178.5,5508.0,56783.4,56783.4,,,
2006-01-01,384260.0,3792853.0,3792853.0,2296.0,23228.0,23228.0,,,
2006-02-01,424280.0,4146365.0,4146365.0,2729.0,27212.0,27212.0,,,
2006-03-01,463680.0,4528270.0,4528270.0,1875.0,18457.0,18457.0,,,
2006-04-01,353018.0,3402293.0,3402293.0,1223.0,11879.0,11879.0,,,
2006-05-01,297069.0,2890248.0,2890248.0,817.0,8048.0,8048.0,,,
2006-06-01,197341.0,2047512.0,2047512.0,526.0,5523.0,5523.0,,,
2006-07-01,367677.0,3880328.0,3880328.0,3514.0,37848.0,37848.0,,,
2006-08-01,542921.0,5470387.0,5470387.0,1871.0,18998.0,18998.0,,,
2006-09-01,486268.0,4945125.0,4945125.0,1483.0,15322.0,15322.0,,,
2006-10-01,535814.0,5279625.0,5279625.0,714.0,7176.0,7176.0,,,
2006-11-01,580201.0,5633293.0,5633293.0,1251.0,12398.0,12398.0,,,
2006-12-01,413356.0,4090839.0,4090839.0,1949.0,19688.0,19688.0,,,
2007-01-01,576825.555,5574602.0,5574602.0,1800.445,17400.0,17400.0,,,
2007-02-01,625784.826,6076154.0,6076154.0,995.175,9663.0,9663.0,,,
2007-03-01,644896.301,6241488.0,6241488.0,749.6990000000001,7256.0,7256.0,,,
2007-04-01,535569.957,5240592.0,5240592.0,617.042,6038.0,6038.0,,,
2007-05-01,467681.994,4597560.0,4597560.0,1439.007,14146.0,14146.0,,,
2007-06-01,503031.918,5120034.0,5120034.0,1710.0810000000001,17406.0,17406.0,,,
2007-07-01,511808.24,5251321.0,5251321.0,1651.76,16948.0,16948.0,,,
2007-08-01,572917.305,5771027.0,5771027.0,1900.695,19146.0,19146.0,,,
2007-09-01,510291.732,5128937.0,5128937.0,818.268,8224.0,8224.0,,,
2007-10-01,275682.688,2786873.0,2786873.0,360.31300000000005,3642.0,3642.0,,,
2007-11-01,308839.698,3263703.0,3263703.0,593.302,6270.0,6270.0,,,
2007-12-01,605029.674,6091844.0,6091844.0,2786.326,28055.0,28055.0,,,
2008-01-01,574959.276,5714040.0,5714040.0,467.72400000000005,4648.0,4648.0,,,
2008-02-01,532220.617,5370996.0,5370996.0,1900.383,19178.0,19178.0,,,
2008-03-01,633620.883,6300245.0,6300245.0,1093.117,10869.0,10869.0,0.0,0.0,0.0
2008-04-01,421488.923,4196511.0,4196511.0,1866.077,18579.0,18579.0,0.0,0.0,0.0
2008-05-01,463345.515,4633900.0,4633900.0,1649.4850000000001,16496.0,16496.0,,,
2008-06-01,437638.611,4513456.0,4513456.0,1666.3890000000001,17186.0,17186.0,,,
2008-07-01,315018.988,3257355.0,3257355.0,1004.0120000000001,10382.0,10382.0,,,
2008-08-01,556122.938,5720831.0,5720831.0,2329.062,23959.0,23959.0,,,
2008-09-01,386979.512,4018997.0,4018997.0,842.488,8750.0,8750.0,,,
2008-10-01,140243.923,1477427.0,1477427.0,1170.077,12326.0,12326.0,,,
2008-11-01,188967.619,1955612.0,1955612.0,1527.381,15807.0,15807.0,,,
2008-12-01,273523.522,2838762.0,2838762.0,807.4780000000001,8380.0,8380.0,,,
2009-01-01,340458.736,3440713.0,3440713.0,1694.2640000000001,17122.0,17122.0,,,
2009-02-01,167396.418,1746664.0,1746664.0,610.582,6371.0,6371.0,,,
2009-03-01,121261.029,1217334.0,1217334.0,1325.971,13311.0,13311.0,,,
2009-04-01,84609.516,929749.0,929749.0,373.48400000000004,4104.0,4104.0,,,
2009-05-01,88720.86,1005606.0,1005606.0,289.14,3277.0,3277.0,,,
2009-06-01,124675.242,1514168.0,1514168.0,1635.758,19866.0,19866.0,,,
2009-07-01,81448.648,926795.0,926795.0,440.35200000000003,5011.0,5011.0,,,
2009-08-01,268036.646,2828076.0,2828076.0,1710.354,18046.0,18046.0,,,
2009-09-01,300665.229,3099124.0,3099124.0,1000.7710000000001,10316.0,10316.0,,,
2009-10-01,160663.665,1720222.0,1720222.0,472.335,5057.0,5057.0,,,
2009-11-01,326086.199,3273193.0,3273193.0,1319.8010000000002,13248.0,13248.0,,,
2009-12-01,419859.565,4250410.0,4250410.0,518.435,5248.0,5248.0,,,
2010-01-01,434815.486,4509922.0,4509922.0,2229.514,23125.0,23125.0,,,
2010-02-01,277703.608,2848688.0,2848688.0,1300.392,13339.0,13339.0,,,
2010-03-01,180336.704,1901851.0,1901851.0,276.296,2914.0,2914.0,,,
2010-04-01,87199.249,919552.0,919552.0,398.75100000000003,4205.0,4205.0,,,
2010-05-01,167665.127,1772499.0,1772499.0,430.87300000000005,4555.0,4555.0,,,
2010-06-01,275891.561,2846754.0,2846754.0,352.439,3637.0,3637.0,,,
2010-07-01,277766.274,2969611.0,2969611.0,487.726,5214.0,5214.0,,,
2010-08-01,267990.55,2850292.0,2850292.0,638.45,6790.0,6790.0,,,
2010-09-01,97945.581,1039272.0,1039272.0,450.41900000000004,4779.0,4779.0,,,
2010-10-01,63890.906,708998.0,708998.0,348.094,3863.0,3863.0,,,
2010-11-01,156500.677,1589561.0,1589561.0,285.32300000000004,2898.0,2898.0,,,
2010-12-01,172951.111,1815226.0,1815226.0,613.889,6443.0,6443.0,,,
2011-01-01,235933.47,2451685.0,2451685.0,442.532,4599.0,4599.0,,,
2011-02-01,120533.32,1273362.0,1273362.0,343.68,3631.0,3631.0,,,
2011-03-01,104763.35,1074762.0,1074762.0,767.65,7875.0,7875.0,,,
2011-04-01,107643.11,1178667.0,1178667.0,303.893,3328.0,3328.0,,,
2011-05-01,117528.92,1230264.0,1230264.0,1257.078,13159.0,13159.0,,,
2011-06-01,94262.493,1017696.0,1017696.0,942.507,10176.0,10176.0,,,
2011-07-01,205133.38,2165082.0,2165082.0,384.622,4060.0,4060.0,,,
2011-08-01,159528.12,1742331.0,1742331.0,1233.885,13476.0,13476.0,,,
2011-09-01,65327.841,675872.0,675872.0,583.159,6033.0,6033.0,,,
2011-10-01,110999.69,1186460.0,1186460.0,411.307,4396.0,4396.0,,,
2011-11-01,89136.025,925118.0,925118.0,419.975,4359.0,4359.0,,,
2011-12-01,73997.555,864938.0,864938.0,190.445,2226.0,2226.0,,,
2012-01-01,86123.289,950369.0,950369.0,181.711,2005.0,2005.0,,,
2012-02-01,53943.956,557803.0,557803.0,220.044,2275.0,2275.0,,,
2012-03-01,63473.332,671004.0,671004.0,241.668,2555.0,2555.0,,,
2012-04-01,65499.486,654773.0,654773.0,380.514,3804.0,3804.0,,,
2012-05-01,93086.528,995882.0,995882.0,687.472,7355.0,7355.0,,,
2012-06-01,71717.555,814466.0,814466.0,512.445,5820.0,5820.0,,,
2012-07-01,163542.97,1803406.0,1803406.0,599.032,6606.0,6606.0,,,
2012-08-01,84839.086,984655.0,984655.0,168.914,1960.0,1960.0,,,
2012-09-01,35708.937,405341.0,405341.0,306.063,3474.0,3474.0,,,
2012-10-01,86810.216,912223.0,912223.0,218.784,2299.0,2299.0,,,
2012-11-01,111486.24,1214027.0,1214027.0,317.756,3460.0,3460.0,,,
2012-12-01,67022.898,732125.0,732125.0,276.102,3016.0,3016.0,,,
2013-01-01,86867.219,890284.0,890284.0,506.781,5194.0,5194.0,,,
2013-02-01,51118.318,542020.0,542020.0,171.682,1820.0,1820.0,,,
2013-03-01,92493.856,990161.0,990161.0,475.144,5086.0,5086.0,,,
2013-04-01,81127.187,860099.0,860099.0,271.813,2882.0,2882.0,,,
2013-05-01,74955.358,832632.0,832632.0,194.642,2162.0,2162.0,,,
2013-06-01,80146.485,925319.0,925319.0,427.515,4936.0,4936.0,,,
2013-07-01,134253.23,1430156.0,1430156.0,578.771,6165.0,6165.0,,,
2013-08-01,77670.637,838851.0,838851.0,588.363,6354.0,6354.0,,,
2013-09-01,111913.11,1311427.0,1311427.0,611.887,7170.0,7170.0,,,
2013-10-01,110009.45,1253325.0,1253325.0,400.554,4563.0,4563.0,,,
2013-11-01,100682.44,1108246.0,1108246.0,251.563,2769.0,2769.0,,,
2013-12-01,91221.728,951791.0,951791.0,253.272,2643.0,2643.0,,,
2014-01-01,184318.57,1920280.0,1920280.0,890.429,9277.0,9277.0,,,
2014-02-01,195044.86,2001663.0,2001663.0,1046.145,10736.0,10736.0,,,
2014-03-01,118948.13,1274235.0,1274235.0,406.873,4359.0,4359.0,,,
2014-04-01,82485.195,903502.0,903502.0,479.805,5256.0,5256.0,,,
2014-05-01,82694.872,863068.0,863068.0,210.128,2193.0,2193.0,,,
2014-06-01,78115.021,797861.0,797861.0,335.979,3432.0,3432.0,,,
2014-07-01,75962.584,825628.0,825628.0,286.416,3113.0,3113.0,,,
2014-08-01,94091.042,1060210.0,1060210.0,539.958,6084.0,6084.0,,,
2014-09-01,83227.723,916259.0,916259.0,492.277,5420.0,5420.0,,,
2014-10-01,105497.56,1125969.0,1125969.0,536.443,5725.0,5725.0,,,
2014-11-01,215243.18,2221417.0,2221417.0,496.822,5127.0,5127.0,,,
2014-12-01,103942.85,1059893.0,1059893.0,265.146,2704.0,2704.0,,,
2015-01-01,161975.55,1691488.0,1691488.0,414.455,4328.0,4328.0,,,
2015-02-01,156322.31,1581129.0,1581129.0,549.688,5560.0,5560.0,,,
2015-03-01,111649.46,1172538.0,1172538.0,326.537,3429.0,3429.0,,,
2015-04-01,94164.804,970634.0,970634.0,474.196,4888.0,4888.0,,,
2015-05-01,66728.052,625342.0,625342.0,655.948,6147.0,6147.0,,,
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
