measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,54.0,1073.0,1073.0,0.0,0.0,0.0
2003-02-01,9.0,238.0,238.0,0.0,0.0,0.0
2003-03-01,33.0,661.0,661.0,40.0,892.0,892.0
2003-04-01,0.0,0.0,0.0,,,
2003-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-01,,,,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0,10.0,231.0,231.0
2003-08-01,18.0,481.0,481.0,,,
2003-09-01,15.0,325.0,325.0,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-01,22.0,539.0,539.0,7.0,177.0,177.0
2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-01,12.36,298.0,298.0,14.533000000000001,314.0,314.0
2004-02-01,3.5460000000000003,86.0,86.0,1.871,40.0,40.0
2004-03-01,11.527000000000001,278.0,278.0,7.056,152.0,152.0
2004-04-01,0.008,0.0,0.0,6.48,140.0,140.0
2004-05-01,9.209,222.0,222.0,86.41,1865.0,1865.0
2004-06-01,1.58,38.0,38.0,35.827,773.0,773.0
2004-07-01,0.10200000000000001,2.0,2.0,73.475,1586.0,1586.0
2004-08-01,0.322,8.0,8.0,40.335,871.0,871.0
2004-09-01,0.008,0.0,0.0,38.017,820.0,820.0
2004-10-01,0.196,5.0,5.0,10.934000000000001,236.0,236.0
2004-11-01,0.023,1.0,1.0,13.651,295.0,295.0
2004-12-01,5.12,124.0,124.0,22.41,484.0,484.0
2005-01-01,8.0,208.8,208.8,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-03-01,24.0,545.2,545.2,0.0,6.2,6.2
2005-04-01,0.0,0.0,0.0,10.0,244.82,244.82
2005-05-01,0.0,0.0,0.0,7.0,243.46,243.46
2005-06-01,0.0,0.0,0.0,29.0,693.45,693.45
2005-07-01,0.0,0.0,0.0,35.0,894.76,894.76
2005-08-01,16.0,353.4,353.4,7.0,171.64,171.64
2005-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-01,0.0,0.0,0.0,16.0,371.96,371.96
2005-11-01,4.0,136.8,136.8,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-01,20.0,557.0,557.0,0.0,0.0,0.0
2006-03-01,20.0,389.0,389.0,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0,22.0,470.0,470.0
2006-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-01,0.0,0.0,0.0,30.0,751.0,751.0
2006-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-01,0.0,0.0,0.0,304.0,6909.0,6909.0
2006-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-01,0.0,0.0,0.0,30.0,229.0,229.0
2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-01,0.0,0.0,0.0,40.0,754.0,754.0
2007-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-01,31.0,603.0,603.0,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0,63.0,1402.0,1402.0
2007-07-01,4.868,104.0,104.0,242.132,5193.0,5193.0
2007-08-01,0.0,0.0,0.0,1277.0,26988.0,26988.0
2007-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0,0.0,0.0,0.0
