measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,-1.194,0.0,0.0,131.381,1162.0,1162.0
2021-02-01,-1.098,0.0,0.0,103.771,918.0,918.0
2021-03-01,-1.199,0.0,0.0,328.455,2905.0,2905.0
2021-04-01,-1.044,0.0,0.0,265.843,2351.0,2351.0
2021-05-01,-1.181,0.0,0.0,330.405,2922.0,2922.0
2021-06-01,-1.146,0.0,0.0,342.517,3029.0,3029.0
2021-07-01,-1.21,0.0,0.0,269.538,2384.0,2384.0
2021-08-01,-1.158,0.0,0.0,271.694,2403.0,2403.0
2021-09-01,-1.144,0.0,0.0,252.5,2233.0,2233.0
2021-10-01,-1.22,0.0,0.0,186.603,1650.0,1650.0
2021-11-01,-1.129,0.0,0.0,184.551,1632.0,1632.0
2021-12-01,-1.277,0.0,0.0,98.742,873.0,873.0
2022-01-01,-5.0,0.0,0.0,230.823,788.0,788.0
2022-02-01,-4.148,0.0,0.0,151.904,518.0,518.0
2022-03-01,-4.29,0.0,0.0,226.706,774.0,774.0
2022-04-01,-5.135,0.0,0.0,276.989,945.0,945.0
2022-05-01,-5.136,0.0,0.0,311.757,1064.0,1064.0
2022-06-01,-5.218,0.0,0.0,313.577,1070.0,1070.0
2022-07-01,-4.998,0.0,0.0,346.141,1181.0,1181.0
2022-08-01,-4.897,0.0,0.0,305.34,1042.0,1042.0
2022-09-01,-4.991,0.0,0.0,253.141,864.0,864.0
2022-10-01,-5.148,0.0,0.0,200.655,685.0,685.0
2022-11-01,-4.965,0.0,0.0,165.504,565.0,565.0
2022-12-01,-5.074,0.0,0.0,107.463,367.0,367.0
2023-01-01,-4.0,0.0,0.0,82.0,280.0,280.0
2023-02-01,0.0,0.0,0.0,147.0,502.0,502.0
2023-03-01,-4.0,0.0,0.0,215.0,734.0,734.0
2023-04-01,-5.0,0.0,0.0,231.0,788.0,788.0
2023-05-01,-1.0,0.0,0.0,363.0,1239.0,1239.0
2023-06-01,4.0,0.0,0.0,296.0,1010.0,1010.0
2023-07-01,4.0,0.0,0.0,332.0,1133.0,1133.0
2023-08-01,5.0,0.0,0.0,264.0,901.0,901.0
2023-09-01,13.0,0.0,0.0,245.0,836.0,836.0
2023-10-01,-8.0,0.0,0.0,225.0,768.0,768.0
2023-11-01,-2.0,0.0,0.0,194.0,662.0,662.0
2023-12-01,-7.0,0.0,0.0,115.0,392.0,392.0
2024-01-01,-5.0,0.0,0.0,111.0,379.0,379.0
2024-02-01,-9.0,0.0,0.0,193.0,659.0,659.0
2024-03-01,-8.0,0.0,0.0,223.0,761.0,761.0
2024-04-01,-2.0,0.0,0.0,267.0,911.0,911.0
2024-05-01,-10.0,0.0,0.0,298.0,1017.0,1017.0
2024-06-01,-9.0,0.0,0.0,349.0,1191.0,1191.0
2024-07-01,-4.0,0.0,0.0,307.0,1047.0,1047.0
2024-08-01,-1.0,0.0,0.0,280.0,955.0,955.0
2024-09-01,-6.0,0.0,0.0,257.0,877.0,877.0
2024-10-01,-4.0,0.0,0.0,255.0,870.0,870.0
2024-11-01,-2.0,0.0,0.0,193.0,659.0,659.0
2024-12-01,-3.0,0.0,0.0,141.0,481.0,481.0
