measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2022-07-01,-1.828,0.0,0.0,504.303,1721.0,1721.0
2022-08-01,-1.791,0.0,0.0,444.858,1518.0,1518.0
2022-09-01,-1.826,0.0,0.0,368.808,1258.0,1258.0
2022-10-01,-1.883,0.0,0.0,292.339,997.0,997.0
2022-11-01,-1.816,0.0,0.0,241.127,823.0,823.0
2022-12-01,-1.856,0.0,0.0,156.565,534.0,534.0
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,96.0,328.0,328.0
2023-03-01,0.0,0.0,0.0,422.0,1440.0,1440.0
2023-04-01,0.0,0.0,0.0,391.0,1334.0,1334.0
2023-05-01,0.0,0.0,0.0,717.0,2446.0,2446.0
2023-06-01,0.0,0.0,0.0,536.0,1829.0,1829.0
2023-07-01,0.0,0.0,0.0,627.0,2139.0,2139.0
2023-08-01,0.0,0.0,0.0,557.0,1900.0,1900.0
2023-09-01,0.0,0.0,0.0,537.0,1832.0,1832.0
2023-10-01,0.0,0.0,0.0,344.0,1174.0,1174.0
2023-11-01,0.0,0.0,0.0,189.0,645.0,645.0
2023-12-01,0.0,0.0,0.0,45.0,154.0,154.0
2024-01-01,0.0,0.0,0.0,107.0,365.0,365.0
2024-02-01,0.0,0.0,0.0,371.0,1266.0,1266.0
2024-03-01,0.0,0.0,0.0,543.0,1853.0,1853.0
2024-04-01,0.0,0.0,0.0,606.0,2068.0,2068.0
2024-05-01,0.0,0.0,0.0,668.0,2279.0,2279.0
2024-06-01,0.0,0.0,0.0,725.0,2474.0,2474.0
2024-07-01,0.0,0.0,0.0,651.0,2221.0,2221.0
2024-08-01,0.0,0.0,0.0,651.0,2221.0,2221.0
2024-09-01,0.0,0.0,0.0,559.0,1907.0,1907.0
2024-10-01,0.0,0.0,0.0,253.0,863.0,863.0
2024-11-01,0.0,0.0,0.0,-1470.0,0.0,0.0
2024-12-01,0.0,0.0,0.0,18.0,61.0,61.0
