measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,79.414,1140.0,1140.0
2003-02-01,66.482,954.0,954.0
2003-03-01,74.48,1069.0,1069.0
2003-04-01,65.458,939.0,939.0
2003-05-01,64.649,928.0,928.0
2003-06-01,72.74600000000001,1044.0,1044.0
2003-07-01,79.183,1136.0,1136.0
2003-08-01,82.25,1180.0,1180.0
2003-09-01,71.62400000000001,1028.0,1028.0
2003-10-01,75.799,1088.0,1088.0
2003-11-01,64.054,919.0,919.0
2003-12-01,71.86,1031.0,1031.0
2004-01-01,3.555,88.0,88.0
2004-02-01,1.7830000000000001,44.0,44.0
2004-03-01,19.871000000000002,493.0,493.0
2004-04-01,28.211000000000002,700.0,700.0
2004-05-01,49.394000000000005,1225.0,1225.0
2004-06-01,15.831000000000001,393.0,393.0
2004-07-01,17.238,427.0,427.0
2004-08-01,49.639,1231.0,1231.0
2004-09-01,12.969000000000001,322.0,322.0
2004-10-01,19.045,472.0,472.0
2004-11-01,3.445,85.0,85.0
2004-12-01,2.019,50.0,50.0
2005-01-01,-41.351,344.68,344.68
2005-02-01,-14.207,118.42,118.42
2005-03-01,-15.746,131.25,131.25
2005-04-01,-19.073,158.99,158.99
2005-05-01,-17.714000000000002,147.66,147.66
2005-06-01,-22.992,191.65,191.65
2005-07-01,-23.403000000000002,195.07,195.07
2005-08-01,-27.492,229.16,229.16
2005-09-01,-17.997,150.02,150.02
2005-10-01,-19.986,166.59,166.59
2005-11-01,-16.067,133.93,133.93
2005-12-01,-33.973,283.18,283.18
2006-01-01,-11.282,211.0,211.0
2006-02-01,-5.904,111.0,111.0
2006-03-01,-4.9590000000000005,93.0,93.0
2006-04-01,-9.499,178.0,178.0
2006-05-01,-8.88,166.0,166.0
2006-06-01,-8.071,151.0,151.0
2006-07-01,-11.691,219.0,219.0
2006-08-01,-11.34,212.0,212.0
2006-09-01,-5.21,98.0,98.0
2006-10-01,-5.503,103.0,103.0
2006-11-01,-6.48,121.0,121.0
2006-12-01,-7.18,134.0,134.0
2007-01-01,57.521,955.0,955.0
2007-02-01,127.769,2127.0,2127.0
2007-03-01,34.614000000000004,577.0,577.0
2007-04-01,33.549,558.0,558.0
2007-05-01,37.687000000000005,626.0,626.0
2007-06-01,107.036,1779.0,1779.0
2007-07-01,66.593,1110.0,1110.0
2007-08-01,51.784000000000006,862.0,862.0
2007-09-01,36.718,614.0,614.0
2007-10-01,59.902,998.0,998.0
2007-11-01,35.63,595.0,595.0
2007-12-01,44.198,738.0,738.0
2008-01-01,-3.475,335.0,335.0
2008-02-01,-3.132,310.0,310.0
2008-03-01,-3.7670000000000003,378.0,378.0
2008-04-01,-2.342,236.0,236.0
2008-05-01,-1.713,174.0,174.0
2008-06-01,-5.947,595.0,595.0
2008-07-01,-1.723,174.0,174.0
2008-08-01,-1.6720000000000002,167.0,167.0
2008-09-01,-3.5330000000000004,353.0,353.0
2008-10-01,-1.685,167.0,167.0
2008-11-01,-1.077,105.0,105.0
2008-12-01,-1.9340000000000002,192.0,192.0
2009-01-01,-8.682,25.0,25.0
2009-02-01,-10.556000000000001,31.0,31.0
2009-03-01,-11.825,37.0,37.0
2009-04-01,-10.787,37.0,37.0
2009-05-01,-28.874000000000002,93.0,93.0
2009-06-01,-11.157,37.0,37.0
2009-07-01,-14.685,50.0,50.0
2009-08-01,-20.505,62.0,62.0
2009-09-01,-9.801,31.0,31.0
2009-10-01,-17.861,56.0,56.0
