measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,113.0,386.0,386.0
2024-02-01,173.0,590.0,590.0
2024-03-01,239.0,815.0,815.0
2024-04-01,241.0,822.0,822.0
2024-05-01,260.0,887.0,887.0
2024-06-01,263.0,897.0,897.0
2024-07-01,283.0,966.0,966.0
2024-08-01,248.0,846.0,846.0
2024-09-01,246.0,839.0,839.0
2024-10-01,228.0,778.0,778.0
2024-11-01,134.0,457.0,457.0
2024-12-01,119.0,406.0,406.0
