measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2015-01-01,24.581,224.0,224.0
2015-02-01,153.763,1412.0,1412.0
2015-03-01,8.297,75.0,75.0
2015-04-01,1.79,17.0,17.0
2015-05-01,11.13,103.0,103.0
2015-06-01,10.384,98.0,98.0
2015-07-01,34.93,321.0,321.0
2015-08-01,17.19,161.0,161.0
2015-09-01,3.259,29.0,29.0
2015-10-01,3.715,34.0,34.0
2015-11-01,11.208,103.0,103.0
2015-12-01,8.753,80.0,80.0
2016-01-01,69.196,687.0,687.0
2016-02-01,23.247,225.0,225.0
2016-03-01,11.557,110.0,110.0
2016-04-01,5.641,52.0,52.0
2016-05-01,10.262,98.0,98.0
2016-06-01,17.73,173.0,173.0
2016-07-01,26.498,254.0,254.0
2016-08-01,23.5,225.0,225.0
2016-09-01,13.361,127.0,127.0
2016-10-01,4.677,46.0,46.0
2016-11-01,4.405,40.0,40.0
2016-12-01,4.926,46.0,46.0
2017-01-01,11.089,110.0,110.0
2017-02-01,14.575,138.0,138.0
2017-03-01,7.099,69.0,69.0
2017-04-01,2.641,23.0,23.0
2017-05-01,8.09,75.0,75.0
2017-06-01,7.03,69.0,69.0
2017-07-01,4.927,46.0,46.0
2017-08-01,5.877,58.0,58.0
2017-09-01,5.067,46.0,46.0
2017-10-01,20.711,196.0,196.0
2017-11-01,10.157,98.0,98.0
2017-12-01,16.737,162.0,162.0
2018-01-01,98.154,928.0,928.0
2018-02-01,4.371,41.0,41.0
2018-03-01,3.548,35.0,35.0
2018-04-01,9.78,93.0,93.0
2018-05-01,12.131,116.0,116.0
2018-06-01,10.39,99.0,99.0
2018-07-01,10.535,99.0,99.0
2018-08-01,10.716,99.0,99.0
2018-09-01,14.911,139.0,139.0
2018-10-01,24.38,232.0,232.0
2018-11-01,25.82,244.0,244.0
2018-12-01,23.264,220.0,220.0
2019-01-01,34.294,346.0,346.0
2019-02-01,6.805,63.0,63.0
2019-03-01,11.709,110.0,110.0
2019-04-01,6.839,63.0,63.0
2019-05-01,9.553,92.0,92.0
2019-06-01,16.783,162.0,162.0
2019-07-01,23.01,219.0,219.0
2019-08-01,23.717,225.0,225.0
2019-09-01,19.241,185.0,185.0
2019-10-01,12.28,115.0,115.0
2019-11-01,10.377,98.0,98.0
2019-12-01,10.392,98.0,98.0
2020-01-01,13.113,127.0,127.0
2020-02-01,7.286,69.0,69.0
2020-03-01,14.568,139.0,139.0
2020-04-01,8.081,75.0,75.0
2020-05-01,20.414,197.0,197.0
2020-06-01,17.881,174.0,174.0
2020-07-01,31.482,307.0,307.0
2020-08-01,30.388,295.0,295.0
2020-09-01,37.441,365.0,365.0
2020-10-01,12.428,122.0,122.0
2020-11-01,25.87,249.0,249.0
2020-12-01,42.048,405.0,405.0
2021-01-01,18.637,179.0,179.0
2021-02-01,103.886,977.0,977.0
2021-03-01,56.114,532.0,532.0
2021-04-01,27.588,260.0,260.0
2021-05-01,22.76,214.0,214.0
2021-06-01,33.253,312.0,312.0
2021-07-01,38.855,364.0,364.0
2021-08-01,37.148,353.0,353.0
2021-09-01,28.959,272.0,272.0
2021-10-01,24.625,231.0,231.0
2021-11-01,34.968,329.0,329.0
2021-12-01,29.207,277.0,277.0
2022-01-01,45.817,439.0,439.0
2022-02-01,13.813,133.0,133.0
2022-03-01,7.379,69.0,69.0
2022-04-01,7.625,75.0,75.0
2022-05-01,10.025,98.0,98.0
2022-06-01,10.092,98.0,98.0
2022-07-01,30.708,294.0,294.0
2022-08-01,25.275,242.0,242.0
2022-09-01,2.727,29.0,29.0
2022-10-01,4.621,46.0,46.0
2022-11-01,7.474,69.0,69.0
2022-12-01,66.444,640.0,640.0
2023-01-01,14.156,138.0,138.0
2023-02-01,9.102,87.0,87.0
2023-03-01,12.035,115.0,115.0
2023-04-01,8.881,87.0,87.0
2023-05-01,10.078,98.0,98.0
2023-06-01,9.286,87.0,87.0
2023-07-01,8.531,81.0,81.0
2023-08-01,9.754,92.0,92.0
2023-09-01,8.044,75.0,75.0
2023-10-01,8.072,75.0,75.0
2023-11-01,12.423,121.0,121.0
2023-12-01,10.638,104.0,104.0
2024-01-01,71.003,681.0,681.0
2024-02-01,1.456,12.0,12.0
2024-03-01,4.159,40.0,40.0
2024-04-01,12.473,115.0,115.0
2024-05-01,5.293,52.0,52.0
2024-06-01,17.852,167.0,167.0
2024-07-01,71.603,675.0,675.0
2024-08-01,46.504,439.0,439.0
2024-09-01,17.104,162.0,162.0
2024-10-01,16.979,162.0,162.0
2024-11-01,3.827,35.0,35.0
2024-12-01,9.747,92.0,92.0
