measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,298.0,1017.0,1017.0
2024-05-01,747.0,2549.0,2549.0
2024-06-01,733.0,2501.0,2501.0
2024-07-01,729.0,2487.0,2487.0
2024-08-01,416.0,1419.0,1419.0
2024-09-01,108.0,368.0,368.0
2024-10-01,519.0,1771.0,1771.0
2024-11-01,172.0,587.0,587.0
2024-12-01,219.0,747.0,747.0
