measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2021-12-01,11.0,97.0,97.0
2022-01-01,147.985,505.0,505.0
2022-02-01,216.272,738.0,738.0
2022-03-01,388.927,1327.0,1327.0
2022-04-01,465.862,1590.0,1590.0
2022-05-01,572.552,1954.0,1954.0
2022-06-01,549.778,1876.0,1876.0
2022-07-01,603.672,2060.0,2060.0
2022-08-01,525.113,1792.0,1792.0
2022-09-01,428.102,1461.0,1461.0
2022-10-01,366.374,1250.0,1250.0
2022-11-01,265.809,907.0,907.0
2022-12-01,172.554,589.0,589.0
2023-01-01,176.0,601.0,601.0
2023-02-01,307.0,1047.0,1047.0
2023-03-01,418.0,1426.0,1426.0
2023-04-01,443.0,1512.0,1512.0
2023-05-01,618.0,2109.0,2109.0
2023-06-01,445.0,1518.0,1518.0
2023-07-01,380.0,1297.0,1297.0
2023-08-01,452.0,1542.0,1542.0
2023-09-01,449.0,1532.0,1532.0
2023-10-01,363.0,1239.0,1239.0
2023-11-01,400.0,1365.0,1365.0
2023-12-01,182.0,621.0,621.0
2024-01-01,172.0,587.0,587.0
2024-02-01,432.0,1474.0,1474.0
2024-03-01,424.0,1447.0,1447.0
2024-04-01,479.0,1634.0,1634.0
2024-05-01,522.0,1781.0,1781.0
2024-06-01,535.0,1825.0,1825.0
2024-07-01,70.0,239.0,239.0
2024-08-01,262.0,894.0,894.0
2024-09-01,498.0,1699.0,1699.0
2024-10-01,519.0,1771.0,1771.0
2024-11-01,372.0,1269.0,1269.0
2024-12-01,277.0,945.0,945.0
